,ECA2_0006_01.a_p1,ECA2_0006_02.a_p1,ECA2_0006_03.a_p1,ECA2_0006_04.a_p1,ECA2_0006_05.a_p1,ECA2_0006_06.a_p1,ECA2_0006_07.a_p1,ECA2_0006_09.a_p1,ECA2_0006_10.a_p1
ECA2_0006_01.a_p1,0,0.539445628997868,0.739343459088682,0.537375415282392,0.563063063063063,0.587363494539782,0.564426877470356,0.577405857740586,0.514072847682119
ECA2_0006_02.a_p1,0.539445628997868,0,0.751491053677932,0.540893760539629,0.574725690503216,0.582968563469956,0.57615629984051,0.590421455938697,0.537505180273518
ECA2_0006_03.a_p1,0.739343459088682,0.751491053677932,0,0.758210376011423,0.793959453868432,0.771428571428571,0.778526504941599,0.790846877673225,0.777625570776256
ECA2_0006_04.a_p1,0.537375415282392,0.540893760539629,0.758210376011423,0,0.5,0.522617124394184,0.554767533490938,0.513970877607241,0.488536890370988
ECA2_0006_05.a_p1,0.563063063063063,0.574725690503216,0.793959453868432,0.5,0,0.54904831625183,0.560666425208258,0.504761904761905,0.503805175038052
ECA2_0006_06.a_p1,0.587363494539782,0.582968563469956,0.771428571428571,0.522617124394184,0.54904831625183,0,0.579185520361991,0.560712959524694,0.577319587628866
ECA2_0006_07.a_p1,0.564426877470356,0.57615629984051,0.778526504941599,0.554767533490938,0.560666425208258,0.579185520361991,0,0.572897539478516,0.527974783293932
ECA2_0006_09.a_p1,0.577405857740586,0.590421455938697,0.790846877673225,0.513970877607241,0.504761904761905,0.560712959524694,0.572897539478516,0,0.520969603693728
ECA2_0006_10.a_p1,0.514072847682119,0.537505180273518,0.777625570776256,0.488536890370988,0.503805175038052,0.577319587628866,0.527974783293932,0.520969603693728,0
