,ECA2_0029_01.a_p1,ECA2_0029_02.a_p1,ECA2_0029_03.a_p1,ECA2_0029_04.a_p1,ECA2_0029_05.a_p1,ECA2_0029_06.a_p1,ECA2_0029_07.a_p1,ECA2_0029_08.a_p1,ECA2_0029_09.a_p1,ECA2_0029_10.a_p1
ECA2_0029_01.a_p1,0,0.613989637305699,0.823,0.740896358543418,0.752396166134185,0.735251798561151,0.713128038897893,0.715743440233236,0.865266841644794,0.852686308492201
ECA2_0029_02.a_p1,0.613989637305699,0,0.839015151515151,0.747688243064729,0.744326777609682,0.739130434782609,0.71689497716895,0.736413043478261,0.867003367003367,0.833474936278675
ECA2_0029_03.a_p1,0.823,0.839015151515151,0,0.507042253521127,0.721112076455256,0.580470162748644,0.622448979591837,0.564383561643836,0.586059743954481,0.568892045454545
ECA2_0029_04.a_p1,0.740896358543418,0.747688243064729,0.507042253521127,0,0.665921787709497,0.48711943793911,0.509876543209877,0.470449172576832,0.632,0.595796281325788
ECA2_0029_05.a_p1,0.752396166134185,0.744326777609682,0.721112076455256,0.665921787709497,0,0.667423382519864,0.631909547738694,0.671186440677966,0.776325903151422,0.754615384615385
ECA2_0029_06.a_p1,0.735251798561151,0.739130434782609,0.580470162748644,0.48711943793911,0.667423382519864,0,0.541769041769042,0.528868360277136,0.688906128782002,0.652276295133438
ECA2_0029_07.a_p1,0.713128038897893,0.71689497716895,0.622448979591837,0.509876543209877,0.631909547738694,0.541769041769042,0,0.489199491740788,0.69724025974026,0.662295081967213
ECA2_0029_08.a_p1,0.715743440233236,0.736413043478261,0.564383561643836,0.470449172576832,0.671186440677966,0.528868360277136,0.489199491740788,0,0.67398119122257,0.64003164556962
ECA2_0029_09.a_p1,0.865266841644794,0.867003367003367,0.586059743954481,0.632,0.776325903151422,0.688906128782002,0.69724025974026,0.67398119122257,0,0.595394736842105
ECA2_0029_10.a_p1,0.852686308492201,0.833474936278675,0.568892045454545,0.595796281325788,0.754615384615385,0.652276295133438,0.662295081967213,0.64003164556962,0.595394736842105,0
