,ECA2_0034_01.a_p1,ECA2_0034_02.a_p1,ECA2_0034_03.a_p1,ECA2_0034_04.a_p1,ECA2_0034_05.a_p1,ECA2_0034_06.a_p1,ECA2_0034_07.a_p1,ECA2_0034_08.a_p1,ECA2_0034_09.a_p1,ECA2_0034_10.a_p1
ECA2_0034_01.a_p1,0,0.590047117175264,0.503552804482858,0.541192897620088,0.897040497844684,0.677637106255546,0.466208681966177,0.427032073860221,0.419803807592819,0.417792989739825
ECA2_0034_02.a_p1,0.590047117175264,0,0.711954186208319,0.617251078678325,1.2367762928553,0.930817923602626,0.410334013679564,0.692246460162237,0.66358737100656,0.57920696717138
ECA2_0034_03.a_p1,0.503552804482858,0.711954186208319,0,0.355167963474098,0.639869386293317,0.485413865381407,0.428897342342707,0.336701843663927,0.347169668909579,0.402565658903331
ECA2_0034_04.a_p1,0.541192897620088,0.617251078678325,0.355167963474098,0,0.67962864376376,0.436247347642596,0.403637419473658,0.39987396349642,0.380043958813775,0.422162016419632
ECA2_0034_05.a_p1,0.897040497844684,1.2367762928553,0.639869386293317,0.67962864376376,0,0.383387058531934,0.863748430633784,0.67394192671281,0.624634394699642,0.805189300024644
ECA2_0034_06.a_p1,0.677637106255546,0.930817923602626,0.485413865381407,0.436247347642596,0.383387058531934,0,0.6492465521346,0.525569124516478,0.50682508703965,0.670338659293496
ECA2_0034_07.a_p1,0.466208681966177,0.410334013679564,0.428897342342707,0.403637419473658,0.863748430633784,0.6492465521346,0,0.446672943760289,0.402533781427887,0.41471372522452
ECA2_0034_08.a_p1,0.427032073860221,0.692246460162237,0.336701843663927,0.39987396349642,0.67394192671281,0.525569124516478,0.446672943760289,0,0.341495808021825,0.386923168776299
ECA2_0034_09.a_p1,0.419803807592819,0.66358737100656,0.347169668909579,0.380043958813775,0.624634394699642,0.50682508703965,0.402533781427887,0.341495808021825,0,0.371115111893036
ECA2_0034_10.a_p1,0.417792989739825,0.57920696717138,0.402565658903331,0.422162016419632,0.805189300024644,0.670338659293496,0.41471372522452,0.386923168776299,0.371115111893036,0
