,ECA2_0042_01.a_p1,ECA2_0042_02.a_p1,ECA2_0042_03.a_p1,ECA2_0042_04.a_p1,ECA2_0042_05.a_p1,ECA2_0042_06.a_p1,ECA2_0042_07.a_p1,ECA2_0042_08.a_p1,ECA2_0042_09.a_p1,ECA2_0042_10.a_p1
ECA2_0042_01.a_p1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0042_02.a_p1,11.4491621590173,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0042_03.a_p1,14.88380184189,7.62362522773286,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0042_04.a_p1,15.307036727497,7.70118578734482,11.2914853167507,NA,NA,NA,NA,NA,NA,NA
ECA2_0042_05.a_p1,4.17805697445753,7.64002707054904,12.0505039357006,10.7469669439241,NA,NA,NA,NA,NA,NA
ECA2_0042_06.a_p1,4.32436923223894,7.46190759434229,11.3860962352535,12.6065784240993,4.60706676366225,NA,NA,NA,NA,NA
ECA2_0042_07.a_p1,18.4767853988634,9.7487946405194,15.2353963469675,9.19208676326294,15.5915644996839,15.2513168133598,NA,NA,NA,NA
ECA2_0042_08.a_p1,12.0751032247162,9.59941511232546,14.0148783471708,17.2963392126698,11.3896829151753,10.6388867180027,18.3355431097365,NA,NA,NA
ECA2_0042_09.a_p1,17.7824320447382,10.5844446686458,19.3850914998886,11.0938770362338,15.6111856747725,15.5085955055957,4.78952093724605,20.4142007834626,NA,NA
ECA2_0042_10.a_p1,7.10325724664357,8.64639980223445,12.68538575359,9.81809891034053,6.4232214081555,9.10602255843135,10.432133925084,7.94295399596858,9.03121220266867,NA
