,ECA2_0011_01.a_p1,ECA2_0011_02.a_p1,ECA2_0011_03.a_p1,ECA2_0011_04.a_p1,ECA2_0011_05.a_p1,ECA2_0011_06.a_p1,ECA2_0011_07.a_p1,ECA2_0011_08.a_p1,ECA2_0011_09.a_p1,ECA2_0011_10.a_p1
ECA2_0011_01.a_p1,0,0.3161785156212,0.450085795018168,0.472486299899704,0.499193041656615,0.472213347802911,0.427211502585216,0.472441396590168,0.441734665808014,0.512188945591665
ECA2_0011_02.a_p1,0.3161785156212,0,0.484470836227947,0.467049397871631,0.507897560084904,0.466451416901036,0.430809694167642,0.498008580359312,0.441512632808179,0.495750702499474
ECA2_0011_03.a_p1,0.450085795018168,0.484470836227947,0,0.306955487723598,0.370586564472025,0.325838528819025,0.332014799200981,0.406690946092889,0.327715973293226,0.544774738995827
ECA2_0011_04.a_p1,0.472486299899704,0.467049397871631,0.306955487723598,0,0.386420042093023,0.306041416639261,0.344454533473873,0.450260489925804,0.287588429042696,0.522180704978669
ECA2_0011_05.a_p1,0.499193041656615,0.507897560084904,0.370586564472025,0.386420042093023,0,0.407505282926384,0.367463925681793,0.529108767612619,0.414572899765437,0.637943685091861
ECA2_0011_06.a_p1,0.472213347802911,0.466451416901036,0.325838528819025,0.306041416639261,0.407505282926384,0,0.322282469558106,0.378979893208228,0.277203095291232,0.579693093437497
ECA2_0011_07.a_p1,0.427211502585216,0.430809694167642,0.332014799200981,0.344454533473873,0.367463925681793,0.322282469558106,0,0.375326965456556,0.309598853626164,0.540247534154599
ECA2_0011_08.a_p1,0.472441396590168,0.498008580359312,0.406690946092889,0.450260489925804,0.529108767612619,0.378979893208228,0.375326965456556,0,0.310185594310792,0.539997005723831
ECA2_0011_09.a_p1,0.441734665808014,0.441512632808179,0.327715973293226,0.287588429042696,0.414572899765437,0.277203095291232,0.309598853626164,0.310185594310792,0,0.457266244083356
ECA2_0011_10.a_p1,0.512188945591665,0.495750702499474,0.544774738995827,0.522180704978669,0.637943685091861,0.579693093437497,0.540247534154599,0.539997005723831,0.457266244083356,0
