,ECA2_0013_01.a_p1,ECA2_0013_02.a_p1,ECA2_0013_03.a_p1,ECA2_0013_04.a_p1,ECA2_0013_05.a_p1,ECA2_0013_06.a_p1,ECA2_0013_07.a_p1,ECA2_0013_08.a_p1,ECA2_0013_09.a_p1,ECA2_0013_10.a_p1
ECA2_0013_01.a_p1,0,0.378920604375085,0.368164932659071,0.437731638773656,0.47981050002861,0.386802713276455,0.414609223727398,0.452398374078745,0.449841391496242,0.42638211699157
ECA2_0013_02.a_p1,0.378920604375085,0,0.434413073768164,0.444515566832583,0.547401568918377,0.347819484703075,0.372863791782865,0.439394632789471,0.393412105548987,0.395772310824562
ECA2_0013_03.a_p1,0.368164932659071,0.434413073768164,0,0.35904016053394,0.370493770207129,0.312636583747233,0.408021010727869,0.458875928918319,0.434902716759361,0.412496373492454
ECA2_0013_04.a_p1,0.437731638773656,0.444515566832583,0.35904016053394,0,0.327810767369059,0.335126361130787,0.4649979611095,0.501234195086883,0.422162726667085,0.422273076193676
ECA2_0013_05.a_p1,0.47981050002861,0.547401568918377,0.370493770207129,0.327810767369059,0,0.393103194038295,0.544695987953182,0.629663504033909,0.576743960322783,0.507279338585832
ECA2_0013_06.a_p1,0.386802713276455,0.347819484703075,0.312636583747233,0.335126361130787,0.393103194038295,0,0.35630436805745,0.470245243819383,0.397537694611233,0.394856060624546
ECA2_0013_07.a_p1,0.414609223727398,0.372863791782865,0.408021010727869,0.4649979611095,0.544695987953182,0.35630436805745,0,0.427314678443603,0.377906710101981,0.43813643001455
ECA2_0013_08.a_p1,0.452398374078745,0.439394632789471,0.458875928918319,0.501234195086883,0.629663504033909,0.470245243819383,0.427314678443603,0,0.502695034047708,0.513915173036026
ECA2_0013_09.a_p1,0.449841391496242,0.393412105548987,0.434902716759361,0.422162726667085,0.576743960322783,0.397537694611233,0.377906710101981,0.502695034047708,0,0.392229836858492
ECA2_0013_10.a_p1,0.42638211699157,0.395772310824562,0.412496373492454,0.422273076193676,0.507279338585832,0.394856060624546,0.43813643001455,0.513915173036026,0.392229836858492,0
