,ECA2_0039_01.a_p1,ECA2_0039_02.a_p1,ECA2_0039_03.a_p1,ECA2_0039_04.a_p1,ECA2_0039_05.a_p1,ECA2_0039_06.a_p1,ECA2_0039_07.a_p1,ECA2_0039_08.a_p1,ECA2_0039_09.a_p1,ECA2_0039_10.a_p1
ECA2_0039_01.a_p1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0039_02.a_p1,3.46934301916103,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0039_03.a_p1,1.77129562854315,6.62955890583222,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0039_04.a_p1,4.60305152623501,1.62620920848069,7.67976554352214,NA,NA,NA,NA,NA,NA,NA
ECA2_0039_05.a_p1,6.89953582921324,5.34573809318956,9.17790364893649,1.20914154553033,NA,NA,NA,NA,NA,NA
ECA2_0039_06.a_p1,10.3475406339259,5.72001300792798,11.9270748045571,5.70479165915522,5.25115802817469,NA,NA,NA,NA,NA
ECA2_0039_07.a_p1,6.34642504185844,0.57718300909769,6.63411553007851,-0.174176399097021,0.360786370652224,2.59048333930907,NA,NA,NA,NA
ECA2_0039_08.a_p1,3.97873258904994,2.55744197367879,7.803928292895,1.24986815093081,1.07194763668302,6.50925984003405,0.765541055531713,NA,NA,NA
ECA2_0039_09.a_p1,4.76560088166617,4.24293669986374,9.8155327920579,1.92609934232483,2.72628592643548,4.67995180963944,0.0550523097902374,3.02184816860552,NA,NA
ECA2_0039_10.a_p1,3.97908416150481,3.83077191589444,7.97689584199319,2.33004426812396,1.53535616539766,4.90066147558802,2.05437376063057,2.37797719760485,1.93889589537013,NA
