,ECA2_0053_01.a_p1,ECA2_0053_02.a_p1,ECA2_0053_03.a_p1,ECA2_0053_04.a_p1,ECA2_0053_05.a_p1,ECA2_0053_06.a_p1,ECA2_0053_07.a_p1,ECA2_0053_08.a_p1,ECA2_0053_09.a_p1,ECA2_0053_10.a_p1
ECA2_0053_01.a_p1,0,0.602870813397129,0.53202614379085,0.545731707317073,0.674251497005988,0.711904761904762,0.60545193687231,0.524539877300613,0.519830028328612,0.574436090225564
ECA2_0053_02.a_p1,0.602870813397129,0,0.603504928806134,0.646266829865361,0.713993871297242,0.752275025278059,0.699074074074074,0.621287128712871,0.614583333333333,0.684210526315789
ECA2_0053_03.a_p1,0.53202614379085,0.603504928806134,0,0.570080862533693,0.643575418994413,0.687637969094923,0.661290322580645,0.56510067114094,0.56,0.643958868894602
ECA2_0053_04.a_p1,0.545731707317073,0.646266829865361,0.570080862533693,0,0.63754889178618,0.688946015424165,0.6,0.541329011345219,0.554411764705882,0.584664536741214
ECA2_0053_05.a_p1,0.674251497005988,0.713993871297242,0.643575418994413,0.63754889178618,0,0.626463700234192,0.703658536585366,0.656887755102041,0.686705202312139,0.693081761006289
ECA2_0053_06.a_p1,0.711904761904762,0.752275025278059,0.687637969094923,0.688946015424165,0.626463700234192,0,0.712158808933003,0.693773824650572,0.717090069284065,0.722921914357683
ECA2_0053_07.a_p1,0.60545193687231,0.699074074074074,0.661290322580645,0.6,0.703658536585366,0.712158808933003,0,0.583333333333333,0.613573407202216,0.609230769230769
ECA2_0053_08.a_p1,0.524539877300613,0.621287128712871,0.56510067114094,0.541329011345219,0.656887755102041,0.693773824650572,0.583333333333333,0,0.505279034690799,0.571884984025559
ECA2_0053_09.a_p1,0.519830028328612,0.614583333333333,0.56,0.554411764705882,0.686705202312139,0.717090069284065,0.613573407202216,0.505279034690799,0,0.575801749271137
ECA2_0053_10.a_p1,0.574436090225564,0.684210526315789,0.643958868894602,0.584664536741214,0.693081761006289,0.722921914357683,0.609230769230769,0.571884984025559,0.575801749271137,0
