,ECA2_0010_01.a_p1,ECA2_0010_02.a_p1,ECA2_0010_03.a_p1,ECA2_0010_04.a_p1,ECA2_0010_05.a_p1,ECA2_0010_06.a_p1,ECA2_0010_07.a_p1,ECA2_0010_08.a_p1,ECA2_0010_09.a_p1,ECA2_0010_10.a_p1
ECA2_0010_01.a_p1,0,0.289397375468139,0.277178591354821,0.300449667886256,0.294354460357377,0.273365698911566,0.304205459846346,0.351083814755091,0.286337432083469,0.275778604827067
ECA2_0010_02.a_p1,0.289397375468139,0,0.203424365351105,0.158466797852522,0.152392895540123,0.158144593840277,0.35617063848697,0.528935715743372,0.290286363024179,0.234554953593544
ECA2_0010_03.a_p1,0.277178591354821,0.203424365351105,0,0.200444348184739,0.199135047458922,0.18135901691131,0.286767117323859,0.487302545411315,0.262418567606973,0.211382433809181
ECA2_0010_04.a_p1,0.300449667886256,0.158466797852522,0.200444348184739,0,0.169840847264622,0.161940789040884,0.321578816908965,0.505978119099656,0.278878603702092,0.223950212073549
ECA2_0010_05.a_p1,0.294354460357377,0.152392895540123,0.199135047458922,0.169840847264622,0,0.150296171387683,0.352761699077286,0.562785206921153,0.3034487547235,0.241917484179635
ECA2_0010_06.a_p1,0.273365698911566,0.158144593840277,0.18135901691131,0.161940789040884,0.150296171387683,0,0.330790546293283,0.49179851777265,0.268396419897511,0.212300571957787
ECA2_0010_07.a_p1,0.304205459846346,0.35617063848697,0.286767117323859,0.321578816908965,0.352761699077286,0.330790546293283,0,0.425826308720356,0.28626304603498,0.287267141510837
ECA2_0010_08.a_p1,0.351083814755091,0.528935715743372,0.487302545411315,0.505978119099656,0.562785206921153,0.49179851777265,0.425826308720356,0,0.3709557643646,0.510147925273821
ECA2_0010_09.a_p1,0.286337432083469,0.290286363024179,0.262418567606973,0.278878603702092,0.3034487547235,0.268396419897511,0.28626304603498,0.3709557643646,0,0.300732161485204
ECA2_0010_10.a_p1,0.275778604827067,0.234554953593544,0.211382433809181,0.223950212073549,0.241917484179635,0.212300571957787,0.287267141510837,0.510147925273821,0.300732161485204,0
