,ECA2_0045_01.a_p1,ECA2_0045_02.a_p1,ECA2_0045_03.a_p1,ECA2_0045_04.a_p1,ECA2_0045_05.a_p1,ECA2_0045_06.a_p1,ECA2_0045_07.a_p1,ECA2_0045_08.a_p1,ECA2_0045_09.a_p1,ECA2_0045_10.a_p1
ECA2_0045_01.a_p1,0,0.428185539171452,0.319314678972726,0.350498119712617,0.418293491040557,0.361827881785955,0.387575435947495,0.54052825178039,0.412295304025458,0.353555610338038
ECA2_0045_02.a_p1,0.428185539171452,0,0.364684738871335,0.260185383541419,0.302147868629402,0.265822420313564,0.267604565448244,0.597269636843014,0.294504129989474,0.255787253373881
ECA2_0045_03.a_p1,0.319314678972726,0.364684738871335,0,0.303736959436307,0.335221805506044,0.325574281789483,0.344124127153708,0.40606180272433,0.428218827352184,0.363936261407858
ECA2_0045_04.a_p1,0.350498119712617,0.260185383541419,0.303736959436307,0,0.24883297997509,0.255458090956632,0.2326238863688,0.551479069115645,0.284945753597358,0.250188507911345
ECA2_0045_05.a_p1,0.418293491040557,0.302147868629402,0.335221805506044,0.24883297997509,0,0.254233646750279,0.247714723771104,0.52958582570441,0.335976213597436,0.30077081330685
ECA2_0045_06.a_p1,0.361827881785955,0.265822420313564,0.325574281789483,0.255458090956632,0.254233646750279,0,0.243716553849022,0.570127330704477,0.263731786875002,0.247152889072445
ECA2_0045_07.a_p1,0.387575435947495,0.267604565448244,0.344124127153708,0.2326238863688,0.247714723771104,0.243716553849022,0,0.575310230556014,0.297991291270554,0.260731391977923
ECA2_0045_08.a_p1,0.54052825178039,0.597269636843014,0.40606180272433,0.551479069115645,0.52958582570441,0.570127330704477,0.575310230556014,0,0.66670139573958,0.608695155678399
ECA2_0045_09.a_p1,0.412295304025458,0.294504129989474,0.428218827352184,0.284945753597358,0.335976213597436,0.263731786875002,0.297991291270554,0.66670139573958,0,0.251682813194636
ECA2_0045_10.a_p1,0.353555610338038,0.255787253373881,0.363936261407858,0.250188507911345,0.30077081330685,0.247152889072445,0.260731391977923,0.608695155678399,0.251682813194636,0
