,ECA2_0040_01.a_p1,ECA2_0040_02.a_p1,ECA2_0040_03.a_p1,ECA2_0040_04.a_p1,ECA2_0040_05.a_p1,ECA2_0040_06.a_p08,ECA2_0040_07.a_p08,ECA2_0040_08.a_p08,ECA2_0040_09.a_p1,ECA2_0040_10.a_p1
ECA2_0040_01.a_p1,0,0.313831003459066,0.481972227712749,0.418595332439758,0.401468240494794,0.44729206861004,0.390778876977982,0.416344327595897,0.376096473026964,0.400624789022361
ECA2_0040_02.a_p1,0.313831003459066,0,0.532638933235128,0.437173574142555,0.371231666184703,0.440727819441244,0.513054429012703,0.530830531171917,0.450383317025663,0.385420111452364
ECA2_0040_03.a_p1,0.481972227712749,0.532638933235128,0,0.371102374225213,0.431138368594801,0.525438172024142,0.530290380810487,0.511568550415861,0.625240217130125,0.49480104214356
ECA2_0040_04.a_p1,0.418595332439758,0.437173574142555,0.371102374225213,0,0.368939071310295,0.4574053638966,0.435150692169357,0.51469491525791,0.547173730387832,0.358730780844835
ECA2_0040_05.a_p1,0.401468240494794,0.371231666184703,0.431138368594801,0.368939071310295,0,0.405307662579586,0.420930949803508,0.461966385299129,0.415493112283784,0.263798095691897
ECA2_0040_06.a_p08,0.44729206861004,0.440727819441244,0.525438172024142,0.4574053638966,0.405307662579586,0,0.433200436784969,0.493080189435776,0.487164504669463,0.438256653561636
ECA2_0040_07.a_p08,0.390778876977982,0.513054429012703,0.530290380810487,0.435150692169357,0.420930949803508,0.433200436784969,0,0.289962112998935,0.365819456088199,0.470947893025308
ECA2_0040_08.a_p08,0.416344327595897,0.530830531171917,0.511568550415861,0.51469491525791,0.461966385299129,0.493080189435776,0.289962112998935,0,0.438535346277911,0.521911730258309
ECA2_0040_09.a_p1,0.376096473026964,0.450383317025663,0.625240217130125,0.547173730387832,0.415493112283784,0.487164504669463,0.365819456088199,0.438535346277911,0,0.461222511854779
ECA2_0040_10.a_p1,0.400624789022361,0.385420111452364,0.49480104214356,0.358730780844835,0.263798095691897,0.438256653561636,0.470947893025308,0.521911730258309,0.461222511854779,0
