,ECA2_0056_01.a_p1,ECA2_0056_02.a_p1,ECA2_0056_03.a_p1,ECA2_0056_04.a_p1,ECA2_0056_05.a_p1,ECA2_0056_06.a_p1,ECA2_0056_07.a_p1,ECA2_0056_08.a_p1,ECA2_0056_09.a_p1,ECA2_0056_10.a_p1
ECA2_0056_01.a_p1,0,0.751540041067762,0.826271186440678,0.893186003683241,0.764044943820225,0.672694394213382,0.726635514018692,0.75615763546798,0.717821782178218,0.725
ECA2_0056_02.a_p1,0.751540041067762,0,0.862823061630219,0.914035087719298,0.788359788359788,0.680701754385965,0.737668161434978,0.652061855670103,0.692682926829268,0.75177304964539
ECA2_0056_03.a_p1,0.826271186440678,0.862823061630219,0,0.664302600472813,0.775757575757576,0.838602329450915,0.863839285714286,0.839108910891089,0.824390243902439,0.860576923076923
ECA2_0056_04.a_p1,0.893186003683241,0.914035087719298,0.664302600472813,0,0.866834170854271,0.89792899408284,0.879032258064516,0.904458598726115,0.897916666666667,0.903157894736842
ECA2_0056_05.a_p1,0.764044943820225,0.788359788359788,0.775757575757576,0.866834170854271,0,0.82258064516129,0.765625,0.694852941176471,0.752542372881356,0.779661016949152
ECA2_0056_06.a_p1,0.672694394213382,0.680701754385965,0.838602329450915,0.89792899408284,0.82258064516129,0,0.749546279491833,0.770833333333333,0.72936660268714,0.751908396946565
ECA2_0056_07.a_p1,0.726635514018692,0.737668161434978,0.863839285714286,0.879032258064516,0.765625,0.749546279491833,0,0.779840848806366,0.721621621621622,0.746630727762803
ECA2_0056_08.a_p1,0.75615763546798,0.652061855670103,0.839108910891089,0.904458598726115,0.694852941176471,0.770833333333333,0.779840848806366,0,0.744927536231884,0.76453488372093
ECA2_0056_09.a_p1,0.717821782178218,0.692682926829268,0.824390243902439,0.897916666666667,0.752542372881356,0.72936660268714,0.721621621621622,0.744927536231884,0,0.711764705882353
ECA2_0056_10.a_p1,0.725,0.75177304964539,0.860576923076923,0.903157894736842,0.779661016949152,0.751908396946565,0.746630727762803,0.76453488372093,0.711764705882353,0
