,ECA2_0006_01.a_p1,ECA2_0006_02.a_p1,ECA2_0006_03.a_p1,ECA2_0006_04.a_p1,ECA2_0006_05.a_p1,ECA2_0006_06.a_p1,ECA2_0006_07.a_p1,ECA2_0006_09.a_p1,ECA2_0006_10.a_p1
ECA2_0006_01.a_p1,0,0.245996762039595,0.57100424262115,0.255067586959246,0.265406233988103,0.266703414992104,0.241261520930379,0.276166129064891,0.27006518791975
ECA2_0006_02.a_p1,0.245996762039595,0,0.584410929250324,0.265525247181809,0.293637714306495,0.269872192174797,0.278703127006698,0.301175419856284,0.278026947631404
ECA2_0006_03.a_p1,0.57100424262115,0.584410929250324,0,0.617933616545262,0.691434018800293,0.656942324649263,0.679119662716321,0.692463853803013,0.689650029281406
ECA2_0006_04.a_p1,0.255067586959246,0.265525247181809,0.617933616545262,0,0.200559934743686,0.237906134527803,0.260965635557583,0.208887196465918,0.201939834494111
ECA2_0006_05.a_p1,0.265406233988103,0.293637714306495,0.691434018800293,0.200559934743686,0,0.237618059725008,0.247730542237987,0.188822735420822,0.19894010671291
ECA2_0006_06.a_p1,0.266703414992104,0.269872192174797,0.656942324649263,0.237906134527803,0.237618059725008,0,0.236764139428027,0.24137704116893,0.28889175179662
ECA2_0006_07.a_p1,0.241261520930379,0.278703127006698,0.679119662716321,0.260965635557583,0.247730542237987,0.236764139428027,0,0.255106902446336,0.263441115290944
ECA2_0006_09.a_p1,0.276166129064891,0.301175419856284,0.692463853803013,0.208887196465918,0.188822735420822,0.24137704116893,0.255106902446336,0,0.206002069772246
ECA2_0006_10.a_p1,0.27006518791975,0.278026947631404,0.689650029281406,0.201939834494111,0.19894010671291,0.28889175179662,0.263441115290944,0.206002069772246,0
