,ECA2_0033_01.a_p08,ECA2_0033_02.a_p08,ECA2_0033_03.a_p08,ECA2_0033_04.a_p08,ECA2_0033_05.a_p08,ECA2_0033_06.a_p08,ECA2_0033_08.a_p08,ECA2_0033_09.a_p08,ECA2_0033_10.a_p08
ECA2_0033_01.a_p08,0,0.477891156462585,0.399569363272839,0.512005191434134,0.353831294269156,0.386473429951691,0.513330963384287,0.477392836171462,0.417451349654739
ECA2_0033_02.a_p08,0.477891156462585,0,0.411730376422527,0.659071964434565,0.454676674364896,0.403284671532847,0.528942115768463,0.413914060216311,0.421398684997011
ECA2_0033_03.a_p08,0.399569363272839,0.411730376422527,0,0.585180686304282,0.379881287097782,0.358204134366925,0.492738221749911,0.38680981595092,0.368421052631579
ECA2_0033_04.a_p08,0.512005191434134,0.659071964434565,0.585180686304282,0,0.541187739463602,0.58581380620646,0.592105263157895,0.648223645894001,0.589084065244667
ECA2_0033_05.a_p08,0.353831294269156,0.454676674364896,0.379881287097782,0.541187739463602,0,0.358645627876397,0.499099099099099,0.447747747747748,0.381121134020619
ECA2_0033_06.a_p08,0.386473429951691,0.403284671532847,0.358204134366925,0.58581380620646,0.358645627876397,0,0.462528387585163,0.389701207883026,0.351640991292699
ECA2_0033_08.a_p08,0.513330963384287,0.528942115768463,0.492738221749911,0.592105263157895,0.499099099099099,0.462528387585163,0,0.493423391397085,0.463789868667917
ECA2_0033_09.a_p08,0.477392836171462,0.413914060216311,0.38680981595092,0.648223645894001,0.447747747747748,0.389701207883026,0.493423391397085,0,0.380559085133418
ECA2_0033_10.a_p08,0.417451349654739,0.421398684997011,0.368421052631579,0.589084065244667,0.381121134020619,0.351640991292699,0.463789868667917,0.380559085133418,0
