,ECA2_0023_01.a_p1,ECA2_0023_02.a_p1,ECA2_0023_03.a_p1,ECA2_0023_05.a_p1,ECA2_0023_08.a_p1,ECA2_0023_09.a_p1,ECA2_0023_10.a_p15
ECA2_0023_01.a_p1,0,0.511955091146239,0.794214282105674,0.765649823948958,0.506301286871564,0.53675980717536,1.21879803756566
ECA2_0023_02.a_p1,0.511955091146239,0,0.731304173612374,0.73795739536622,0.413262904027265,0.394649035806516,1.22373415346649
ECA2_0023_03.a_p1,0.794214282105674,0.731304173612374,0,0.579545933596207,0.709693052899071,0.730766298573805,1.25215491446758
ECA2_0023_05.a_p1,0.765649823948958,0.73795739536622,0.579545933596207,0,0.691088434165878,0.724158332697917,1.06207550628752
ECA2_0023_08.a_p1,0.506301286871564,0.413262904027265,0.709693052899071,0.691088434165878,0,0.36065000332322,1.10600326445702
ECA2_0023_09.a_p1,0.53675980717536,0.394649035806516,0.730766298573805,0.724158332697917,0.36065000332322,0,1.20562519398507
ECA2_0023_10.a_p15,1.21879803756566,1.22373415346649,1.25215491446758,1.06207550628752,1.10600326445702,1.20562519398507,0
