,ECA2_0018_01.a_p1,ECA2_0018_02.a_p1,ECA2_0018_03.a_p1,ECA2_0018_04.a_p1,ECA2_0018_05.a_p1,ECA2_0018_06.a_p1,ECA2_0018_07.a_p1,ECA2_0018_09.a_p1,ECA2_0018_10.a_p1
ECA2_0018_01.a_p1,0,0.502179176755448,0.542577943229409,0.49265750828991,0.598398651495997,0.524332061068702,0.467930029154519,0.634555899248785,0.712520150456744
ECA2_0018_02.a_p1,0.502179176755448,0,0.57309668379262,0.505774783445621,0.592897358163707,0.531645569620253,0.513291445142581,0.627334851936219,0.708077994428969
ECA2_0018_03.a_p1,0.542577943229409,0.57309668379262,0,0.544444444444444,0.621961441743504,0.57509328358209,0.563854310742278,0.613987284287012,0.721951219512195
ECA2_0018_04.a_p1,0.49265750828991,0.505774783445621,0.544444444444444,0,0.579574468085106,0.51150527325024,0.507779349363508,0.616413916146298,0.721189591078067
ECA2_0018_05.a_p1,0.598398651495997,0.592897358163707,0.621961441743504,0.579574468085106,0,0.595937770095074,0.562554300608167,0.670217124129455,0.69396110542477
ECA2_0018_06.a_p1,0.524332061068702,0.531645569620253,0.57509328358209,0.51150527325024,0.595937770095074,0,0.533142584644731,0.609598523304107,0.709515859766277
ECA2_0018_07.a_p1,0.467930029154519,0.513291445142581,0.563854310742278,0.507779349363508,0.562554300608167,0.533142584644731,0,0.629348795718109,0.673173452314557
ECA2_0018_09.a_p1,0.634555899248785,0.627334851936219,0.613987284287012,0.616413916146298,0.670217124129455,0.609598523304107,0.629348795718109,0,0.737874659400545
ECA2_0018_10.a_p1,0.712520150456744,0.708077994428969,0.721951219512195,0.721189591078067,0.69396110542477,0.709515859766277,0.673173452314557,0.737874659400545,0
