,ECA2_0045_01.a_p1,ECA2_0045_02.a_p1,ECA2_0045_03.a_p1,ECA2_0045_04.a_p1,ECA2_0045_05.a_p1,ECA2_0045_06.a_p1,ECA2_0045_07.a_p1,ECA2_0045_08.a_p1,ECA2_0045_09.a_p1,ECA2_0045_10.a_p1
ECA2_0045_01.a_p1,0,0.562740569668976,0.527502254283138,0.535177865612648,0.562398703403566,0.549542682926829,0.54176424668228,0.67035175879397,0.573900504686373,0.562585034013605
ECA2_0045_02.a_p1,0.562740569668976,0,0.516357206012378,0.499604743083004,0.506568144499179,0.495752895752896,0.492513790386131,0.688398849472675,0.544604316546763,0.502428868841083
ECA2_0045_03.a_p1,0.527502254283138,0.516357206012378,0,0.480365296803653,0.508936970837253,0.516017316017316,0.524604569420035,0.594795539033457,0.55375909458367,0.568452380952381
ECA2_0045_04.a_p1,0.535177865612648,0.499604743083004,0.480365296803653,0,0.472927241962775,0.486697965571205,0.475922953451043,0.679024390243902,0.528205128205128,0.506963788300836
ECA2_0045_05.a_p1,0.562398703403566,0.506568144499179,0.508936970837253,0.472927241962775,0,0.484477124183006,0.506972928630025,0.646496815286624,0.542296072507553,0.541666666666667
ECA2_0045_06.a_p1,0.549542682926829,0.495752895752896,0.516017316017316,0.486697965571205,0.484477124183006,0,0.485625485625486,0.681690140845071,0.521895190236899,0.500341763499658
ECA2_0045_07.a_p1,0.54176424668228,0.492513790386131,0.524604569420035,0.475922953451043,0.506972928630025,0.485625485625486,0,0.684918347742555,0.529069767441861,0.507947477539737
ECA2_0045_08.a_p1,0.67035175879397,0.688398849472675,0.594795539033457,0.679024390243902,0.646496815286624,0.681690140845071,0.684918347742555,0,0.699208443271768,0.734117647058823
ECA2_0045_09.a_p1,0.573900504686373,0.544604316546763,0.55375909458367,0.528205128205128,0.542296072507553,0.521895190236899,0.529069767441861,0.699208443271768,0,0.527579493835172
ECA2_0045_10.a_p1,0.562585034013605,0.502428868841083,0.568452380952381,0.506963788300836,0.541666666666667,0.500341763499658,0.507947477539737,0.734117647058823,0.527579493835172,0
