,ECA2_0035_01.a_p08,ECA2_0035_02.a_p1,ECA2_0035_03.a_p1,ECA2_0035_04.a_p1,ECA2_0035_05.a_p1,ECA2_0035_07.a_p1,ECA2_0035_08.a_p15,ECA2_0035_10.a_p1
ECA2_0035_01.a_p08,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0035_02.a_p1,15.3267484271327,NA,NA,NA,NA,NA,NA,NA
ECA2_0035_03.a_p1,16.9445400055795,4.08766593346963,NA,NA,NA,NA,NA,NA
ECA2_0035_04.a_p1,7.93308772568398,2.73482971127932,3.50254148897123,NA,NA,NA,NA,NA
ECA2_0035_05.a_p1,5.28369053298069,1.43575873612382,7.17386326818137,0.64933514898394,NA,NA,NA,NA
ECA2_0035_07.a_p1,15.1654952846589,18.5207334353029,18.6239602776949,12.371917264185,9.96956073825035,NA,NA,NA
ECA2_0035_08.a_p15,21.1387846141236,10.2170103033979,5.24973342039793,-0.401872508027185,0.786867848767317,20.6937058545848,NA,NA
ECA2_0035_10.a_p1,10.3024261289633,1.06352119688826,6.59549132871809,6.25837271614251,4.12228310625122,17.1404238613404,6.43097103062989,NA
