,ECA2_0056_01.a_p1,ECA2_0056_02.a_p1,ECA2_0056_03.a_p1,ECA2_0056_04.a_p1,ECA2_0056_05.a_p1,ECA2_0056_06.a_p1,ECA2_0056_07.a_p1,ECA2_0056_08.a_p1,ECA2_0056_09.a_p1,ECA2_0056_10.a_p1
ECA2_0056_01.a_p1,0,0.586721509327702,0.84754209399098,1.05542337810776,0.743131087132129,0.457094884463841,0.66439416935429,0.681909308383948,0.534755592890009,0.59058583425108
ECA2_0056_02.a_p1,0.586721509327702,0,0.91344372632699,1.11859123610711,0.788389282721294,0.521210283846271,0.640262142457259,0.425031171697167,0.489581168124331,0.58423273208481
ECA2_0056_03.a_p1,0.84754209399098,0.91344372632699,0,0.652377128366861,0.992339389146106,0.743675537220246,0.879693954851413,0.960171780447827,0.907436506525838,0.987338694435388
ECA2_0056_04.a_p1,1.05542337810776,1.11859123610711,0.652377128366861,0,1.24224158329409,0.975110028797811,1.0649712564283,1.19181368554178,1.18761068259245,1.18329540992247
ECA2_0056_05.a_p1,0.743131087132129,0.788389282721294,0.992339389146106,1.24224158329409,0,0.858259572287576,0.795037834483412,0.633535293616699,0.737562995999628,0.857900114295035
ECA2_0056_06.a_p1,0.457094884463841,0.521210283846271,0.743675537220246,0.975110028797811,0.858259572287576,0,0.684521534916796,0.648217026807552,0.517056958276442,0.587846860665797
ECA2_0056_07.a_p1,0.66439416935429,0.640262142457259,0.879693954851413,1.0649712564283,0.795037834483412,0.684521534916796,0,0.681095933149522,0.612403461014423,0.688035000030914
ECA2_0056_08.a_p1,0.681909308383948,0.425031171697167,0.960171780447827,1.19181368554178,0.633535293616699,0.648217026807552,0.681095933149522,0,0.615913373512788,0.716435720348055
ECA2_0056_09.a_p1,0.534755592890009,0.489581168124331,0.907436506525838,1.18761068259245,0.737562995999628,0.517056958276442,0.612403461014423,0.615913373512788,0,0.529705993362508
ECA2_0056_10.a_p1,0.59058583425108,0.58423273208481,0.987338694435388,1.18329540992247,0.857900114295035,0.587846860665797,0.688035000030914,0.716435720348055,0.529705993362508,0
