,ECA2_0058_03.a_p1,ECA2_0058_04.a_p1,ECA2_0058_05.a_p1,ECA2_0058_06.a_p1,ECA2_0058_07.a_p1,ECA2_0058_08.a_p1,ECA2_0058_09.a_p1,ECA2_0058_10.a_p1
ECA2_0058_03.a_p1,0,0.458316502824928,0.247344339890233,0.234670025777494,0.241690631097928,0.445088343587051,0.327092289943433,0.261988858251726
ECA2_0058_04.a_p1,0.458316502824928,0,0.465682432400031,0.495229953261355,0.414759798868394,0.402290704398295,0.42291303349821,0.581055281617921
ECA2_0058_05.a_p1,0.247344339890233,0.465682432400031,0,0.222952710670438,0.230623604840125,0.406988397308095,0.332751913437833,0.240959842184163
ECA2_0058_06.a_p1,0.234670025777494,0.495229953261355,0.222952710670438,0,0.232373829546433,0.461405182976466,0.294997773550245,0.252648794668575
ECA2_0058_07.a_p1,0.241690631097928,0.414759798868394,0.230623604840125,0.232373829546433,0,0.400945096042277,0.310143978163813,0.266149917454307
ECA2_0058_08.a_p1,0.445088343587051,0.402290704398295,0.406988397308095,0.461405182976466,0.400945096042277,0,0.372903384911967,0.528588796559841
ECA2_0058_09.a_p1,0.327092289943433,0.42291303349821,0.332751913437833,0.294997773550245,0.310143978163813,0.372903384911967,0,0.428810624731732
ECA2_0058_10.a_p1,0.261988858251726,0.581055281617921,0.240959842184163,0.252648794668575,0.266149917454307,0.528588796559841,0.428810624731732,0
