,ECA2_0042_01.a_p1,ECA2_0042_02.a_p1,ECA2_0042_03.a_p1,ECA2_0042_04.a_p1,ECA2_0042_05.a_p1,ECA2_0042_06.a_p1,ECA2_0042_07.a_p1,ECA2_0042_08.a_p1,ECA2_0042_09.a_p1,ECA2_0042_10.a_p1
ECA2_0042_01.a_p1,0,0.457165732586069,0.588952071486596,0.495850622406639,0.555656108597285,0.588078291814947,0.570904645476773,0.612574341546304,0.584734799482536,0.466887417218543
ECA2_0042_02.a_p1,0.457165732586069,0,0.572555205047319,0.521052631578947,0.578364565587734,0.614357262103506,0.580094228504123,0.631916599839615,0.577987421383648,0.485444531864673
ECA2_0042_03.a_p1,0.588952071486596,0.572555205047319,0,0.638888888888889,0.57514450867052,0.576960309777347,0.705710955710956,0.609174311926606,0.689240506329114,0.57201646090535
ECA2_0042_04.a_p1,0.495850622406639,0.521052631578947,0.638888888888889,0,0.659440559440559,0.68956043956044,0.557243624525231,0.691225720026792,0.576857629041407,0.527777777777778
ECA2_0042_05.a_p1,0.555656108597285,0.578364565587734,0.57514450867052,0.659440559440559,0,0.498305084745763,0.702432938240798,0.606889564336373,0.678082191780822,0.572963294538944
ECA2_0042_06.a_p1,0.588078291814947,0.614357262103506,0.576960309777347,0.68956043956044,0.498305084745763,0,0.736424649176327,0.636726546906188,0.706397306397306,0.598585322723254
ECA2_0042_07.a_p1,0.570904645476773,0.580094228504123,0.705710955710956,0.557243624525231,0.702432938240798,0.736424649176327,0,0.725466586393739,0.607608129233976,0.606205250596659
ECA2_0042_08.a_p1,0.612574341546304,0.631916599839615,0.609174311926606,0.691225720026792,0.606889564336373,0.636726546906188,0.725466586393739,0,0.738293778062861,0.637426900584795
ECA2_0042_09.a_p1,0.584734799482536,0.577987421383648,0.689240506329114,0.576857629041407,0.678082191780822,0.706397306397306,0.607608129233976,0.738293778062861,0,0.552317880794702
ECA2_0042_10.a_p1,0.466887417218543,0.485444531864673,0.57201646090535,0.527777777777778,0.572963294538944,0.598585322723254,0.606205250596659,0.637426900584795,0.552317880794702,0
