,ECA2_0029_01.a_p1,ECA2_0029_02.a_p1,ECA2_0029_03.a_p1,ECA2_0029_04.a_p1,ECA2_0029_05.a_p1,ECA2_0029_06.a_p1,ECA2_0029_07.a_p1,ECA2_0029_08.a_p1,ECA2_0029_09.a_p1,ECA2_0029_10.a_p1
ECA2_0029_01.a_p1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0029_02.a_p1,0.137226677336239,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0029_03.a_p1,-0.405890514062758,2.95502038483675,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0029_04.a_p1,-1.67162238519481,2.85478737404139,7.1984710642598,NA,NA,NA,NA,NA,NA,NA
ECA2_0029_05.a_p1,1.89940079355665,3.55177806661633,4.73883632835223,7.78835051840716,NA,NA,NA,NA,NA,NA
ECA2_0029_06.a_p1,-0.964178745130448,2.96306498170886,5.81823941558289,8.80020012035819,5.6000467085243,NA,NA,NA,NA,NA
ECA2_0029_07.a_p1,0.77927396453739,1.9803822148406,5.07783920906093,8.41785567945025,4.18855120015274,7.88760146438575,NA,NA,NA,NA
ECA2_0029_08.a_p1,-2.45998617631704,0.546302125845441,4.82070169458829,8.9987525165449,5.06940794800755,5.65475502920617,5.73401564201103,NA,NA,NA
ECA2_0029_09.a_p1,6.35003358259558,10.338537581171,12.6390399448164,22.6205627443145,15.1783476697969,14.8705493251527,18.3421732440096,17.895281828943,NA,NA
ECA2_0029_10.a_p1,5.02029983410272,8.79878695667323,11.6621349180439,18.8693575618433,13.3899193571061,13.6360426907903,16.3892598791114,14.6126558118797,6.33316608475695,NA
