,ECA2_0003_01.a_p1,ECA2_0003_02.a_p1,ECA2_0003_03.a_p1,ECA2_0003_04.a_p1,ECA2_0003_05.a_p1,ECA2_0003_06.a_p1,ECA2_0003_07.a_p1,ECA2_0003_08.a_p1,ECA2_0003_09.a_p1,ECA2_0003_10.a_p1
ECA2_0003_01.a_p1,0,0.467921721827583,0.573663004895049,0.592131387481502,0.534110799596536,0.357533460973048,0.633203280624504,0.443601402072509,0.495852116986639,0.5847813666706
ECA2_0003_02.a_p1,0.467921721827583,0,0.462633016831298,0.446708774901253,0.417868953379925,0.467602722566633,0.539418200384341,0.339047861066515,0.413556132670606,0.438658829749888
ECA2_0003_03.a_p1,0.573663004895049,0.462633016831298,0,0.603608231982344,0.538708676470455,0.538560140202526,0.573948194528386,0.382930356586733,0.477900432074677,0.576157073655374
ECA2_0003_04.a_p1,0.592131387481502,0.446708774901253,0.603608231982344,0,0.523740145974017,0.588369815717911,0.44134698782386,0.480109682084484,0.393695674634798,0.511130562280084
ECA2_0003_05.a_p1,0.534110799596536,0.417868953379925,0.538708676470455,0.523740145974017,0,0.615872570267587,0.569715958307683,0.417283363611261,0.47007035204739,0.42589546652287
ECA2_0003_06.a_p1,0.357533460973048,0.467602722566633,0.538560140202526,0.588369815717911,0.615872570267587,0,0.617953037706748,0.379575776687922,0.492362093120327,0.598497714278425
ECA2_0003_07.a_p1,0.633203280624504,0.539418200384341,0.573948194528386,0.44134698782386,0.569715958307683,0.617953037706748,0,0.501020498193893,0.378134728999711,0.583649145802647
ECA2_0003_08.a_p1,0.443601402072509,0.339047861066515,0.382930356586733,0.480109682084484,0.417283363611261,0.379575776687922,0.501020498193893,0,0.404041344092587,0.404019386146656
ECA2_0003_09.a_p1,0.495852116986639,0.413556132670606,0.477900432074677,0.393695674634798,0.47007035204739,0.492362093120327,0.378134728999711,0.404041344092587,0,0.463318044880534
ECA2_0003_10.a_p1,0.5847813666706,0.438658829749888,0.576157073655374,0.511130562280084,0.42589546652287,0.598497714278425,0.583649145802647,0.404019386146656,0.463318044880534,0
