,ECA2_0051_01.a_p1,ECA2_0051_02.a_p1,ECA2_0051_03.a_p1,ECA2_0051_04.a_p1,ECA2_0051_05.a_p1,ECA2_0051_06.a_p1,ECA2_0051_07.a_p1,ECA2_0051_08.a_p1,ECA2_0051_09.a_p1,ECA2_0051_10.a_p1
ECA2_0051_01.a_p1,0,0.712138728323699,0.57843137254902,0.550387596899225,0.652230971128609,0.678513731825525,0.682666666666667,0.660511363636364,0.75,0.778894472361809
ECA2_0051_02.a_p1,0.712138728323699,0,0.748597081930415,0.74020618556701,0.768306010928962,0.776,0.770621468926554,0.77725674091442,0.826923076923077,0.845403899721448
ECA2_0051_03.a_p1,0.57843137254902,0.748597081930415,0,0.594493116395494,0.670116429495472,0.676898222940226,0.705497382198953,0.666666666666667,0.748466257668712,0.777219430485762
ECA2_0051_04.a_p1,0.550387596899225,0.74020618556701,0.594493116395494,0,0.663133097762073,0.688385269121813,0.695238095238095,0.656010230179028,0.761073825503356,0.78343023255814
ECA2_0051_05.a_p1,0.652230971128609,0.768306010928962,0.670116429495472,0.663133097762073,0,0.7015625,0.705045278137128,0.701086956521739,0.778761061946903,0.79349593495935
ECA2_0051_06.a_p1,0.678513731825525,0.776,0.676898222940226,0.688385269121813,0.7015625,0,0.707993474714519,0.670818505338078,0.677350427350427,0.680693069306931
ECA2_0051_07.a_p1,0.682666666666667,0.770621468926554,0.705497382198953,0.695238095238095,0.705045278137128,0.707993474714519,0,0.680575539568345,0.749603803486529,0.764499121265378
ECA2_0051_08.a_p1,0.660511363636364,0.77725674091442,0.666666666666667,0.656010230179028,0.701086956521739,0.670818505338078,0.680575539568345,0,0.706086956521739,0.717348927875244
ECA2_0051_09.a_p1,0.75,0.826923076923077,0.748466257668712,0.761073825503356,0.778761061946903,0.677350427350427,0.749603803486529,0.706086956521739,0,0.72289156626506
ECA2_0051_10.a_p1,0.778894472361809,0.845403899721448,0.777219430485762,0.78343023255814,0.79349593495935,0.680693069306931,0.764499121265378,0.717348927875244,0.72289156626506,0
