,ECA2_0026_01.a_p1,ECA2_0026_02.a_p1,ECA2_0026_03.a_p1,ECA2_0026_04.a_p1,ECA2_0026_05.a_p1,ECA2_0026_06.a_p1,ECA2_0026_07.a_p1,ECA2_0026_08.a_p1,ECA2_0026_09.a_p1,ECA2_0026_10.a_p1
ECA2_0026_01.a_p1,0,0.539112050739958,0.643164693218515,0.674468085106383,0.621635883905013,0.645491803278688,0.679227053140097,0.62536023054755,0.64624808575804,0.62890825217837
ECA2_0026_02.a_p1,0.539112050739958,0,0.498601398601399,0.530187369882026,0.485791610284168,0.554140127388535,0.616647127784291,0.593555681175806,0.5645872715816,0.522157996146435
ECA2_0026_03.a_p1,0.643164693218515,0.498601398601399,0,0.420387531592249,0.44383775351014,0.510653930933137,0.59148369926813,0.587161736941473,0.501472754050074,0.522613065326633
ECA2_0026_04.a_p1,0.674468085106383,0.530187369882026,0.420387531592249,0,0.485362095531587,0.528718703976436,0.608927381745503,0.601892744479495,0.51186943620178,0.517896274653031
ECA2_0026_05.a_p1,0.621635883905013,0.485791610284168,0.44383775351014,0.485362095531587,0,0.462989840348331,0.534837425348374,0.534504391468005,0.518466898954704,0.546008119079838
ECA2_0026_06.a_p1,0.645491803278688,0.554140127388535,0.510653930933137,0.528718703976436,0.462989840348331,0,0.478260869565217,0.506935687263556,0.512749827705031,0.562294001318392
ECA2_0026_07.a_p1,0.679227053140097,0.616647127784291,0.59148369926813,0.608927381745503,0.534837425348374,0.478260869565217,0,0.495716034271726,0.545924967658473,0.602461538461538
ECA2_0026_08.a_p1,0.62536023054755,0.593555681175806,0.587161736941473,0.601892744479495,0.534504391468005,0.506935687263556,0.495716034271726,0,0.54322501532802,0.609275362318841
ECA2_0026_09.a_p1,0.64624808575804,0.5645872715816,0.501472754050074,0.51186943620178,0.518466898954704,0.512749827705031,0.545924967658473,0.54322501532802,0,0.476687543493389
ECA2_0026_10.a_p1,0.62890825217837,0.522157996146435,0.522613065326633,0.517896274653031,0.546008119079838,0.562294001318392,0.602461538461538,0.609275362318841,0.476687543493389,0
