,ECA2_0049_01.a_p15,ECA2_0049_02.a_p15,ECA2_0049_03.a_p15,ECA2_0049_04.a_p15,ECA2_0049_05.a_p15,ECA2_0049_06.a_p15,ECA2_0049_07.a_p15,ECA2_0049_08.a_p15,ECA2_0049_09.a_p15,ECA2_0049_10.a_p15
ECA2_0049_01.a_p15,0,0.561527581329561,0.659676452965848,0.585048010973937,0.567885117493473,0.564697609001407,0.582107843137255,0.626593806921676,0.639281129653402,0.665547347212895
ECA2_0049_02.a_p15,0.561527581329561,0,0.630966952264382,0.543079096045198,0.575324675324675,0.640239840106596,0.625074272133096,0.621572212065814,0.634020618556701,0.6628532974428
ECA2_0049_03.a_p15,0.659676452965848,0.630966952264382,0,0.607252612169637,0.644230769230769,0.625,0.669661733615222,0.674731182795699,0.539912005028284,0.601532567049808
ECA2_0049_04.a_p15,0.585048010973937,0.543079096045198,0.607252612169637,0,0.543250327653997,0.615384615384615,0.605357142857143,0.583178726035869,0.565420560747664,0.614432989690722
ECA2_0049_05.a_p15,0.567885117493473,0.575324675324675,0.644230769230769,0.543250327653997,0,0.532666666666667,0.549824150058617,0.540084388185654,0.616504854368932,0.668939863608183
ECA2_0049_06.a_p15,0.564697609001407,0.640239840106596,0.625,0.615384615384615,0.532666666666667,0,0.576073619631902,0.629830917874396,0.598814229249012,0.645380434782609
ECA2_0049_07.a_p15,0.582107843137255,0.625074272133096,0.669661733615222,0.605357142857143,0.549824150058617,0.576073619631902,0,0.560588901472254,0.603839441535777,0.67271662763466
ECA2_0049_08.a_p15,0.626593806921676,0.621572212065814,0.674731182795699,0.583178726035869,0.540084388185654,0.629830917874396,0.560588901472254,0,0.617196702002356,0.704678362573099
ECA2_0049_09.a_p15,0.639281129653402,0.634020618556701,0.539912005028284,0.565420560747664,0.616504854368932,0.598814229249012,0.603839441535777,0.617196702002356,0,0.541168191414497
ECA2_0049_10.a_p15,0.665547347212895,0.6628532974428,0.601532567049808,0.614432989690722,0.668939863608183,0.645380434782609,0.67271662763466,0.704678362573099,0.541168191414497,0
