,ECA2_0003_01.a_p1,ECA2_0003_02.a_p1,ECA2_0003_03.a_p1,ECA2_0003_04.a_p1,ECA2_0003_05.a_p1,ECA2_0003_06.a_p1,ECA2_0003_07.a_p1,ECA2_0003_08.a_p1,ECA2_0003_09.a_p1,ECA2_0003_10.a_p1
ECA2_0003_01.a_p1,0,0.611612903225806,0.658859470468432,0.73,0.627226463104326,0.629370629370629,0.713800904977376,0.618934911242604,0.638297872340426,0.655927835051546
ECA2_0003_02.a_p1,0.611612903225806,0,0.624861265260821,0.661911554921541,0.598039215686274,0.634328358208955,0.687732342007435,0.598455598455598,0.630979498861048,0.635077793493635
ECA2_0003_03.a_p1,0.658859470468432,0.624861265260821,0,0.740384615384615,0.682926829268293,0.603753910323253,0.729227761485826,0.580576307363927,0.634815515610218,0.703225806451613
ECA2_0003_04.a_p1,0.73,0.661911554921541,0.740384615384615,0,0.687587168758717,0.74788902291918,0.635245901639344,0.710526315789474,0.653301886792453,0.699712643678161
ECA2_0003_05.a_p1,0.627226463104326,0.598039215686274,0.682926829268293,0.687587168758717,0,0.690844233055886,0.698529411764706,0.628140703517588,0.646067415730337,0.595065312046444
ECA2_0003_06.a_p1,0.629370629370629,0.634328358208955,0.603753910323253,0.74788902291918,0.690844233055886,0,0.730558598028478,0.541104294478528,0.646569646569647,0.70595382746051
ECA2_0003_07.a_p1,0.713800904977376,0.687732342007435,0.729227761485826,0.635245901639344,0.698529411764706,0.730558598028478,0,0.687214611872146,0.605960264900662,0.709433962264151
ECA2_0003_08.a_p1,0.618934911242604,0.598455598455598,0.580576307363927,0.710526315789474,0.628140703517588,0.541104294478528,0.687214611872146,0,0.5930359085963,0.625
ECA2_0003_09.a_p1,0.638297872340426,0.630979498861048,0.634815515610218,0.653301886792453,0.646067415730337,0.646569646569647,0.605960264900662,0.5930359085963,0,0.653225806451613
ECA2_0003_10.a_p1,0.655927835051546,0.635077793493635,0.703225806451613,0.699712643678161,0.595065312046444,0.70595382746051,0.709433962264151,0.625,0.653225806451613,0
