,ECA2_0037_01.a_p1,ECA2_0037_02.a_p1,ECA2_0037_03.a_p1,ECA2_0037_04.a_p1,ECA2_0037_05.a_p1,ECA2_0037_06.a_p1,ECA2_0037_07.a_p1,ECA2_0037_08.a_p1,ECA2_0037_09.a_p1,ECA2_0037_10.a_p1
ECA2_0037_01.a_p1,0,0.348084779903262,0.476348821368131,0.388992892551831,0.534317044345017,0.340419757969872,0.368063327640726,0.41662060262185,0.49072885378037,0.650960372815386
ECA2_0037_02.a_p1,0.348084779903262,0,0.533241689122016,0.334706594845917,0.699176957238987,0.427164764548983,0.463989599263589,0.525458453066861,0.630753464028152,0.852730713074391
ECA2_0037_03.a_p1,0.476348821368131,0.533241689122016,0,0.42461108493376,0.613215141032666,0.419053400093198,0.551198769551185,0.604726152548787,0.501673625137718,0.836017526475439
ECA2_0037_04.a_p1,0.388992892551831,0.334706594845917,0.42461108493376,0,0.537956950128373,0.290069412293935,0.342150074342002,0.38874191128578,0.476696970593012,0.74681134785097
ECA2_0037_05.a_p1,0.534317044345017,0.699176957238987,0.613215141032666,0.537956950128373,0,0.437013256659806,0.551465503157938,0.543230171466185,0.491808964420718,0.575353443620146
ECA2_0037_06.a_p1,0.340419757969872,0.427164764548983,0.419053400093198,0.290069412293935,0.437013256659806,0,0.341642901123311,0.368080986123743,0.423047050594228,0.639227971421799
ECA2_0037_07.a_p1,0.368063327640726,0.463989599263589,0.551198769551185,0.342150074342002,0.551465503157938,0.341642901123311,0,0.32129635139767,0.438319283175783,0.676329806069314
ECA2_0037_08.a_p1,0.41662060262185,0.525458453066861,0.604726152548787,0.38874191128578,0.543230171466185,0.368080986123743,0.32129635139767,0,0.491112627129037,0.582041929165788
ECA2_0037_09.a_p1,0.49072885378037,0.630753464028152,0.501673625137718,0.476696970593012,0.491808964420718,0.423047050594228,0.438319283175783,0.491112627129037,0,0.660705317951402
ECA2_0037_10.a_p1,0.650960372815386,0.852730713074391,0.836017526475439,0.74681134785097,0.575353443620146,0.639227971421799,0.676329806069314,0.582041929165788,0.660705317951402,0
