,ECA2_0003_01.a_p1,ECA2_0003_02.a_p1,ECA2_0003_03.a_p1,ECA2_0003_04.a_p1,ECA2_0003_05.a_p1,ECA2_0003_06.a_p1,ECA2_0003_07.a_p1,ECA2_0003_08.a_p1,ECA2_0003_09.a_p1,ECA2_0003_10.a_p1
ECA2_0003_01.a_p1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0003_02.a_p1,8.97880264422891,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0003_03.a_p1,15.621755791391,8.08517021185638,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0003_04.a_p1,7.35034058781389,1.92365771881031,7.76106052689071,NA,NA,NA,NA,NA,NA,NA
ECA2_0003_05.a_p1,12.653823146303,4.71775928137692,10.1009168298351,5.03708827915209,NA,NA,NA,NA,NA,NA
ECA2_0003_06.a_p1,0.608313842452681,7.17048808411958,18.3349700295647,5.85841289438502,13.570564002095,NA,NA,NA,NA,NA
ECA2_0003_07.a_p1,14.0285117504009,8.06045254770098,10.5438567846422,3.57202591745909,9.66109748631025,11.6051717873549,NA,NA,NA,NA
ECA2_0003_08.a_p1,7.7891376563161,0.012616364408129,6.96945308859051,1.69790268901939,3.84065008473592,8.4306420483574,6.8121639262498,NA,NA,NA
ECA2_0003_09.a_p1,11.71901662542,3.99084609576826,13.2886255995586,-0.218911374887277,7.05963640392511,11.5771349835267,3.94680387826949,7.8451633925624,NA,NA
ECA2_0003_10.a_p1,12.3254777527292,3.46069554139687,9.5811660224601,3.10554211068283,5.36772274860756,9.98797418089534,8.48494142513726,2.50339788129425,5.19297732292609,NA
