,ECA2_0034_01.a_p1,ECA2_0034_02.a_p1,ECA2_0034_03.a_p1,ECA2_0034_04.a_p1,ECA2_0034_05.a_p1,ECA2_0034_06.a_p1,ECA2_0034_07.a_p1,ECA2_0034_08.a_p1,ECA2_0034_09.a_p1,ECA2_0034_10.a_p1
ECA2_0034_01.a_p1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0034_02.a_p1,4.98922083002366,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0034_03.a_p1,4.19074996384534,3.55104699647518,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0034_04.a_p1,4.10778820523162,-0.732932520397433,6.33322054478138,NA,NA,NA,NA,NA,NA,NA
ECA2_0034_05.a_p1,15.8010724247405,16.0396259423229,18.4320626216979,26.9142792023117,NA,NA,NA,NA,NA,NA
ECA2_0034_06.a_p1,5.02046122506783,5.27169726813651,8.12980373846167,9.07126945673577,19.133020915253,NA,NA,NA,NA,NA
ECA2_0034_07.a_p1,6.32507004100166,-1.61258019595166,5.75267554547493,3.44220615604602,19.4255099538745,7.7011989680716,NA,NA,NA,NA
ECA2_0034_08.a_p1,3.1661785773624,4.39598913532401,3.87031805942831,7.38087365590609,19.6171740815646,9.68486318367821,8.12372609206178,NA,NA,NA
ECA2_0034_09.a_p1,2.32584196904867,3.32785163966358,3.26343778166919,5.36078175277931,16.1913618388951,8.67244884688065,4.73563530621055,4.79715105539897,NA,NA
ECA2_0034_10.a_p1,5.17161310469863,2.83496805004283,2.96367018832228,2.2255200272783,17.7905831476311,11.3384545737719,4.70473994749718,5.03643221038972,3.29664475556387,NA
