,ECA2_0010_01.a_p1,ECA2_0010_02.a_p1,ECA2_0010_03.a_p1,ECA2_0010_04.a_p1,ECA2_0010_05.a_p1,ECA2_0010_06.a_p1,ECA2_0010_07.a_p1,ECA2_0010_08.a_p1,ECA2_0010_09.a_p1,ECA2_0010_10.a_p1
ECA2_0010_01.a_p1,0,0.545293072824156,0.515568428674873,0.529335912314636,0.537394451145959,0.515852047556143,0.524525316455696,0.555124223602484,0.52043795620438,0.475343573160873
ECA2_0010_02.a_p1,0.545293072824156,0,0.469794721407625,0.383608423449061,0.373841961852861,0.401139601139601,0.579964850615114,0.653311074012243,0.518900343642612,0.492601726263872
ECA2_0010_03.a_p1,0.515568428674873,0.469794721407625,0,0.416015625,0.45688622754491,0.421710526315789,0.510339734121123,0.604022191400832,0.481533101045296,0.444274809160305
ECA2_0010_04.a_p1,0.529335912314636,0.383608423449061,0.416015625,0,0.381556195965418,0.394383394383394,0.549677419354839,0.624156958920908,0.480453972257251,0.465855307640298
ECA2_0010_05.a_p1,0.537394451145959,0.373841961852861,0.45688622754491,0.381556195965418,0,0.379672897196262,0.582098399525785,0.647791619479049,0.515116279069767,0.498444306160548
ECA2_0010_06.a_p1,0.515852047556143,0.401139601139601,0.421710526315789,0.394383394383394,0.379672897196262,0,0.549148099606815,0.623910336239103,0.474967907573813,0.463917525773196
ECA2_0010_07.a_p1,0.524525316455696,0.579964850615114,0.510339734121123,0.549677419354839,0.582098399525785,0.549148099606815,0,0.600306278713629,0.513049962714392,0.48858075040783
ECA2_0010_08.a_p1,0.555124223602484,0.653311074012243,0.604022191400832,0.624156958920908,0.647791619479049,0.623910336239103,0.600306278713629,0,0.586647727272727,0.554339327599687
ECA2_0010_09.a_p1,0.52043795620438,0.518900343642612,0.481533101045296,0.480453972257251,0.515116279069767,0.474967907573813,0.513049962714392,0.586647727272727,0,0.494020926756353
ECA2_0010_10.a_p1,0.475343573160873,0.492601726263872,0.444274809160305,0.465855307640298,0.498444306160548,0.463917525773196,0.48858075040783,0.554339327599687,0.494020926756353,0
