,ECA2_0001_10.a_p15,ECA2_0001_01.a_p15,ECA2_0001_02.a_p15,ECA2_0001_03.a_p15,ECA2_0001_04.a_p15,ECA2_0001_05.a_p15,ECA2_0001_06.a_p15,ECA2_0001_07.a_p15,ECA2_0001_08.a_p15,ECA2_0001_09.a_p15
ECA2_0001_10.a_p15,0,0.807143366946424,0.836679108024036,0.577738288282018,0.512355526376896,0.447381007977853,0.356067522897558,0.287602871327463,0.403322189132181,0.441315543179983
ECA2_0001_01.a_p15,0.807143366946424,0,0.850207721661352,0.835687087833917,0.787231286954985,0.737339748452098,0.669001955812388,0.784576945865819,0.830609311373664,0.810622915473373
ECA2_0001_02.a_p15,0.836679108024036,0.850207721661352,0,0.781793056781383,0.542067606730836,0.503875649696045,0.726469105691396,0.663891982577161,0.650935553757974,0.65818283177074
ECA2_0001_03.a_p15,0.577738288282018,0.835687087833917,0.781793056781383,0,0.457931788242342,0.645670854522166,0.592731981895726,0.509601985444555,0.507032277136385,0.631972120892614
ECA2_0001_04.a_p15,0.512355526376896,0.787231286954985,0.542067606730836,0.457931788242342,0,0.435945700734636,0.524657242775651,0.39711130390721,0.356102392256304,0.490800109902933
ECA2_0001_05.a_p15,0.447381007977853,0.737339748452098,0.503875649696045,0.645670854522166,0.435945700734636,0,0.419129189197351,0.391548412578755,0.457271847235317,0.505318916923962
ECA2_0001_06.a_p15,0.356067522897558,0.669001955812388,0.726469105691396,0.592731981895726,0.524657242775651,0.419129189197351,0,0.361896951573327,0.419419753415005,0.500333896077441
ECA2_0001_07.a_p15,0.287602871327463,0.784576945865819,0.663891982577161,0.509601985444555,0.39711130390721,0.391548412578755,0.361896951573327,0,0.336130534211075,0.388410293485162
ECA2_0001_08.a_p15,0.403322189132181,0.830609311373664,0.650935553757974,0.507032277136385,0.356102392256304,0.457271847235317,0.419419753415005,0.336130534211075,0,0.354555523017704
ECA2_0001_09.a_p15,0.441315543179983,0.810622915473373,0.65818283177074,0.631972120892614,0.490800109902933,0.505318916923962,0.500333896077441,0.388410293485162,0.354555523017704,0
