,ECA2_0001_10.a_p15,ECA2_0001_01.a_p15,ECA2_0001_02.a_p15,ECA2_0001_03.a_p15,ECA2_0001_04.a_p15,ECA2_0001_05.a_p15,ECA2_0001_06.a_p15,ECA2_0001_07.a_p15,ECA2_0001_08.a_p15,ECA2_0001_09.a_p15
ECA2_0001_10.a_p15,0,0.874931129476584,0.882060831781502,0.761574074074074,0.703601108033241,0.71419185282523,0.619988378849506,0.515448379804069,0.632258064516129,0.653901734104046
ECA2_0001_01.a_p15,0.874931129476584,0,0.903132250580046,0.860887096774194,0.83005366726297,0.849353569421023,0.864578535237218,0.86438809261301,0.855670103092784,0.871098265895954
ECA2_0001_02.a_p15,0.882060831781502,0.903132250580046,0,0.856018882769473,0.7680744452398,0.716417910447761,0.852425180598555,0.833974358974359,0.800682593856655,0.82659355723098
ECA2_0001_03.a_p15,0.761574074074074,0.860887096774194,0.856018882769473,0,0.672758920800696,0.785822021116139,0.797866034380557,0.729052466718872,0.703488372093023,0.756357670221493
ECA2_0001_04.a_p15,0.703601108033241,0.83005366726297,0.7680744452398,0.672758920800696,0,0.69198606271777,0.750680457267284,0.650963597430407,0.604580152671756,0.686072218128224
ECA2_0001_05.a_p15,0.71419185282523,0.849353569421023,0.716417910447761,0.785822021116139,0.69198606271777,0,0.674094707520891,0.68508655126498,0.701289884589274,0.741239892183288
ECA2_0001_06.a_p15,0.619988378849506,0.864578535237218,0.852425180598555,0.797866034380557,0.750680457267284,0.674094707520891,0,0.631006864988558,0.668,0.744645799011532
ECA2_0001_07.a_p15,0.515448379804069,0.86438809261301,0.833974358974359,0.729052466718872,0.650963597430407,0.68508655126498,0.631006864988558,0,0.563758389261745,0.617927994121969
ECA2_0001_08.a_p15,0.632258064516129,0.855670103092784,0.800682593856655,0.703488372093023,0.604580152671756,0.701289884589274,0.668,0.563758389261745,0,0.580015612802498
ECA2_0001_09.a_p15,0.653901734104046,0.871098265895954,0.82659355723098,0.756357670221493,0.686072218128224,0.741239892183288,0.744645799011532,0.617927994121969,0.580015612802498,0
