,ECA2_0007_01.a_p1,ECA2_0007_02.a_p1,ECA2_0007_03.a_p1,ECA2_0007_04.a_p1,ECA2_0007_05.a_p1,ECA2_0007_06.a_p1,ECA2_0007_07.a_p1,ECA2_0007_08.a_p1,ECA2_0007_09.a_p1,ECA2_0007_10.a_p1
ECA2_0007_01.a_p1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0007_02.a_p1,10.0123564505324,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0007_03.a_p1,15.6519347810165,4.39881575905883,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0007_04.a_p1,11.0523462595279,1.66226678784191,2.4119194812876,NA,NA,NA,NA,NA,NA,NA
ECA2_0007_05.a_p1,13.8587715591036,0.317043002866059,1.07504674786915,-1.55214615736447,NA,NA,NA,NA,NA,NA
ECA2_0007_06.a_p1,10.4697203819584,8.94027275754636,13.0502498652,7.8776186294378,10.3875532432632,NA,NA,NA,NA,NA
ECA2_0007_07.a_p1,4.08082532361381,-0.475405046009502,3.22135764077619,0.943083414694522,4.63228176160455,4.88987694245952,NA,NA,NA,NA
ECA2_0007_08.a_p1,7.87376199013145,5.27146786944205,4.99724492026245,5.14860058372187,4.08507360195679,8.74094185595671,0.377868895539667,NA,NA,NA
ECA2_0007_09.a_p1,11.1444977688541,6.52112712245667,9.88770144128305,4.02629243746676,6.24481488149942,11.2838457552882,3.08998857890362,5.74875117805022,NA,NA
ECA2_0007_10.a_p1,3.55797857334153,3.71596213635253,6.8561191692625,2.73880789223089,8.09756627442405,7.6531838158715,3.34334745054266,0.918673465110701,7.30052496010435,NA
