,ECA2_0001_10.a_p15,ECA2_0001_01.a_p15,ECA2_0001_02.a_p15,ECA2_0001_03.a_p15,ECA2_0001_04.a_p15,ECA2_0001_05.a_p15,ECA2_0001_06.a_p15,ECA2_0001_07.a_p15,ECA2_0001_08.a_p15,ECA2_0001_09.a_p15
ECA2_0001_10.a_p15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0001_01.a_p15,21.7933364210293,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0001_02.a_p15,18.606601100446,19.1889324207133,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0001_03.a_p15,6.33756113825235,16.5864703042938,11.377633138876,NA,NA,NA,NA,NA,NA,NA
ECA2_0001_04.a_p15,11.446718715007,23.4590136998097,6.34485911745952,4.12497534558333,NA,NA,NA,NA,NA,NA
ECA2_0001_05.a_p15,4.95428801451897,18.8781043780576,8.39237895813142,9.19763110392239,5.19349770273627,NA,NA,NA,NA,NA
ECA2_0001_06.a_p15,5.73935524773369,16.2372558022299,16.3569654151254,4.96239830877121,10.225353841367,8.44076413646514,NA,NA,NA,NA
ECA2_0001_07.a_p15,5.0203343385794,21.221709165903,11.0156805872288,3.90373923393706,4.68992384033096,2.26692361860466,5.84356751576152,NA,NA,NA
ECA2_0001_08.a_p15,7.38390100675808,24.4446969066198,12.2244513850336,5.76551970676972,4.16412686231139,6.58299169753392,7.74682404939441,6.04088281876772,NA,NA
ECA2_0001_09.a_p15,8.68796281014307,20.8717782678671,9.73610876718491,10.6408728557731,9.87239313653112,7.08585788555464,8.41498627522214,6.32762678468223,5.98328899575823,NA
