,ECA2_0053_01.a_p1,ECA2_0053_02.a_p1,ECA2_0053_03.a_p1,ECA2_0053_04.a_p1,ECA2_0053_05.a_p1,ECA2_0053_06.a_p1,ECA2_0053_07.a_p1,ECA2_0053_08.a_p1,ECA2_0053_09.a_p1,ECA2_0053_10.a_p1
ECA2_0053_01.a_p1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0053_02.a_p1,7.7982931463933,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0053_03.a_p1,5.82140393731412,5.71570521644533,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0053_04.a_p1,4.01488630259869,6.85558822370048,5.79265759913884,NA,NA,NA,NA,NA,NA,NA
ECA2_0053_05.a_p1,8.97632451084946,11.3090559787503,4.47640975565751,4.71303660767401,NA,NA,NA,NA,NA,NA
ECA2_0053_06.a_p1,10.0416984969329,10.9821891897085,5.16686659531157,7.70507353960592,7.58791153856454,NA,NA,NA,NA,NA
ECA2_0053_07.a_p1,5.33308727632232,9.26730189550786,10.0235599956826,6.96902553520195,13.2747757228305,8.73328146594079,NA,NA,NA,NA
ECA2_0053_08.a_p1,5.08878559101377,13.9757099100682,6.97144067160298,3.67256189157995,10.037229817841,12.3070666529848,7.36133034086782,NA,NA,NA
ECA2_0053_09.a_p1,6.50424509275617,14.1019387724736,8.88612645188845,4.15117925599359,12.0939212484087,13.763871026341,7.29426473771816,0.760790632007416,NA,NA
ECA2_0053_10.a_p1,2.9592898662472,10.2894877565968,6.06519102699028,2.0544709865622,8.28491989017802,10.6468859675603,4.68999448468265,1.8469285790338,2.51126392788229,NA
