,ECA2_0024_01.a_p1,ECA2_0024_05.a_p1,ECA2_0024_06.a_p1,ECA2_0024_07.a_p1,ECA2_0024_08.a_p1,ECA2_0024_09.a_p1,ECA2_0024_10.a_p1
ECA2_0024_01.a_p1,0,0.697132616487455,0.697852760736196,0.706539074960128,0.825,0.71969696969697,0.709302325581395
ECA2_0024_05.a_p1,0.697132616487455,0,0.642633228840125,0.622296173044925,0.741407528641571,0.674952198852772,0.696564885496183
ECA2_0024_06.a_p1,0.697852760736196,0.642633228840125,0,0.579970104633782,0.734375,0.706349206349206,0.705787781350482
ECA2_0024_07.a_p1,0.706539074960128,0.622296173044925,0.579970104633782,0,0.74188790560472,0.674061433447099,0.684391080617496
ECA2_0024_08.a_p1,0.825,0.741407528641571,0.734375,0.74188790560472,0,0.817133443163097,0.818030050083472
ECA2_0024_09.a_p1,0.71969696969697,0.674952198852772,0.706349206349206,0.674061433447099,0.817133443163097,0,0.677824267782427
ECA2_0024_10.a_p1,0.709302325581395,0.696564885496183,0.705787781350482,0.684391080617496,0.818030050083472,0.677824267782427,0
