,ECA2_0036_01.a_p1,ECA2_0036_02.a_p1,ECA2_0036_03.a_p1,ECA2_0036_04.a_p1,ECA2_0036_05.a_p1,ECA2_0036_06.a_p1,ECA2_0036_07.a_p1,ECA2_0036_08.a_p1,ECA2_0036_09.a_p1,ECA2_0036_10.a_p1
ECA2_0036_01.a_p1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0036_02.a_p1,10.015032536221,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0036_03.a_p1,14.3306361002459,8.39380301126917,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0036_04.a_p1,10.5786553186961,14.3161700811967,17.3924561064116,NA,NA,NA,NA,NA,NA,NA
ECA2_0036_05.a_p1,10.3741462240916,12.2682354837235,22.7694173368945,15.2852550830331,NA,NA,NA,NA,NA,NA
ECA2_0036_06.a_p1,16.0412629412117,24.7040183519913,29.1640128310339,25.5719653744974,10.5022712829818,NA,NA,NA,NA,NA
ECA2_0036_07.a_p1,7.41990355502486,6.05291413169414,13.1721991779535,12.840635478483,7.62505793245987,13.0301567319783,NA,NA,NA,NA
ECA2_0036_08.a_p1,7.12564661852419,6.80132560827179,9.66802747694952,5.91131662291707,3.20580186680001,7.46926457476556,2.82750338305859,NA,NA,NA
ECA2_0036_09.a_p1,6.451012827355,15.4039982223822,23.3653454035523,12.7591234811334,6.96733873116698,11.523326135023,11.5110910651082,5.21009212464252,NA,NA
ECA2_0036_10.a_p1,9.85225258679258,7.57108199662783,12.7563267011067,14.9486541933548,7.50456331924094,11.3895428579037,5.61069280150656,0.0597314570125434,8.69226294687046,NA
