,ECA2_0016_01.a_p1,ECA2_0016_02.a_p1,ECA2_0016_03.a_p1,ECA2_0016_04.a_p1,ECA2_0016_05.a_p1,ECA2_0016_06.a_p1,ECA2_0016_07.a_p1,ECA2_0016_08.a_p1,ECA2_0016_09.a_p1,ECA2_0016_10.a_p1
ECA2_0016_01.a_p1,0,0.254616671019921,0.267030982776967,0.236303468122357,0.215452489742909,0.260827606192937,0.278553193396082,0.219389419010301,0.255836551846825,0.268037134978752
ECA2_0016_02.a_p1,0.254616671019921,0,0.232494589375219,0.206919016888573,0.234674919140725,0.232698621424368,0.212382728193919,0.223833033957799,0.206913036796181,0.189073942942709
ECA2_0016_03.a_p1,0.267030982776967,0.232494589375219,0,0.175666421865988,0.230227596138795,0.227141224516851,0.218035836974688,0.221350016832321,0.256190276222853,0.229801685226166
ECA2_0016_04.a_p1,0.236303468122357,0.206919016888573,0.175666421865988,0,0.196076864886776,0.221798958170232,0.183950171154178,0.201357843299266,0.223786313947722,0.210885086859069
ECA2_0016_05.a_p1,0.215452489742909,0.234674919140725,0.230227596138795,0.196076864886776,0,0.176482729393465,0.201266963440516,0.177442922835218,0.199919662409019,0.25108882226099
ECA2_0016_06.a_p1,0.260827606192937,0.232698621424368,0.227141224516851,0.221798958170232,0.176482729393465,0,0.19735106407801,0.174306722253303,0.20439396390456,0.276333077118611
ECA2_0016_07.a_p1,0.278553193396082,0.212382728193919,0.218035836974688,0.183950171154178,0.201266963440516,0.19735106407801,0,0.199825508585163,0.219212085733941,0.2254343848229
ECA2_0016_08.a_p1,0.219389419010301,0.223833033957799,0.221350016832321,0.201357843299266,0.177442922835218,0.174306722253303,0.199825508585163,0,0.189578624924993,0.26940190037369
ECA2_0016_09.a_p1,0.255836551846825,0.206913036796181,0.256190276222853,0.223786313947722,0.199919662409019,0.20439396390456,0.219212085733941,0.189578624924993,0,0.262108317771131
ECA2_0016_10.a_p1,0.268037134978752,0.189073942942709,0.229801685226166,0.210885086859069,0.25108882226099,0.276333077118611,0.2254343848229,0.26940190037369,0.262108317771131,0
