,ECA2_0021_01.a_p15,ECA2_0021_02.a_p15,ECA2_0021_03.a_p15,ECA2_0021_04.a_p15,ECA2_0021_05.a_p15,ECA2_0021_06.a_p15,ECA2_0021_07.a_p15,ECA2_0021_08.a_p15,ECA2_0021_09.a_p15,ECA2_0021_10.a_p15
ECA2_0021_01.a_p15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0021_02.a_p15,15.4868106222991,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0021_03.a_p15,14.7532446652085,2.88566101725243,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0021_04.a_p15,13.8880244229016,10.3394881052446,10.9910954675826,NA,NA,NA,NA,NA,NA,NA
ECA2_0021_05.a_p15,12.1413997643592,6.83698228282371,6.26784394637208,8.82967811427332,NA,NA,NA,NA,NA,NA
ECA2_0021_06.a_p15,15.0783176460764,6.79390046983809,8.41612595564326,9.2629675204694,6.74064765094938,NA,NA,NA,NA,NA
ECA2_0021_07.a_p15,15.5538030613088,10.3835883863396,9.48924188475821,6.18653471368871,8.88282789544049,5.74556897053603,NA,NA,NA,NA
ECA2_0021_08.a_p15,11.7096870990635,5.30072713663102,5.95205174907137,6.96237324870527,7.75088760107918,5.75092135897397,5.91077732845004,NA,NA,NA
ECA2_0021_09.a_p15,15.9369653644218,5.65802001549662,7.52576937217615,8.40739497772434,8.20185896812669,10.2244255304586,10.9639844802545,6.61585541768107,NA,NA
ECA2_0021_10.a_p15,13.124399985003,7.50226605562036,8.42482562324457,7.55023521186687,6.85039890331857,8.21018131247835,7.75081719801773,7.32888992030456,7.13806785293812,NA
