,ECA2_0022_01.a_p1,ECA2_0022_02.a_p1,ECA2_0022_03.a_p1,ECA2_0022_04.a_p1,ECA2_0022_05.a_p1,ECA2_0022_06.a_p1,ECA2_0022_07.a_p1,ECA2_0022_08.a_p1,ECA2_0022_09.a_p1,ECA2_0022_10.a_p1
201.149612848737,0,0,1,0,1,1,0,0,0,0
203.001542631013,0,1,0,0,0,0,0,0,0,0
203.001940656736,0,1,0,0,0,0,0,0,0,0
203.128853809756,1,0,0,0,1,0,0,0,0,0
205.014241315858,0,0,0,0,1,1,0,0,0,0
205.050629724349,1,0,0,1,1,0,0,0,0,0
206.045880927013,1,0,0,0,0,1,0,0,0,0
206.082263331582,0,1,0,0,1,0,0,0,0,0
207.029899091282,0,0,0,1,1,1,0,0,1,0
207.066283233563,0,0,0,0,1,1,0,0,1,0
207.087414714438,0,0,0,1,1,0,0,0,0,0
207.1026667924,0,0,0,0,0,1,0,0,0,0
207.139050628023,0,0,0,1,1,0,0,0,0,0
209.009149823193,0,1,1,1,1,1,1,0,1,0
209.045531739112,0,0,1,1,1,1,1,0,1,0
209.084976654836,0,0,0,0,0,0,0,1,0,0
209.085281037297,0,0,0,0,0,0,0,1,0,0
209.11832078918,0,0,0,0,1,0,0,0,0,0
211.024813932517,1,0,0,1,1,1,1,0,1,0
213.963804515613,0,0,0,0,0,1,0,0,0,0
214.144879554177,1,0,0,0,1,0,0,0,0,0
215.165251165895,0,0,0,1,0,1,1,0,0,0
216.051353604644,0,0,0,0,0,0,0,0,1,0
218.103380013694,1,0,0,1,1,1,1,0,0,1
218.103440152306,0,0,0,0,0,0,0,1,0,0
219.029844142125,0,0,0,1,1,1,0,0,1,0
219.139058066111,0,0,0,1,0,0,0,0,0,0
221.009152912676,0,0,0,1,0,0,0,0,0,0
221.012490360292,0,1,0,0,0,0,0,0,0,0
221.045505511615,0,0,1,1,1,1,0,0,1,0
221.08193544951,1,0,0,0,1,1,0,0,0,0
221.093167178783,1,0,0,1,0,1,1,0,0,0
221.103015618069,0,0,0,0,1,0,0,0,0,0
222.047124986817,0,0,0,0,0,0,0,1,0,0
222.077158045257,0,0,0,0,1,0,0,0,0,0
222.092480501239,0,0,0,0,0,0,0,0,0,1
222.136095988611,0,0,0,0,0,0,1,0,0,0
223.024764337093,1,0,1,1,1,1,0,0,1,0
223.061205057204,0,1,0,1,1,1,1,0,1,1
223.06453372143,0,1,0,0,0,0,0,0,0,0
223.097537814546,1,0,1,1,1,1,1,1,1,1
223.100913190234,0,0,0,0,0,0,0,1,0,0
225.04042670604,1,1,1,1,1,1,0,1,1,0
227.140126711641,1,1,1,1,0,1,1,0,0,1
228.160498007095,1,0,0,0,1,0,0,0,0,0
229.035344803185,0,0,0,0,0,0,0,1,0,0
229.046552227349,0,0,0,0,0,0,0,0,1,0
229.15578506445,1,0,1,1,0,1,1,1,1,1
229.180873709643,0,0,0,0,0,1,0,0,0,0
230.058833324668,0,0,1,0,0,0,0,0,0,0
230.10337141027,0,0,0,0,0,1,0,0,0,0
233.009163412669,0,0,0,1,0,1,0,0,0,0
233.04552952382,1,0,0,0,1,0,0,0,0,0
233.073601070345,0,0,0,0,0,0,0,0,0,1
233.081924619241,0,0,0,0,0,1,0,0,0,0
233.084881945598,0,0,0,0,0,0,0,1,0,0
233.085278326514,0,0,0,0,0,0,0,1,0,0
233.118284006235,0,0,0,0,0,0,0,1,0,0
233.139425359104,0,0,0,0,0,0,0,0,1,0
235.02482248343,0,0,1,1,1,1,1,0,1,0
235.028199992019,0,1,0,0,0,0,0,0,0,0
235.061203573925,0,0,0,1,1,1,1,0,0,0
235.097578928559,0,0,0,1,1,0,0,0,1,0
235.108814655229,1,0,1,1,1,1,1,0,1,0
235.133978679767,0,0,0,0,0,0,0,0,1,0
236.096197433397,0,0,0,0,0,0,1,0,0,0
237.040483507492,1,0,1,1,1,1,1,0,1,0
237.076867410919,1,1,1,1,1,1,1,0,1,0
237.113244125764,1,0,1,0,1,0,0,1,1,1
239.01970562526,0,0,0,1,0,1,1,0,1,0
239.03498258995,0,0,0,0,0,0,0,0,1,0
239.056102990688,1,0,1,1,1,1,1,1,1,0
239.165273751501,0,0,0,0,1,1,0,0,0,0
241.035404817619,0,0,0,1,1,1,0,0,1,0
241.119381262082,0,0,1,1,0,1,0,0,1,1
241.180897884247,0,0,0,1,0,1,1,0,1,0
242.015873027894,0,1,0,0,0,0,0,0,0,0
243.171444942575,1,0,1,1,0,1,1,1,1,1
