,ECA2_0042_01.a_p1,ECA2_0042_02.a_p1,ECA2_0042_03.a_p1,ECA2_0042_04.a_p1,ECA2_0042_05.a_p1,ECA2_0042_06.a_p1,ECA2_0042_07.a_p1,ECA2_0042_08.a_p1,ECA2_0042_09.a_p1,ECA2_0042_10.a_p1
203.001940656736,0,0,0,0,0,1,0,0,0,0
204.015766232755,0,0,0,0,1,0,0,0,0,0
205.014241315858,0,0,0,0,0,0,1,0,0,0
205.085941184529,0,0,0,1,0,0,0,0,0,0
206.996851041709,0,0,1,0,0,1,0,0,0,0
207.029899091282,0,0,0,1,0,0,1,1,0,0
207.066283233563,0,0,0,0,0,0,0,1,0,0
207.069644633925,0,0,1,0,0,0,0,0,0,0
209.009149823193,0,1,0,0,0,0,1,1,0,0
209.045531739112,1,0,0,0,0,0,1,1,0,0
209.945415956482,0,1,0,0,0,0,0,0,0,0
211.024813932517,1,0,0,0,0,1,1,1,0,0
213.965920427803,1,0,0,0,0,0,0,0,0,0
217.108174927159,1,0,0,0,0,0,0,0,0,0
217.138103240679,1,0,0,0,0,0,0,0,0,0
218.996513837493,0,0,0,0,0,1,0,0,0,0
221.045505511615,0,0,1,1,0,0,0,0,0,1
221.08193544951,0,0,1,0,0,0,0,0,0,0
223.024764337093,1,0,0,1,0,0,0,1,0,1
223.024893999053,0,0,0,0,0,0,1,0,0,0
223.061205057204,0,1,1,1,0,1,1,1,0,0
223.06453372143,0,0,0,0,0,0,0,0,0,1
223.097537814546,0,0,0,0,0,0,1,0,0,1
225.004067850545,0,0,0,0,0,0,1,0,0,0
225.04042670604,1,1,1,0,0,0,1,1,0,1
225.053346300421,0,0,0,0,0,0,0,0,0,1
229.035344803185,0,0,0,0,0,0,1,0,0,0
229.15578506445,0,1,1,0,1,1,1,0,1,1
230.979045804082,0,0,0,0,0,0,0,1,0,0
231.029866623339,0,0,0,0,0,0,1,0,0,0
231.135001441115,0,0,0,0,0,0,0,0,1,0
233.009163412669,0,0,0,0,0,0,1,0,0,0
233.04552952382,0,0,0,0,0,0,1,0,0,0
233.048970911279,0,0,0,0,0,0,0,0,1,0
233.085278326514,0,0,0,0,0,0,0,0,1,0
233.121676157195,0,0,0,0,0,0,1,0,0,0
235.02482248343,1,1,0,1,0,0,1,1,0,0
235.061203573925,1,1,1,1,0,0,1,1,0,1
235.097578928559,1,0,0,0,0,0,0,0,0,0
235.100919965221,0,0,0,0,0,0,0,0,1,0
237.040483507492,0,1,1,1,0,0,1,1,0,0
237.076867410919,0,1,0,1,1,0,1,1,0,0
237.113244125764,0,0,0,0,0,0,0,1,0,0
239.01970562526,1,1,1,1,0,0,1,1,0,0
239.056102990688,1,1,1,1,1,1,1,1,1,1
241.035404817619,0,0,0,1,0,0,1,1,0,0
242.133147868361,0,0,0,0,0,0,1,0,0,0
243.171444942575,0,1,1,1,1,1,1,0,1,1
245.045538737483,0,0,0,1,0,0,0,0,0,0
245.084821387311,0,0,0,0,0,1,0,0,0,0
245.085297012592,0,0,1,0,0,1,0,0,0,0
245.114324215602,0,0,1,0,0,0,0,0,0,1
247.024814295629,1,0,0,1,0,0,1,0,0,0
247.028204403927,0,1,0,0,0,0,0,0,0,0
247.06117641442,0,0,0,1,0,0,0,1,0,0
249.004086514732,0,1,0,0,1,0,1,0,0,0
249.040467863897,1,1,1,1,1,0,1,1,0,0
249.043829910249,0,0,1,0,0,1,0,0,0,0
249.076889830027,0,0,1,1,0,0,1,1,0,1
249.080247670156,0,0,0,0,0,0,0,0,1,0
249.113254751525,0,0,1,0,0,0,0,0,0,0
249.116632593935,0,0,0,0,0,0,0,0,1,0
250.111905458191,0,0,0,0,0,0,0,0,1,0
251.01976940635,1,1,0,1,0,0,1,1,0,0
251.056133941414,1,1,1,1,0,1,1,1,0,1
251.092496275315,0,1,1,1,1,0,1,1,0,0
251.113635791176,0,0,0,0,0,0,0,1,0,1
252.984677975667,0,0,1,0,0,0,0,0,0,0
252.99899212853,0,0,0,0,0,0,1,0,0,0
253.03538516246,1,1,1,1,1,0,1,1,1,0
253.075171351508,0,0,0,0,0,0,0,1,0,0
253.11153714301,0,0,0,0,0,0,0,1,1,0
254.070076782389,0,0,0,0,0,0,0,0,0,1
255.014665808967,0,0,0,0,0,0,1,0,0,0
255.062297216038,0,1,1,1,1,1,0,1,1,1
255.066322802143,0,0,0,0,0,0,0,0,0,1
257.030318065288,1,0,0,1,0,0,1,1,0,0
257.045543870561,0,0,0,0,0,0,0,0,0,1
257.048912729196,0,1,0,0,1,1,0,0,0,0
257.085353119604,0,0,1,0,0,1,0,0,0,0
258.09835108965,0,0,1,0,0,0,0,0,0,0
258.145973610707,0,0,0,0,0,0,1,0,1,0
259.024846541681,0,0,0,0,0,0,1,0,0,0
259.028223572559,0,1,0,0,0,0,0,0,0,0
259.092681778819,0,0,0,0,0,1,0,0,0,0
259.096624369109,0,0,0,0,0,1,0,0,0,0
259.129974451967,1,1,1,1,1,1,1,1,1,1
259.191501035286,0,0,0,1,0,0,0,0,0,0
261.004075995802,0,0,0,0,0,0,1,0,0,0
261.040499747034,0,0,0,1,0,0,1,1,0,0
261.043875774277,0,1,1,0,0,0,0,0,0,0
261.076848305366,0,0,0,1,0,0,0,0,0,0
261.113272643658,0,0,0,1,1,0,1,0,0,0
261.127829753306,0,0,0,0,0,0,0,0,1,0
261.955591546,1,1,1,1,1,1,0,1,0,1
262.100131005709,0,0,1,0,0,1,0,0,0,0
262.10858703746,0,0,0,0,0,1,0,0,0,0
262.129684335335,0,0,0,0,0,0,0,1,0,0
263.019720608659,1,1,1,1,0,0,1,1,0,1
263.056162162984,1,1,1,1,0,1,1,1,0,1
263.059518354884,0,0,1,0,0,1,0,0,0,0
263.092501343246,1,1,1,1,1,0,1,1,1,1
263.114504965373,1,0,0,0,0,0,0,1,0,0
263.128918628623,1,1,1,1,1,0,1,1,1,0
263.132294307463,1,0,0,0,0,0,0,0,0,0
264.109636097685,0,0,0,0,0,0,0,0,0,1
264.998978478457,0,0,0,1,0,0,1,1,0,0
265.035416012644,1,1,1,1,0,0,1,1,1,1
265.057856790769,0,0,0,0,0,0,0,0,0,1
265.07175654152,1,1,1,1,1,0,1,1,0,1
265.108161078953,1,1,1,1,1,1,1,1,1,1
265.111551658498,0,0,0,0,0,0,0,0,0,1
265.119415187426,0,0,1,0,0,0,1,0,0,0
265.180917735873,0,0,0,0,0,0,0,1,0,0
266.994272940638,0,0,1,1,1,1,0,0,0,0
267.01468081692,1,1,1,1,0,0,1,0,0,0
267.051013014992,1,1,1,1,1,1,1,1,0,1
267.073503387235,1,1,1,1,0,1,1,1,1,0
267.127176248894,0,0,0,0,0,0,0,1,0,0
