,ECA2_0033_01.a_p08,ECA2_0033_02.a_p08,ECA2_0033_03.a_p08,ECA2_0033_04.a_p08,ECA2_0033_05.a_p08,ECA2_0033_06.a_p08,ECA2_0033_08.a_p08,ECA2_0033_09.a_p08,ECA2_0033_10.a_p08
374.981670139811,0,1,1,0,1,1,0,1,1
374.999547213639,1,1,1,0,1,1,1,1,1
375.002690760926,1,0,1,0,0,0,0,0,0
375.012136060553,0,0,1,0,0,0,0,0,0
375.018131179717,0,1,1,0,1,1,0,1,1
375.020441007369,0,0,0,0,0,0,0,1,1
375.035730095859,1,1,1,1,1,1,1,1,1
375.047080546404,1,1,0,0,0,1,0,1,0
375.048792224413,1,0,1,1,1,1,1,1,1
375.054387553292,1,1,1,0,1,0,0,1,1
375.056852029369,1,1,1,1,1,1,1,1,1
375.07214128479,1,1,1,1,1,1,1,1,1
375.07518270718,0,0,0,0,0,0,0,1,0
375.075531094561,1,1,1,1,1,1,1,0,1
375.083531873873,1,1,1,1,1,1,1,1,0
375.090651916606,0,1,0,0,0,0,1,0,0
375.111864134988,1,1,1,1,1,1,0,1,1
375.144928848733,1,1,1,1,1,1,1,1,1
375.148234900973,1,0,0,0,0,1,0,0,0
375.170807080314,1,0,0,1,0,0,0,0,0
375.181292203292,1,1,1,1,1,1,1,1,1
375.188481856015,0,0,0,1,0,0,0,0,0
375.217706396629,1,0,0,0,1,1,1,1,1
376.002423494461,0,1,0,0,0,0,0,0,0
376.030997660808,1,1,1,1,1,1,1,1,1
376.0673825717,1,1,1,1,1,1,1,1,1
376.103836491196,1,1,1,1,1,1,0,1,1
376.154730762206,1,0,1,1,1,0,0,1,0
376.179905160801,1,0,0,0,0,1,0,1,0
376.200821932785,0,0,0,1,0,0,0,0,0
376.224193779609,0,0,0,1,0,0,0,0,0
376.997289919881,1,1,1,0,1,1,0,1,1
377.000549026841,1,0,0,0,0,0,0,0,0
377.015073251635,1,1,1,1,1,1,1,1,1
377.030207551998,0,0,0,0,0,0,0,1,0
377.033621477165,1,1,1,0,1,1,0,1,1
377.036030235315,0,0,0,0,0,0,0,0,1
377.051396445684,1,1,1,1,1,1,1,1,1
377.054751396769,1,0,1,1,0,1,0,1,1
377.062701328383,1,0,1,1,0,1,0,1,1
377.070086072694,1,0,1,1,1,0,0,0,0
377.072546760135,1,1,1,0,1,1,1,1,1
377.087803190623,1,1,1,1,1,1,1,1,1
377.09115970413,1,1,1,1,1,1,1,1,1
377.099149700489,1,1,1,1,1,0,0,1,1
377.12417426497,1,1,1,1,1,1,1,1,1
377.127521749711,1,0,0,0,1,1,0,1,0
377.135538949468,0,1,1,0,1,0,1,0,1
377.15253574146,1,0,0,0,0,0,0,0,0
377.163909010314,1,0,0,0,1,0,0,0,0
377.196945440299,1,1,1,1,1,1,1,1,1
377.200301595477,0,0,0,0,1,0,0,0,0
377.233358059072,0,1,0,1,1,1,1,1,1
378.010292593723,0,1,0,0,0,0,0,1,1
378.046664944457,1,1,1,1,1,1,1,1,1
378.119416926561,1,1,1,1,1,1,0,0,1
378.167042044128,1,0,1,1,1,0,0,0,1
378.203453824993,0,0,0,1,0,0,0,0,0
378.216503667,1,0,1,1,1,0,0,0,1
378.976572036835,0,1,1,0,0,1,0,1,1
378.994262034672,1,1,1,0,1,1,1,1,1
379.009388275457,0,0,0,0,0,0,0,1,0
379.012940309347,1,1,1,0,1,1,0,1,1
379.030686112247,1,1,1,1,1,1,1,1,1
379.041840733071,0,0,0,0,0,0,0,0,1
379.042049513196,0,0,1,0,0,0,0,0,0
379.043747718356,1,0,0,0,1,0,0,0,1
379.045955299449,1,1,1,0,1,1,0,1,1
379.049313754401,1,1,1,0,1,1,0,1,1
379.05486715089,0,1,0,0,0,0,0,0,0
379.067076004777,1,1,1,1,1,1,1,1,1
379.070429156441,1,0,0,0,0,0,0,0,0
379.078358857877,1,1,1,1,1,1,1,1,1
379.085723017929,1,0,0,0,1,1,0,1,0
379.088149547356,0,0,1,0,0,0,0,0,0
379.103451701591,1,1,1,1,1,1,1,1,1
379.106785488435,1,1,1,1,1,1,0,0,1
379.114785962032,1,1,0,0,1,1,0,1,0
379.122025198401,1,0,1,0,1,1,0,0,0
379.143158343408,1,0,0,0,1,0,0,0,0
379.162184586541,1,0,0,1,0,0,0,0,0
379.168156835371,0,0,1,0,0,0,0,0,0
379.179554327386,1,0,0,0,1,0,0,0,0
379.215958544736,1,0,0,0,0,0,0,1,0
379.248942744913,0,1,0,0,0,0,0,0,0
380.025919158815,1,1,1,0,1,1,1,1,1
380.062333798109,1,1,1,1,1,1,1,1,1
380.098706774837,1,1,1,1,1,1,1,1,1
380.159315295167,0,0,0,1,1,0,0,0,0
380.195742975484,1,0,0,1,1,0,0,0,0
380.992206110867,1,1,1,0,0,1,0,1,1
381.009899860409,1,1,1,1,1,1,1,1,1
381.025230355132,1,1,1,1,1,1,1,1,1
381.028540126623,1,1,1,1,1,1,0,1,1
381.04633893879,1,1,1,1,1,1,1,1,1
381.057604535333,1,1,1,0,1,0,0,1,0
381.05938916193,1,0,0,0,0,1,0,0,0
381.061628619081,1,1,1,0,1,1,1,1,1
381.064985457621,1,1,1,1,1,1,0,0,1
381.072174085026,0,0,0,1,0,0,0,0,0
381.086066522072,0,0,0,0,0,1,0,0,0
381.086273178583,0,0,0,0,1,0,0,0,0
381.094016064472,1,1,1,1,1,1,0,1,1
381.097949215314,1,1,1,1,1,1,0,0,1
381.101322814413,1,1,1,1,1,1,0,1,1
381.13042792231,0,0,0,0,0,0,0,0,1
381.137767829674,1,0,1,0,0,0,0,0,0
381.147430924684,1,1,1,1,1,1,1,1,1
381.158811612007,1,0,1,0,1,0,0,0,0
381.174094570838,0,1,0,0,0,0,0,0,0
381.195215581884,1,0,0,0,1,0,0,1,0
382.020543644786,0,1,1,0,0,0,0,1,1
382.041544731386,1,1,1,1,1,1,1,1,1
382.056812311364,0,1,0,0,0,0,0,1,1
382.077997977155,1,1,1,1,1,1,1,1,1
382.100423454432,0,0,0,0,0,0,0,1,0
382.138627913002,0,0,0,1,0,0,0,0,0
383.004479939078,1,1,1,0,1,1,1,1,1
383.007853006647,1,1,1,0,1,1,0,1,1
383.025617753596,1,1,1,1,1,1,1,1,1
383.04086489292,1,1,1,1,1,1,1,1,1
383.044257759909,1,1,1,1,1,1,1,1,1
383.061973823269,1,1,1,1,1,1,1,1,1
383.073209114276,0,0,1,0,0,1,0,1,0
383.077215054468,1,1,1,1,1,1,1,1,1
383.080633704069,1,1,1,1,1,1,0,1,1
383.087841711599,0,0,0,1,0,0,0,0,0
383.101726162288,1,0,0,0,0,0,0,0,0
383.113618013188,1,1,1,1,1,1,1,1,1
383.116971771581,1,1,1,1,1,1,0,0,1
383.12670158935,1,1,1,1,1,1,1,1,1
383.149983537427,1,1,1,1,1,1,0,1,1
383.153376593413,1,0,1,0,1,0,0,0,0
383.174457594884,1,0,0,0,0,0,0,0,0
383.199426217271,1,0,1,0,1,1,1,1,1
383.229940728655,1,0,0,1,0,0,0,0,0
383.353024768427,0,0,0,1,0,0,0,0,1
384.036118875674,1,1,1,0,1,1,0,1,1
384.057274292347,1,1,1,1,1,1,1,1,1
384.072530534569,1,0,0,0,1,1,0,1,1
384.136544255152,0,0,0,1,0,0,0,0,0
384.169595692965,1,0,0,1,0,0,0,0,0
384.987059521637,0,1,0,0,0,1,0,1,1
385.002158040615,0,0,0,0,0,0,0,1,0
385.002473669564,0,0,0,0,0,1,0,0,1
385.004889196296,0,1,1,0,1,1,1,1,1
385.020158329479,1,1,1,1,1,1,1,1,1
385.023463724932,1,1,1,1,1,1,1,1,1
385.038821591465,1,0,0,0,1,1,0,0,0
385.041247297459,1,1,1,1,1,1,1,1,1
385.056500330622,1,1,1,1,1,1,1,1,1
385.059844620906,1,1,1,1,1,1,1,1,1
385.092903606989,1,1,1,1,1,1,1,1,1
385.096268592277,1,1,1,1,1,1,1,0,1
385.125235444133,0,0,0,0,0,1,0,0,0
385.129225024818,1,1,1,1,1,1,1,1,1
385.132600137769,1,1,1,1,1,1,0,1,0
385.145698292905,0,1,0,0,0,0,1,0,0
385.165660574293,1,1,1,1,1,1,1,1,1
385.169080911481,0,0,1,0,1,0,0,1,0
385.202002308822,0,0,0,0,0,1,0,0,0
385.209244802773,1,0,0,1,1,0,0,0,1
386.015384597194,1,1,1,0,1,1,1,1,1
386.036334821796,0,0,0,0,0,0,0,0,1
386.051755990902,1,1,1,0,1,1,1,1,1
386.072910516549,1,1,1,1,1,1,1,1,1
386.07586415042,0,0,0,1,0,0,0,0,0
386.08812000628,1,1,0,0,1,1,0,0,1
386.112557047725,0,0,0,1,0,0,0,0,0
386.133518989054,0,0,0,1,0,0,0,0,0
386.182770348186,0,0,0,1,0,0,0,0,0
386.981626086106,0,1,0,0,0,1,0,0,0
386.999369561712,1,1,1,1,1,1,1,1,1
387.002779369366,1,1,1,0,1,1,0,1,1
387.012424148305,1,0,0,0,0,0,0,0,0
387.017971014176,0,1,1,0,1,1,0,1,1
387.020522108053,1,1,1,1,1,1,1,1,1
387.035782330147,1,1,1,1,1,1,1,1,1
387.039136174281,1,1,1,1,1,1,1,1,1
387.047194871807,0,0,0,0,0,0,0,1,0
387.054481252704,1,0,1,0,0,1,0,1,1
387.05692392994,1,1,1,1,1,1,1,1,1
387.072164506515,1,1,1,1,1,1,1,1,1
387.075518061554,1,1,1,1,1,1,0,1,1
387.100563427205,0,0,1,0,0,0,0,0,0
387.106308535077,0,0,1,0,1,0,0,0,0
387.108537109246,1,1,1,1,1,1,1,1,1
387.11187993786,1,1,1,1,1,1,1,1,1
387.141744951642,0,0,0,1,0,0,0,0,0
387.144925934392,1,1,1,1,1,1,1,1,1
387.148255843348,1,1,1,1,1,1,0,1,0
387.152127429249,0,0,0,1,0,0,0,0,0
387.181271326447,1,1,1,1,1,1,0,1,1
387.18148374883,0,0,0,0,0,0,1,0,0
387.18458809715,0,0,1,0,0,0,0,0,0
387.188485459668,1,1,1,1,1,1,1,1,1
387.191949641051,0,0,0,0,1,0,0,0,1
387.224879236409,1,0,0,1,1,0,0,0,1
388.031006807684,1,1,1,0,1,1,1,1,1
388.042273546911,0,0,1,0,1,0,0,0,0
388.051974608241,0,0,0,0,0,0,0,1,0
388.052224761857,0,0,1,0,0,0,0,0,0
388.067401602666,1,1,1,1,1,1,1,1,1
388.070673150584,0,0,0,0,1,0,0,0,0
388.070938554349,0,0,0,1,0,0,0,0,0
388.128137289392,0,0,0,1,0,0,0,0,0
388.140177065515,1,0,0,0,1,0,0,0,0
388.162063801243,0,0,0,1,0,0,0,0,0
388.172501812849,1,1,1,1,1,1,1,1,1
388.183722769889,0,0,0,1,0,0,0,0,0
388.997280976947,1,1,1,0,1,1,0,1,1
389.015030630069,1,1,1,1,1,1,1,1,1
389.018378290054,1,1,1,0,1,1,0,1,1
389.033686453594,1,1,1,0,1,1,0,0,0
389.036187118955,1,1,1,1,1,1,1,1,1
389.051460675204,1,1,1,1,1,1,1,1,1
389.054784976227,1,1,0,1,1,1,0,1,1
389.062799247803,1,1,1,0,1,1,0,1,0
389.064479619368,1,1,1,1,1,1,1,1,1
389.070078596681,1,0,1,0,1,1,0,1,0
389.072535459714,1,1,1,1,1,1,1,1,1
389.087797436197,1,1,1,1,1,1,1,1,1
389.09113065357,1,1,1,1,1,1,0,1,1
389.106290637779,0,0,0,0,0,0,0,1,0
389.124212180512,1,1,1,1,1,1,1,1,1
389.127530008839,1,1,1,1,1,1,0,1,0
389.160577607689,1,1,1,1,1,1,1,1,1
389.16384538217,0,0,0,0,0,1,0,1,0
389.16404446991,0,0,0,0,1,0,0,0,0
389.167747391763,0,0,0,1,1,0,0,1,1
389.186430414501,0,0,0,1,0,0,0,0,0
389.196955886215,1,1,1,1,1,1,1,1,1
389.204177880557,1,0,0,1,0,0,0,0,0
389.233366806117,0,0,0,0,0,0,0,0,1
390.010264943631,0,0,1,0,1,1,0,1,1
390.028830930423,0,0,1,0,0,0,0,0,0
390.046678420307,1,1,1,1,1,1,1,1,1
390.076350057681,0,0,0,0,0,1,0,0,0
390.083049521284,1,1,1,1,1,1,1,1,1
390.159096064673,1,0,0,1,0,0,0,0,0
390.170382463722,1,0,1,1,1,1,0,0,1
390.976577519197,0,1,1,0,0,1,0,1,0
390.994266271738,1,1,1,0,1,1,1,1,1
391.013000709981,1,1,1,0,1,1,1,1,1
391.030658021836,1,1,1,1,1,1,1,1,1
391.033707226524,0,0,0,0,0,0,0,0,1
391.034097335538,1,0,0,0,0,1,0,0,0
391.042040787602,0,1,0,0,1,0,0,1,1
391.043670832731,1,0,1,1,1,1,0,0,0
391.045917745479,0,0,0,0,0,0,0,1,0
391.049282870696,1,0,1,0,1,1,0,1,1
391.051767245061,1,1,1,0,1,1,1,1,1
391.067072181836,1,1,1,1,1,1,1,1,1
391.070441152021,1,1,1,1,1,1,1,1,1
391.078406632076,1,1,1,1,1,1,1,0,1
391.08572965771,0,0,1,1,0,0,0,0,0
391.088192582606,1,1,1,1,1,1,1,1,1
391.103438396276,1,1,1,1,1,1,1,1,1
391.106773069762,1,1,1,1,1,1,1,1,0
391.114780835766,0,1,0,0,1,0,0,0,0
391.121922146355,1,0,0,0,0,0,0,1,0
391.129409673487,0,0,0,1,0,0,0,0,0
391.131815776193,1,0,1,1,1,0,0,0,0
391.143150974388,1,0,1,0,1,0,0,0,0
391.179535568942,1,1,0,0,1,1,0,0,0
391.198683515235,1,0,0,1,0,0,0,0,0
391.212588728176,1,1,1,1,1,1,1,1,1
391.252341293351,0,0,1,0,0,0,0,0,0
392.025922899671,1,1,1,1,1,1,1,1,1
392.083757517328,0,0,0,0,0,0,0,0,1
392.098710946304,1,1,1,1,1,1,1,1,1
392.14966518813,0,0,0,1,0,0,0,0,0
392.232130675696,1,0,0,1,0,0,0,0,0
392.992141191252,0,1,1,0,1,1,1,1,1
393.009908526357,1,1,1,1,1,1,1,1,1
393.025056124227,1,0,0,0,0,0,1,1,0
393.025300092467,0,1,1,0,0,0,0,0,0
393.028527347176,1,1,1,0,1,1,0,1,1
393.046321803348,1,1,1,1,1,1,1,1,1
393.057649458912,1,1,1,1,1,0,1,1,1
393.05935778138,1,0,1,1,1,0,0,0,1
393.061578296679,0,0,0,0,0,1,0,1,0
393.06489642585,1,1,1,1,0,1,0,0,1
393.0722227274,0,0,0,1,0,0,0,0,0
393.082686187308,1,1,1,1,1,1,1,1,1
393.086021660544,1,1,1,1,1,1,1,1,1
393.093975428266,1,1,1,1,1,1,0,1,1
393.100911366707,0,1,0,0,0,0,0,0,0
393.101291328269,1,0,1,1,1,1,0,0,1
393.10380643394,0,0,0,0,0,1,0,0,1
393.111041533927,1,1,1,1,1,1,0,1,1
393.122392283851,1,0,1,0,1,1,0,0,0
393.130437552162,0,0,0,0,1,0,0,0,0
393.134351843408,0,0,0,0,1,0,0,0,0
393.137693369107,1,1,0,0,1,0,0,0,0
393.147484333342,1,0,1,1,1,1,1,0,1
393.158763057639,1,0,0,0,1,0,0,0,0
393.177913398708,0,0,0,1,0,0,0,0,0
393.190982440552,1,0,0,1,0,0,0,0,0
393.195179622561,1,0,0,0,1,0,0,0,0
393.987325781707,0,0,0,0,0,1,0,0,0
394.174992173512,1,0,0,1,1,0,0,0,0
394.198310108187,0,0,0,1,0,0,0,0,0
394.971437903005,0,0,0,0,0,0,0,1,0
394.989176792742,0,1,0,0,0,0,0,0,0
395.004465412313,0,1,1,0,1,1,1,1,1
395.007831016201,1,1,1,0,1,1,1,1,1
395.025553889637,1,1,1,1,1,1,1,1,1
395.040803263723,1,1,1,0,1,1,1,1,1
395.04416356365,1,1,1,0,1,1,0,1,1
395.061963644418,1,1,1,1,1,1,1,1,1
395.065338216021,1,0,0,0,0,0,0,0,0
395.073230233383,1,1,1,0,1,1,1,1,1
395.077183208276,0,1,1,0,1,1,0,1,1
395.080556098674,1,1,1,0,1,1,1,1,1
395.087870030785,0,0,0,0,1,0,0,0,0
395.090316448769,1,0,0,1,1,1,0,0,0
395.101638717326,0,0,1,0,0,0,0,0,1
395.113616093147,0,1,0,0,0,0,0,1,0
395.116853397318,1,1,1,1,0,1,1,1,0
395.12667674729,1,1,1,1,1,1,1,1,1
395.138020793292,1,0,0,0,0,0,0,0,0
395.153403687435,0,1,0,0,0,1,0,0,0
395.174428825343,1,0,0,0,1,0,0,0,0
396.020836641177,0,1,0,0,0,0,0,0,0
396.172834570688,0,0,0,1,0,0,0,0,0
396.987084063473,0,1,1,0,0,0,0,1,1
397.004798698592,1,1,1,0,1,1,1,1,1
397.020146211942,1,1,1,1,1,1,1,1,1
397.023521265896,1,1,1,1,1,1,1,1,1
397.029149649705,0,0,0,1,0,0,0,0,0
397.041265486201,1,1,1,1,1,1,1,1,1
397.056500648576,1,1,1,1,1,1,1,1,1
397.059849660588,1,1,1,1,1,1,0,1,1
397.067143177887,0,0,0,1,0,0,0,0,0
397.088847663436,1,1,0,0,0,0,0,0,0
397.092840652197,1,1,1,0,1,1,1,1,1
397.096210980697,1,1,1,1,1,1,0,1,1
397.103636827025,0,0,0,1,0,0,0,0,0
397.129226135611,0,1,0,1,0,1,0,1,0
397.132588549996,1,1,1,0,1,1,0,0,1
397.16558754108,0,0,0,0,1,0,0,1,0
397.168957167793,1,1,0,0,0,0,0,0,0
397.171482910789,1,0,0,0,0,0,0,0,0
397.178689726966,1,1,1,1,1,1,1,1,1
397.215076554878,0,0,0,0,1,0,0,0,0
397.245606263579,1,0,0,1,0,0,0,0,0
397.332278722229,0,0,0,1,0,0,0,0,0
398.015356719107,0,1,1,0,0,0,0,0,0
398.051795069844,0,1,1,0,1,1,1,1,1
398.072884270867,1,1,1,1,1,1,1,1,1
398.112656928551,1,0,0,0,0,0,0,0,0
398.152182624574,0,0,0,1,0,0,0,0,0
398.182891154047,0,0,0,1,0,0,0,0,0
398.18530823119,0,0,0,1,0,0,0,0,0
398.204494329263,1,0,0,1,0,0,0,0,0
398.999352647578,1,1,1,0,1,1,1,1,1
399.002691539583,1,1,1,0,0,1,0,1,1
399.018118166657,0,1,1,0,0,1,0,0,0
399.020519333603,1,1,1,1,1,1,1,1,1
399.028452810889,0,0,0,0,0,0,0,1,0
399.035808130185,1,1,1,1,1,1,1,1,1
399.039156448938,1,1,1,1,1,1,1,1,1
399.05689320288,1,1,1,1,1,1,1,1,1
399.072129620395,1,1,1,1,1,1,1,1,1
399.075455200697,1,1,1,1,1,1,0,1,1
399.085232204813,1,1,1,1,1,1,1,1,1
399.099642179241,0,0,0,0,0,1,0,1,0
399.10456168336,0,1,0,0,0,0,1,0,1
399.108556282225,1,1,1,1,1,1,1,1,1
399.111851142414,1,1,1,0,1,1,0,1,1
399.117561610886,1,0,0,0,0,0,0,0,0
399.141951044034,0,0,0,1,0,0,0,0,0
399.144919624057,1,1,1,1,1,1,1,1,1
399.148218460766,1,0,0,1,1,1,0,0,0
399.181229919385,1,0,0,1,0,1,0,0,0
399.181434863017,0,1,0,0,0,0,0,0,0
399.184610066037,0,1,0,0,0,0,0,0,0
399.217693552083,0,0,1,0,0,0,0,0,0
399.224883267652,0,0,0,1,0,0,0,0,0
399.261235844275,0,0,0,1,0,0,0,0,0
400.030981046614,1,1,1,0,1,1,1,1,1
400.052098091651,0,0,0,1,0,0,0,1,1
400.067401473303,1,1,1,1,0,1,0,0,1
400.116797999415,0,0,0,0,0,1,0,0,0
400.164514829566,1,0,0,1,0,0,0,0,0
400.198568996227,0,0,0,1,0,0,0,0,0
400.220171360843,1,0,0,1,0,0,0,0,0
400.997217755212,0,1,0,0,0,0,0,1,1
400.997468847817,1,0,0,0,0,0,0,0,0
401.014979762062,1,1,1,1,1,1,1,1,1
401.018318033626,1,1,1,0,1,1,0,1,1
401.033485333637,0,1,0,0,0,0,0,0,0
401.036083857302,1,1,1,1,1,1,1,1,1
401.051390989383,1,1,1,1,1,1,1,1,1
401.054729894441,1,1,1,1,1,1,0,1,1
401.064474948977,1,1,1,1,1,1,0,0,1
401.070128238245,0,0,0,0,1,0,0,0,0
401.072530312219,1,1,1,1,1,1,1,1,1
401.087773156696,1,1,1,1,1,1,1,1,1
401.091102324882,1,0,1,1,1,1,0,1,1
401.112035617668,0,1,0,0,0,0,0,0,0
401.121879816856,0,1,0,0,0,0,0,0,0
401.124177379548,1,1,1,1,1,1,1,1,1
401.127447119786,1,1,1,1,1,1,0,0,1
401.140601640704,0,1,0,0,0,0,1,0,0
401.157345600408,0,0,0,1,0,0,0,0,0
401.160573328797,1,1,1,1,1,1,1,1,1
401.163829210742,1,1,0,0,0,1,0,0,0
401.19692445176,1,1,1,1,1,1,0,0,1
401.197137149242,0,0,0,0,0,0,1,0,0
401.204140080444,1,1,1,1,1,1,1,1,1
401.240556009425,1,0,0,1,0,0,0,0,0
402.010230958492,0,1,1,0,0,1,0,1,1
402.083032468898,1,1,1,0,1,1,1,1,1
402.119454086212,0,0,0,0,1,0,0,0,0
402.199371861089,1,0,0,1,0,0,0,0,0
402.97663620879,0,1,1,0,0,0,0,0,1
402.994279982864,1,1,1,0,1,1,1,1,1
403.012959319702,1,1,1,0,1,1,0,1,1
403.015440671055,0,0,0,0,0,0,0,0,1
403.030707164804,1,1,1,1,1,1,1,1,1
403.034075870814,1,1,1,0,1,1,0,1,1
403.049234338418,0,1,0,0,0,1,0,0,0
403.051806795172,1,1,1,1,1,1,1,1,1
403.067062072702,1,1,1,1,1,1,1,1,1
403.070429832833,1,1,1,0,1,1,0,1,1
403.078402615123,1,1,0,0,0,0,0,0,0
403.085511446846,0,0,0,0,0,1,0,0,0
403.103422043992,1,1,1,1,1,1,1,1,1
403.10673477499,1,1,1,1,1,1,1,1,0
403.136716484101,0,0,0,1,0,0,0,0,0
403.137601432757,0,0,0,0,0,0,1,0,0
403.139842015822,1,1,1,1,1,1,1,1,1
403.143115431868,1,0,0,0,1,1,0,0,1
403.176175926035,1,1,1,1,1,1,1,1,1
403.179401582542,0,1,0,0,0,0,0,0,0
403.183382504284,1,1,1,1,1,1,1,1,1
403.212571157338,1,1,1,1,1,1,0,0,1
403.219752644077,1,0,0,1,0,0,0,0,0
403.306457010937,0,0,0,0,0,0,0,1,0
404.025930906062,1,1,1,0,1,1,0,1,1
404.062310890598,1,1,1,0,1,1,1,1,1
404.098720755726,0,1,1,1,1,1,0,1,1
404.135093390719,0,0,1,0,0,0,1,0,1
404.992175207425,0,1,1,0,0,1,0,1,0
405.009876954188,1,1,1,1,1,1,1,1,1
405.025159100459,0,0,1,0,0,0,0,0,0
405.028647889213,1,1,1,1,1,1,0,1,1
405.046340646475,1,1,1,1,1,1,1,1,1
405.049704279315,0,0,0,0,0,0,0,1,0
405.057593763382,1,1,1,0,0,0,0,1,1
405.059394742209,1,0,1,1,1,1,1,0,1
405.064923548902,1,0,0,0,0,0,0,1,0
405.067459200353,1,1,1,1,1,1,1,1,1
405.082718505381,1,1,1,1,1,1,1,1,1
405.086056637883,1,1,1,1,1,1,0,1,1
405.094047307055,0,1,1,1,0,0,0,1,0
405.101360596088,1,0,0,0,0,0,0,0,0
405.11909766238,1,1,1,1,1,1,1,1,1
405.122374289938,1,0,0,0,1,0,0,1,1
405.147393218193,1,0,1,1,1,0,0,0,0
405.147602257215,0,0,0,0,0,1,0,0,0
405.155524006246,1,1,1,1,1,1,1,1,1
405.158787361881,1,1,0,0,1,0,0,1,0
405.19186350397,1,1,1,1,1,1,1,1,1
405.228257422227,1,1,1,1,1,1,0,1,0
406.005154714238,0,0,0,0,0,0,0,1,0
406.041562058396,1,1,1,1,1,1,1,1,1
406.077886690361,1,1,1,1,1,1,1,1,1
406.114330331801,1,1,1,1,1,1,1,1,1
406.935407590166,0,0,0,1,0,0,0,0,0
406.971506521357,0,0,1,0,0,0,0,1,0
406.989163161912,0,1,1,0,1,1,1,1,1
407.004316850233,0,1,0,0,0,0,0,0,0
407.007884792695,1,1,1,0,1,1,1,1,1
407.025605080093,1,1,1,1,1,1,1,1,1
407.040722476322,0,0,0,0,0,0,1,1,0
407.040958755766,0,1,1,0,0,1,0,0,0
407.044128999395,1,1,1,0,1,1,0,1,1
407.061933456416,1,1,1,1,1,1,1,1,1
407.065341281576,0,0,0,0,0,0,0,1,0
407.073216869068,1,1,1,0,1,1,0,1,1
407.077214292392,0,0,0,0,0,0,1,0,0
407.080528186052,1,1,1,0,1,1,0,0,0
407.083124795187,0,0,0,0,0,1,0,0,1
407.090327899252,0,0,0,0,1,0,0,0,0
407.098352639308,1,1,1,1,1,1,1,1,1
407.101652150457,1,0,1,0,0,0,0,1,0
407.109656731036,1,0,0,0,0,1,0,0,1
407.116950723066,1,1,1,0,0,0,0,0,0
407.126703416002,1,0,1,1,1,0,0,0,0
407.137939181345,1,0,1,0,0,0,0,0,0
407.157158756516,0,0,0,1,0,0,0,0,0
407.16302625886,1,1,1,1,1,1,0,0,1
407.206625272182,1,0,0,1,0,0,0,0,0
407.243849896833,1,0,1,0,0,1,0,0,0
408.020858941703,0,1,0,0,1,1,0,1,1
408.036224748389,0,0,0,0,0,0,0,1,0
408.190704759104,0,0,0,1,0,0,0,0,0
408.92077070099,1,1,0,0,1,1,1,0,1
408.987186389286,0,1,1,0,0,0,0,1,1
409.004875041495,1,1,1,0,1,1,1,1,1
409.020123427638,1,1,1,0,1,1,0,1,1
409.023499186739,1,1,1,0,1,1,1,1,1
409.041236955638,1,1,1,1,1,1,1,1,1
409.052487378071,0,1,0,0,0,0,0,0,0
409.056508695129,1,1,1,1,1,1,1,1,1
409.059833251046,1,1,1,1,1,1,0,1,0
409.069578154299,0,0,0,1,1,0,0,0,0
409.077642662221,1,1,1,1,1,1,1,1,1
409.080998534425,1,0,0,0,1,0,0,1,0
409.087368077416,0,0,0,1,0,0,0,0,0
409.088934555751,1,1,1,0,1,1,0,1,1
409.096236994468,1,1,1,1,1,1,0,0,1
409.117275768627,1,0,0,0,1,0,0,0,0
409.129283150983,0,1,0,0,1,1,0,0,1
409.132531513284,1,1,1,1,0,1,0,0,0
409.153660218144,1,0,0,0,1,0,0,0,0
409.176317750975,0,0,0,0,0,0,1,0,1
409.17874681503,1,1,1,1,1,1,1,0,1
409.190110973541,1,0,0,0,1,0,0,0,0
409.21508831346,0,0,0,0,1,0,0,0,0
410.030451319501,0,1,0,0,0,0,0,0,0
410.036467458675,1,1,1,0,1,1,1,1,1
410.051698163664,0,1,1,0,0,0,1,1,0
410.109275434405,1,1,1,1,1,1,1,1,1
410.188557831726,0,0,0,1,0,0,0,0,0
410.999357825357,1,1,1,0,1,1,1,1,1
411.002718435196,0,0,1,0,1,1,1,1,1
411.020499919382,1,1,1,1,1,1,1,1,1
411.026939951244,0,1,0,0,0,0,0,0,0
411.035779178723,1,1,1,1,1,1,1,1,1
411.039110854802,1,1,1,0,1,1,0,1,1
411.046382421105,0,0,0,1,0,0,0,0,0
411.05684843153,1,1,1,1,1,1,1,1,1
411.068048558098,0,1,0,0,0,0,0,0,1
411.072113055642,1,1,1,1,1,1,1,1,1
411.075379048513,1,1,1,1,1,1,0,1,1
411.082720270252,0,0,0,1,0,0,0,0,0
411.085236137865,1,0,1,1,1,1,0,1,1
411.093245879104,1,1,1,1,1,1,1,1,1
411.096547082195,1,1,1,0,0,1,0,1,0
411.104534455835,0,0,1,0,0,0,0,1,0
411.107649226468,0,1,0,0,0,0,0,0,0
411.108593382561,1,0,1,1,1,1,0,1,1
411.111808697059,1,1,1,1,1,1,0,1,1
411.121624831434,1,1,1,1,1,1,1,1,1
411.144891008716,1,1,1,0,1,1,0,1,1
411.148210577992,1,1,1,0,1,1,0,0,0
411.194358590618,1,1,1,1,1,1,1,1,1
411.205716295672,1,0,0,0,0,0,0,0,0
411.261230663811,1,0,0,1,0,0,0,0,0
412.031020300508,1,1,1,0,1,1,0,1,1
