,ECA2_0010_01.a_p1,ECA2_0010_02.a_p1,ECA2_0010_03.a_p1,ECA2_0010_04.a_p1,ECA2_0010_05.a_p1,ECA2_0010_06.a_p1,ECA2_0010_07.a_p1,ECA2_0010_08.a_p1,ECA2_0010_09.a_p1,ECA2_0010_10.a_p1
201.149612848737,0,1,1,1,1,0,0,0,0,1
202.920922891943,1,0,0,0,0,0,0,0,0,0
203.128853809756,0,0,0,0,0,1,0,0,0,0
204.030212021433,0,0,0,0,0,0,0,1,0,0
204.06661728324,0,0,0,0,0,0,1,0,0,0
204.079405324311,0,0,0,0,0,1,0,0,0,0
205.014241315858,0,0,1,1,0,1,0,0,0,0
205.050629724349,0,1,1,1,1,1,0,0,0,1
205.057749959299,0,0,0,0,0,0,0,0,1,0
205.087008788966,0,0,0,0,1,1,0,0,0,1
207.029899091282,1,1,1,1,1,1,1,1,1,1
207.066283233563,1,1,1,1,1,1,0,1,1,1
207.069644633925,0,0,0,1,1,0,0,0,0,0
207.087414714438,0,0,1,1,1,1,0,0,0,1
207.1026667924,0,1,1,1,1,1,0,0,0,0
207.139050628023,0,1,1,1,0,1,0,0,0,1
208.09790330648,1,0,1,0,1,1,1,1,1,1
209.009149823193,1,1,1,1,1,1,0,0,1,1
209.045531739112,1,1,1,1,1,1,1,1,1,1
209.085281037297,0,0,1,0,1,0,0,0,0,0
209.094807182265,1,0,0,0,0,0,0,1,0,0
209.11832078918,0,1,0,1,1,1,0,0,0,1
211.024813932517,1,1,1,1,1,1,1,0,1,1
212.071074675896,0,0,0,0,0,0,1,0,0,0
213.963804515613,0,0,1,1,0,0,0,0,0,0
215.165251165895,1,0,1,0,1,1,1,0,1,1
216.982603370073,0,0,0,0,1,0,0,0,0,0
217.144545100215,1,0,0,0,1,1,0,0,0,0
218.103380013694,1,1,1,1,1,1,1,1,1,0
218.103440152306,0,0,0,0,0,0,0,0,0,1
219.029844142125,0,1,0,1,1,1,0,0,0,0
219.066276254624,0,1,1,1,1,1,0,0,0,1
219.102663895498,0,1,0,0,0,0,0,0,0,0
220.064894843628,0,0,0,0,0,1,0,0,0,0
221.009152912676,0,1,0,1,1,1,0,0,0,0
221.012490360292,1,0,0,0,0,0,0,0,0,0
221.045505511615,0,1,0,1,1,1,0,1,1,1
221.08193544951,0,1,1,1,1,1,0,0,0,1
221.118267307335,0,0,0,0,0,1,0,0,0,0
223.024764337093,1,1,1,1,1,1,1,1,1,1
223.061205057204,1,1,1,1,1,1,1,1,0,1
223.097537814546,1,1,1,1,1,1,1,1,1,1
224.027149914712,1,0,0,0,0,0,0,0,0,0
225.04042670604,1,1,1,1,1,1,1,0,1,1
227.103712756213,0,0,0,0,1,0,0,0,0,0
227.140126711641,1,1,1,1,1,0,1,0,0,1
227.165219614951,1,1,0,1,1,1,0,0,0,0
227.970334369649,0,0,0,0,0,0,0,0,0,1
228.073917276291,1,0,0,0,0,0,0,0,0,0
228.987490190719,0,0,0,0,0,1,0,0,0,0
229.035344803185,0,0,0,1,1,0,0,0,0,0
229.15578506445,0,1,0,0,0,0,0,0,0,0
229.180873709643,0,1,0,1,0,1,0,0,0,0
231.160200192375,0,0,0,1,0,0,0,0,0,0
233.009163412669,0,1,0,0,1,0,1,0,0,0
233.04552952382,0,1,1,1,1,1,0,0,0,0
233.081924619241,0,1,1,1,0,1,0,0,1,0
233.118284006235,1,0,0,0,0,0,0,0,0,0
235.02482248343,1,1,1,1,1,1,1,1,0,1
235.039478458281,0,0,0,0,0,1,0,0,0,0
235.061203573925,1,1,1,1,1,1,1,1,1,1
235.097578928559,0,1,0,1,1,1,0,0,0,1
235.133978679767,1,0,0,1,0,1,0,0,0,0
236.096197433397,1,0,0,0,0,0,1,0,0,0
237.004097825784,0,0,1,0,1,0,0,0,0,0
237.040483507492,1,1,1,1,1,1,1,1,1,1
237.076867410919,1,1,1,1,1,1,1,1,1,1
237.113244125764,1,1,1,1,1,1,1,1,1,1
237.116582799134,0,0,0,1,0,0,0,0,0,1
237.149632382166,0,1,1,1,1,1,0,0,0,1
239.01970562526,1,1,1,0,1,1,1,1,0,1
239.056102990688,1,1,0,1,1,1,1,1,1,0
239.165273751501,1,1,1,1,1,1,0,0,1,0
240.051383979353,0,0,0,0,0,0,0,0,1,0
241.035404817619,0,0,1,1,1,1,0,1,1,0
241.050647047561,0,0,0,1,1,1,0,0,0,0
241.054065460522,0,0,0,0,0,0,1,0,0,0
241.180897884247,1,1,1,1,1,1,1,1,1,1
242.067042011868,0,0,0,0,1,0,0,0,1,0
243.066318874977,0,1,0,0,0,0,0,0,0,0
243.171444942575,0,1,0,0,0,0,0,0,0,0
243.196564362491,1,1,1,1,1,1,0,1,1,1
245.045538737483,0,1,0,1,1,1,0,0,0,0
245.085027815881,0,0,1,0,0,0,0,0,0,0
245.175860181487,0,0,0,0,1,1,0,0,0,0
247.024814295629,0,1,0,1,1,1,0,0,0,1
247.06117641442,1,1,0,1,1,1,1,0,0,1
247.097606587005,0,0,0,1,1,0,0,0,0,0
247.133998921942,0,0,0,0,1,0,0,1,0,0
248.020070866887,0,0,0,0,1,0,0,0,0,0
248.056521091083,0,0,0,0,0,1,1,0,0,0
249.004086514732,0,0,0,0,1,1,0,0,0,0
249.040467863897,1,1,1,1,1,1,1,1,1,1
249.076889830027,1,1,1,1,1,1,1,1,1,1
249.113254751525,1,1,1,1,1,1,1,1,1,1
249.116632593935,0,0,0,0,1,0,0,0,0,0
249.152981215788,1,1,1,0,0,1,0,0,1,1
249.186028054309,0,0,0,0,0,0,0,0,0,1
250.03573245118,0,0,0,1,0,0,0,1,0,0
250.072098410503,0,0,0,1,1,0,0,0,0,0
251.01976940635,1,1,1,1,1,1,1,1,1,1
251.056133941414,1,1,1,1,1,1,1,1,1,1
251.07859958616,1,1,1,1,1,1,1,1,0,1
251.092496275315,1,1,1,1,1,1,1,1,1,1
