,ECA2_0002_01.a_p1,ECA2_0002_02.a_p08,ECA2_0002_03.a_p08,ECA2_0002_04.a_p08,ECA2_0002_05.a_p08,ECA2_0002_06.a_p08,ECA2_0002_07.a_p08,ECA2_0002_08.a_p08,ECA2_0002_09.a_p08,ECA2_0002_10.a_p08
202.050919625599,0,0,0,0,0,0,1,0,0,0
207.066283233563,0,1,0,0,0,0,0,0,0,0
207.1026667924,0,0,0,0,0,0,0,0,0,1
208.09790330648,0,0,0,0,0,1,0,0,0,1
209.045531739112,1,0,0,0,0,0,0,1,0,0
209.094807182265,0,0,0,0,0,0,0,0,1,1
209.11832078918,0,0,0,1,1,1,1,1,1,1
210.011429624745,0,0,0,0,1,0,0,0,0,0
211.024813932517,0,1,1,0,1,1,1,1,1,1
218.103380013694,0,1,1,1,1,1,1,1,1,1
219.139058066111,1,0,0,1,1,0,0,0,0,0
221.08193544951,0,0,0,0,0,1,0,0,0,0
221.118267307335,1,1,1,0,0,0,0,0,0,0
222.077158045257,0,0,0,0,0,0,0,1,0,0
223.061205057204,0,1,0,0,0,0,1,0,0,0
223.097537814546,1,1,1,0,1,1,1,1,1,1
225.04042670604,0,1,0,0,0,0,0,0,0,0
227.103712756213,0,0,0,0,0,0,1,0,1,0
233.118284006235,0,1,0,0,0,0,0,0,0,0
235.061203573925,0,1,0,0,0,0,0,0,0,0
235.097578928559,0,0,0,0,0,0,0,0,1,0
237.076867410919,1,1,0,1,0,0,1,1,0,1
237.113244125764,1,0,1,1,1,1,0,1,1,0
239.056102990688,0,1,1,0,0,0,1,0,1,1
241.119381262082,0,1,1,1,1,0,1,0,0,1
242.212602222582,0,0,0,0,0,1,0,0,0,0
247.133998921942,0,1,0,0,0,0,0,0,0,0
249.076889830027,1,0,1,0,0,0,1,1,0,1
249.113254751525,1,0,0,0,0,0,0,1,0,0
249.152981215788,0,0,0,0,0,0,0,0,0,1
251.01976940635,0,1,0,0,0,0,0,0,0,0
251.056133941414,1,1,0,0,0,0,0,1,0,1
251.07859958616,1,0,0,0,1,0,0,0,0,0
251.092496275315,1,1,1,1,1,1,1,1,1,1
251.113635791176,1,0,0,0,0,0,0,0,0,0
252.087763875716,0,1,0,0,0,0,0,1,0,0
254.044403846086,0,0,0,0,0,0,1,0,0,0
254.103384701641,0,0,0,0,1,0,0,0,0,0
255.062297216038,1,1,1,1,1,0,0,0,0,1
255.069686139239,1,0,0,0,0,0,0,0,0,0
258.09835108965,0,1,1,1,1,1,1,1,0,0
259.129974451967,1,1,1,1,1,1,1,1,1,1
261.076848305366,0,0,0,0,0,0,0,0,1,0
261.113272643658,0,1,0,0,0,0,0,0,0,0
261.149623877938,0,0,0,0,0,1,0,0,0,0
261.170778997831,0,0,0,0,0,0,0,1,1,0
263.056162162984,0,1,1,0,0,0,0,0,1,1
263.092501343246,1,1,1,1,1,1,1,1,1,1
263.128918628623,1,1,1,1,1,1,1,1,1,1
263.165265369389,1,1,1,1,1,1,1,1,1,0
264.999853704141,1,0,0,0,0,0,0,0,0,0
265.035416012644,0,1,0,0,0,0,0,0,0,0
265.07175654152,1,1,1,1,1,1,1,1,1,1
265.108161078953,1,1,1,1,1,1,1,1,1,1
265.180917735873,1,1,1,1,1,1,1,0,1,1
266.067038262927,0,1,0,0,0,0,0,0,0,0
267.051013014992,1,1,1,0,0,1,1,1,1,1
267.196602454627,1,1,1,1,1,1,1,1,1,1
269.212206948243,1,1,1,1,1,1,1,1,1,1
270.061980946967,0,1,0,0,0,0,0,0,0,0
273.040493461949,0,0,0,0,0,0,0,1,0,0
273.076885700268,0,0,0,0,0,0,0,1,0,0
273.149604440299,0,0,0,0,0,0,0,0,0,1
275.005379282527,0,0,0,0,0,1,1,1,0,0
275.019686012876,0,1,0,0,0,0,0,0,0,0
275.056123708709,0,0,0,0,0,0,0,1,0,0
275.092536767002,0,1,1,0,0,0,0,1,0,1
275.128896904455,0,1,1,0,0,0,0,1,0,0
275.165238261631,1,0,0,0,0,0,0,0,0,0
277.020980276143,0,0,0,0,0,1,1,0,0,0
277.035388091511,0,0,0,0,0,0,1,0,0,0
277.059631820522,1,1,1,1,1,1,1,1,1,1
277.071780747801,1,0,1,0,1,1,1,1,1,1
277.108133008574,1,1,1,0,1,1,1,1,1,1
277.193681741703,1,0,0,0,0,0,0,0,0,0
278.067013845785,0,1,0,0,1,0,0,0,0,0
278.103406541299,0,0,1,0,0,0,0,0,1,0
279.014622292583,0,0,0,0,0,0,0,1,1,0
279.05103605999,0,0,1,0,0,0,0,1,1,0
279.062280845692,0,0,0,0,0,0,0,1,0,0
279.098603709576,0,1,0,0,0,0,0,0,0,0
279.108530479479,0,1,1,1,1,1,1,1,0,1
279.127133342822,0,0,1,1,1,1,1,1,0,1
280.060083430889,1,1,1,1,1,1,1,1,0,1
280.082702213768,1,1,1,1,1,1,0,1,0,1
281.030306431672,0,1,1,0,0,1,1,0,0,1
281.070031927484,0,0,0,0,0,0,0,0,0,1
281.077870250365,0,0,0,0,1,0,0,0,0,0
281.089170168847,1,1,0,1,1,1,1,1,1,1
281.106400635685,0,0,0,0,0,0,0,1,0,0
282.061888615183,0,1,0,0,0,1,0,1,1,0
283.04595745831,1,1,1,1,1,1,1,1,1,1
283.093543606912,0,1,0,0,0,0,0,0,0,0
283.100967866495,1,0,0,0,0,0,0,0,0,0
283.137346800078,1,1,0,0,0,0,0,0,0,0
285.116568006492,0,1,0,1,0,0,0,0,0,0
286.166013394531,0,1,0,0,0,0,0,0,0,0
287.040868822099,0,0,0,0,0,0,0,0,0,1
287.055215643865,1,0,0,0,0,0,0,0,0,0
287.095851350916,0,1,0,0,0,0,0,0,0,0
287.124855166614,0,1,0,0,0,1,0,0,0,0
289.035335238622,0,1,1,0,0,1,0,0,0,1
289.071733504922,0,1,0,1,0,1,0,1,0,1
289.075126885359,0,1,0,0,0,0,0,1,0,1
289.108143001339,0,1,0,0,1,0,1,1,1,1
