,ECA2_0001_10.a_p15,ECA2_0001_01.a_p15,ECA2_0001_02.a_p15,ECA2_0001_03.a_p15,ECA2_0001_04.a_p15,ECA2_0001_05.a_p15,ECA2_0001_06.a_p15,ECA2_0001_07.a_p15,ECA2_0001_08.a_p15,ECA2_0001_09.a_p15
200.09281754081,0,0,0,0,0,0,1,0,0,0
200.129206888526,0,0,0,1,0,0,0,0,0,0
200.986315118622,0,1,0,0,0,0,0,0,0,0
201.124444794287,0,0,0,0,0,0,1,0,0,0
201.149612848737,0,0,0,0,0,1,1,0,0,0
203.02669495281,0,0,0,0,1,0,0,0,0,0
203.128853809756,0,0,0,0,0,1,1,0,0,0
203.131821671103,0,0,0,0,0,0,1,0,0,0
204.052715456553,0,0,1,0,0,0,0,0,0,0
205.090336535586,0,0,1,0,0,1,0,0,0,0
205.108148151297,0,0,0,0,0,0,1,0,0,0
207.029899091282,1,0,0,0,1,0,1,1,0,0
207.066283233563,0,0,0,0,0,0,1,1,0,0
207.069644633925,0,0,1,0,0,1,0,0,0,0
207.087414714438,0,0,0,0,1,0,0,0,0,0
207.1026667924,0,0,0,0,0,1,0,0,0,0
207.139050628023,0,0,0,1,1,0,0,0,0,0
208.025090907126,0,0,0,0,0,0,1,0,0,0
208.046305527967,1,0,0,0,0,0,0,0,0,0
208.994722879889,0,0,0,0,0,0,0,0,0,1
209.009149823193,1,0,0,0,1,1,1,1,1,0
209.045531739112,0,0,0,1,0,1,1,1,0,0
209.085281037297,0,0,0,1,0,1,0,0,0,0
209.094807182265,0,0,0,1,0,0,1,1,1,0
209.11832078918,0,0,1,0,1,0,0,0,0,0
211.024813932517,1,0,0,0,0,0,1,0,0,1
211.026208450473,0,0,0,0,0,0,1,0,0,0
213.019359456702,0,0,0,0,0,0,0,0,0,1
213.963804515613,0,1,1,1,1,1,0,1,1,0
214.144879554177,0,0,0,1,0,0,0,0,0,0
215.001964732155,0,1,0,0,0,0,0,0,0,0
215.005015495658,0,0,0,0,1,0,0,0,0,0
215.165251165895,0,0,1,0,1,1,1,1,1,0
216.981186909717,0,1,0,0,0,0,0,0,0,0
216.99068691504,0,0,0,0,0,0,0,0,1,0
217.035354402865,0,0,0,0,0,0,1,0,0,0
217.042346316417,0,0,0,1,0,0,0,0,0,0
217.119388146605,0,0,0,0,0,0,0,0,0,1
217.126772772001,0,0,1,0,0,1,0,0,0,0
217.144545100215,0,0,0,1,0,1,1,0,0,0
217.914202263371,0,0,0,0,0,0,0,0,0,1
218.103380013694,1,0,1,0,1,1,1,1,1,1
219.029844142125,0,0,0,0,0,0,0,1,0,0
219.106043293227,0,0,0,0,1,0,0,0,0,0
219.123775022447,0,0,0,0,0,0,1,0,0,0
219.139058066111,0,0,1,0,0,0,0,0,1,0
219.175375866371,0,0,0,0,0,1,0,0,0,0
221.009152912676,1,0,0,0,0,0,0,1,0,0
221.045505511615,1,0,0,0,0,0,0,0,0,0
221.08193544951,0,0,0,0,1,1,0,1,0,0
221.085311674602,0,1,1,0,0,1,0,0,0,0
221.191014998566,0,0,0,0,0,1,0,0,0,0
223.024764337093,0,1,0,0,0,1,1,0,1,0
223.061205057204,0,1,0,0,0,1,1,1,1,1
223.064153627326,0,0,0,0,0,1,0,0,0,0
223.06453372143,0,1,1,0,0,1,0,0,0,0
223.097537814546,1,1,1,1,1,1,1,1,1,1
