,ECA2_0049_01.a_p15,ECA2_0049_02.a_p15,ECA2_0049_03.a_p15,ECA2_0049_04.a_p15,ECA2_0049_05.a_p15,ECA2_0049_06.a_p15,ECA2_0049_07.a_p15,ECA2_0049_08.a_p15,ECA2_0049_09.a_p15,ECA2_0049_10.a_p15
200.09281754081,0,0,0,0,0,0,0,0,1,0
201.008778252839,0,0,0,0,0,1,0,0,0,0
201.088067155062,0,0,0,0,0,0,1,0,0,0
201.149612848737,0,0,1,0,0,0,0,0,0,0
202.025726404841,0,0,0,0,0,0,0,0,0,1
202.072069998959,0,0,0,1,0,0,0,0,0,0
203.001542631013,0,0,0,0,0,0,0,1,0,0
203.001940656736,1,1,0,1,1,0,0,1,0,0
203.128853809756,0,0,1,0,0,0,0,0,0,1
204.06661728324,0,1,0,0,0,0,1,1,1,0
204.114209343906,0,0,0,0,1,0,0,0,0,0
205.017599513069,1,0,0,1,0,0,0,0,0,0
205.126741017369,0,0,0,1,0,0,1,1,1,0
206.996851041709,0,0,0,0,0,0,0,1,0,0
207.029899091282,0,0,1,1,0,0,1,0,1,0
207.066283233563,0,1,1,1,1,1,1,0,0,0
207.069243941723,0,0,0,1,0,0,0,0,0,0
207.069644633925,1,1,0,1,1,0,0,1,0,0
207.1026667924,0,0,0,0,1,0,1,0,1,0
207.139050628023,1,0,0,0,0,0,0,0,0,0
209.009149823193,1,0,1,1,0,0,1,1,1,1
209.045531739112,0,0,1,0,1,1,1,1,1,1
209.085281037297,0,0,0,0,0,0,0,0,1,0
209.11832078918,0,0,1,0,0,0,1,0,1,0
211.024813932517,1,0,0,1,1,1,1,0,1,0
213.124417403501,1,0,0,0,0,0,0,0,0,0
213.963804515613,1,0,0,0,0,0,0,0,0,0
215.001964732155,0,0,0,1,1,0,0,1,0,0
215.165251165895,0,0,1,0,0,0,0,0,0,0
216.087699739865,1,0,0,0,0,0,0,1,0,1
217.099830018626,0,0,0,0,0,0,1,0,0,0
217.144545100215,0,0,1,0,0,0,0,0,0,1
218.103380013694,1,1,1,1,1,1,1,1,1,1
218.996831734425,0,1,0,0,1,0,0,1,0,0
219.029844142125,0,0,1,0,0,0,0,0,0,0
219.106043293227,0,1,0,1,1,0,1,1,1,0
220.068671426499,1,0,0,0,0,0,0,0,0,0
221.009152912676,0,1,1,0,0,0,0,0,0,0
221.012490360292,1,1,0,1,0,0,0,1,0,0
221.045505511615,0,1,0,0,0,0,1,0,0,0
221.058529745951,0,0,1,0,0,0,0,0,0,0
221.08193544951,0,0,0,0,0,1,0,0,0,0
221.121657258346,1,1,0,1,1,1,1,1,1,0
223.024764337093,0,0,0,1,0,0,1,1,0,0
223.061205057204,1,1,1,1,1,1,1,1,1,1
223.06453372143,0,0,1,1,0,1,0,0,0,0
223.097537814546,1,0,1,1,1,1,1,1,1,1
223.100913190234,0,0,1,0,0,0,0,0,0,0
223.924743645053,0,0,0,0,0,1,0,0,0,0
225.026536520139,0,0,0,1,0,0,0,0,0,0
225.04042670604,1,1,1,1,1,1,1,1,1,1
227.038345129484,0,0,0,0,0,1,0,0,0,0
227.103712756213,1,1,0,1,1,1,0,1,1,1
227.140126711641,1,1,1,1,1,1,1,0,1,1
227.165219614951,0,0,1,0,0,0,0,0,0,0
228.051330010739,0,0,0,0,0,0,1,0,0,0
228.124070207313,1,0,0,1,0,1,0,0,1,0
228.160498007095,0,0,0,0,0,1,0,0,0,0
229.017567396488,1,0,0,0,0,0,0,0,0,0
229.035344803185,0,0,1,0,0,0,1,0,0,0
229.15578506445,1,0,1,1,0,0,0,0,1,0
229.180873709643,0,0,0,0,0,1,0,0,0,0
230.10337141027,0,0,0,0,0,0,0,0,1,0
231.069609623779,0,0,0,0,0,0,0,1,0,0
231.135001441115,0,0,1,0,0,0,0,0,0,0
231.160200192375,0,0,1,0,0,0,0,0,1,0
232.082616799725,0,0,0,0,1,0,0,0,0,0
233.085278326514,0,0,0,0,0,0,0,1,0,0
233.121676157195,0,0,0,0,0,0,1,0,0,0
233.139425359104,0,0,1,0,0,0,0,0,0,0
234.973623887992,1,0,0,0,0,0,0,0,0,0
234.973987370985,0,0,0,0,1,0,0,0,0,0
235.02482248343,1,1,0,0,1,0,1,0,0,0
235.061203573925,1,1,1,1,1,1,1,1,1,1
235.097578928559,0,0,0,0,0,0,0,0,1,0
235.100498762749,0,0,0,1,0,0,0,0,0,0
235.100919965221,0,0,0,1,0,0,1,1,1,0
236.096197433397,0,0,0,0,1,1,0,1,0,0
237.040483507492,1,1,1,1,1,1,1,1,1,0
237.076867410919,0,1,1,1,1,1,1,1,1,1
237.080217667489,0,0,0,0,0,0,0,0,1,0
237.098819655094,0,0,0,1,0,0,1,1,1,0
237.113244125764,0,1,1,0,1,1,1,1,1,1
237.116582799134,0,1,0,1,1,0,1,1,1,0
237.149632382166,0,0,0,0,0,0,0,0,1,0
239.01970562526,0,0,1,0,0,0,1,0,0,0
239.03498258995,1,0,0,1,1,0,0,1,1,0
239.041738641908,0,0,1,0,0,0,0,0,0,0
239.056102990688,1,1,1,1,1,1,1,1,1,1
239.059457697051,0,0,1,0,0,0,0,0,1,0
239.095856282684,0,0,1,0,0,0,0,0,1,0
241.035404817619,1,1,1,1,1,1,1,1,1,0
241.046601866772,0,0,0,0,0,0,1,1,1,0
241.050647047561,0,0,0,0,0,0,0,0,0,1
241.119381262082,1,0,0,1,1,1,0,1,1,0
241.180897884247,0,0,1,0,0,0,0,0,0,0
242.067042011868,0,0,0,0,0,0,0,0,1,0
243.069689646185,0,0,0,1,1,0,0,1,0,0
243.098649057827,0,0,1,0,0,0,1,0,0,0
243.134918270775,0,0,0,0,0,0,0,0,1,0
243.171444942575,0,0,1,0,0,0,0,0,0,0
