,ECA2_0035_01.a_p08,ECA2_0035_02.a_p1,ECA2_0035_03.a_p1,ECA2_0035_04.a_p1,ECA2_0035_05.a_p1,ECA2_0035_07.a_p1,ECA2_0035_08.a_p15,ECA2_0035_10.a_p1
374.088103383263,0,0,0,0,0,1,0,0
374.105285744607,1,0,0,0,0,0,0,0
374.156843108666,0,1,0,1,1,0,1,1
374.999547213639,0,0,0,0,0,1,0,0
375.018131179717,0,1,1,0,0,0,0,1
375.035730095859,1,1,0,0,1,1,1,0
375.056852029369,0,0,0,0,0,1,0,0
375.07214128479,1,1,0,1,1,1,1,0
375.106310669646,0,0,0,0,0,1,1,0
375.144928848733,1,1,1,1,1,1,1,0
375.181292203292,1,1,1,0,0,0,0,0
375.217706396629,1,0,0,0,0,0,0,0
376.0673825717,1,0,0,0,0,1,0,0
376.103208105994,0,0,0,0,0,0,1,0
376.99460253694,0,0,0,0,0,0,0,1
377.015073251635,0,1,1,0,0,1,0,1
377.016268496486,0,0,0,0,0,0,0,1
377.051396445684,1,1,1,0,1,1,1,0
377.054751396769,0,1,0,0,0,0,0,0
377.061980617232,0,0,0,0,0,0,0,1
377.087803190623,1,1,1,1,1,1,1,1
377.12417426497,1,1,1,1,1,1,1,0
377.135538949468,1,0,0,0,0,0,0,0
377.196945440299,1,1,1,0,0,1,0,0
377.200301595477,0,0,0,0,0,0,1,0
377.233358059072,1,0,0,0,0,0,0,0
377.306288197379,1,0,0,0,0,0,0,0
378.216503667,0,0,0,0,0,0,1,0
379.030686112247,1,1,0,0,0,1,0,0
379.034048271689,0,1,0,0,0,0,0,0
379.039454592552,1,0,0,0,0,0,0,0
379.067076004777,1,1,1,1,1,1,1,0
379.103451701591,1,1,1,1,1,1,1,0
379.215958544736,0,0,0,0,0,0,1,0
380.062333798109,0,0,0,0,0,1,0,0
380.098706774837,0,0,0,0,0,1,0,0
380.195742975484,0,0,0,0,0,0,1,0
380.208880434469,0,1,0,0,0,0,0,0
381.03198688799,0,0,0,0,0,0,0,1
381.044988543549,1,1,0,1,1,0,0,0
381.04633893879,1,1,1,1,0,1,1,0
381.05938916193,0,1,0,0,0,0,0,0
381.064985457621,0,0,1,0,0,0,0,0
381.094016064472,0,0,0,0,0,1,1,0
381.140234491654,0,0,0,0,0,0,1,0
381.147430924684,1,1,0,1,0,0,1,0
381.195215581884,0,1,0,0,1,0,0,1
382.077997977155,0,0,0,0,0,1,0,0
382.100423454432,0,1,0,0,1,0,0,1
382.130519150427,0,0,1,0,0,0,0,0
383.025617753596,0,0,0,0,0,1,0,0
383.04086489292,0,1,0,0,0,1,0,0
383.051492681291,0,0,0,0,0,0,1,0
383.061973823269,1,1,1,1,1,1,1,0
383.077215054468,0,0,0,0,0,1,0,0
383.087841711599,0,0,1,0,0,0,0,0
383.12670158935,1,1,1,0,1,1,1,0
383.16065469719,0,0,0,1,0,0,0,0
383.199426217271,0,0,0,0,0,0,1,0
384.072530534569,0,0,0,0,0,1,0,0
384.146249112676,0,0,1,0,0,0,0,0
385.010923307684,0,0,0,0,0,0,0,1
385.020158329479,0,1,0,0,0,1,1,0
385.041247297459,1,1,0,0,0,1,1,0
385.056500330622,1,0,0,0,0,1,1,0
385.092903606989,1,1,0,1,0,1,0,0
385.129225024818,1,0,0,0,0,0,0,0
385.176324028226,0,1,1,1,1,1,1,1
386.061094415698,0,0,0,0,0,0,0,1
386.072910516549,0,0,0,0,0,1,0,0
386.143232959119,0,0,1,0,0,0,0,0
386.938784698101,0,1,0,1,1,0,0,0
387.035782330147,1,1,0,0,0,1,1,0
387.05692392994,0,1,0,0,1,1,1,0
387.072164506515,1,1,0,0,1,1,1,0
387.09724637405,1,0,0,0,0,0,0,0
387.106308535077,1,0,0,0,1,0,1,0
387.108537109246,1,1,0,0,1,1,1,1
387.144925934392,1,0,1,0,0,0,1,0
387.152127429249,1,0,0,0,0,0,0,0
387.17334317284,0,0,0,1,0,0,0,1
387.181271326447,1,0,0,0,0,1,0,0
387.18458809715,0,0,1,0,0,0,0,0
387.188485459668,1,0,1,0,1,1,1,0
387.191949641051,0,1,1,1,1,1,1,1
387.217656879975,1,0,0,0,0,0,0,0
387.267081488659,0,1,0,0,0,0,0,0
388.067401602666,0,0,0,0,0,1,0,0
388.080478683739,0,0,0,0,0,1,0,0
388.172501812849,0,1,0,1,1,1,1,1
388.18954509595,0,1,0,0,0,0,0,0
388.935027782959,0,1,0,0,0,0,1,0
389.015030630069,0,1,0,0,0,1,1,0
389.051460675204,1,1,1,0,0,1,1,0
389.054784976227,0,0,0,0,1,0,0,0
389.064479619368,0,1,1,0,1,1,1,0
389.072535459714,1,1,0,0,0,0,1,0
389.087797436197,1,1,1,0,1,1,1,0
389.12199764657,0,1,0,0,1,0,1,1
389.124212180512,1,1,1,1,1,1,1,1
389.160577607689,1,1,1,0,0,1,1,0
389.189008449217,0,0,1,1,0,1,0,1
389.196955886215,1,1,0,0,0,0,0,0
389.254669520785,0,1,0,0,0,0,0,0
389.989557457748,1,0,0,0,0,0,0,0
390.046678420307,0,0,0,0,0,1,0,0
390.083049521284,0,0,0,0,0,1,0,0
390.107404638579,0,0,0,0,0,1,0,0
391.013000709981,0,1,0,0,0,0,0,1
391.030658021836,0,1,1,0,0,1,1,0
391.067072181836,1,1,1,1,1,1,1,0
391.088192582606,0,0,0,0,0,1,1,0
391.103438396276,1,1,1,1,1,1,1,1
391.212588728176,1,1,0,1,0,0,0,0
391.321760224013,1,0,0,0,0,0,0,0
392.098710946304,0,0,0,0,0,1,0,0
392.105387784605,0,0,0,0,1,0,0,0
392.232130675696,0,0,0,0,0,0,1,0
392.989166399943,0,0,0,0,0,0,0,1
393.009908526357,0,0,0,0,0,0,0,1
393.046321803348,1,1,1,1,0,1,1,0
393.05935778138,0,1,0,0,0,0,1,1
393.082686187308,1,1,1,1,1,1,1,0
393.086021660544,0,1,0,0,0,0,0,0
393.093975428266,0,0,0,0,0,1,0,0
393.111041533927,0,0,0,0,0,0,0,1
393.190982440552,0,0,0,0,0,0,1,0
394.174992173512,0,0,0,0,0,0,1,0
395.025553889637,0,1,0,0,0,1,1,0
395.025785278692,0,0,0,1,0,0,0,0
395.028893676228,0,0,0,0,0,0,0,1
395.040803263723,0,0,0,0,0,0,1,0
395.061963644418,1,1,1,1,1,1,1,0
395.077183208276,0,0,0,0,0,0,0,1
395.12667674729,1,1,0,0,0,1,1,1
396.14613195973,0,0,1,0,0,0,0,0
396.202965860277,1,0,0,0,0,0,0,0
397.029149649705,0,1,0,1,1,0,1,1
397.041265486201,0,1,0,0,0,1,1,0
397.056500648576,0,0,0,0,0,1,1,0
397.067143177887,0,0,0,0,0,0,1,0
397.071108514218,0,0,0,0,0,1,0,0
397.103636827025,0,0,0,0,0,0,1,0
397.138282637659,1,0,0,0,0,0,0,0
397.171482910789,0,0,0,1,0,0,0,0
397.178689726966,1,1,0,0,1,0,0,0
397.226740736,0,1,0,0,0,0,0,0
398.16185831962,0,0,1,0,0,0,0,0
399.035808130185,0,0,0,0,0,1,1,0
399.046380246719,0,0,0,1,0,0,0,0
399.05689320288,1,1,1,0,1,1,1,0
399.072129620395,1,0,0,0,0,1,0,0
399.085232204813,1,1,1,0,1,1,1,1
399.108556282225,1,0,0,0,0,0,0,0
399.14094160816,0,1,0,0,0,0,0,0
400.164514829566,0,0,0,0,0,0,1,0
401.014979762062,0,0,0,0,0,1,1,0
401.036083857302,0,0,0,0,0,1,0,0
401.051390989383,1,0,1,0,0,1,1,0
401.072530312219,1,1,1,0,0,1,1,1
401.087773156696,1,0,1,0,1,1,1,1
401.121879816856,0,1,0,0,0,0,1,0
401.124177379548,1,0,0,0,1,1,1,0
401.160573328797,1,0,0,0,0,1,0,0
401.171278220127,0,0,1,1,0,0,0,0
401.19648520236,0,0,0,0,0,1,0,0
401.204140080444,1,0,0,0,1,1,1,0
403.030707164804,0,0,0,1,0,1,1,0
403.051806795172,0,0,0,0,0,1,0,0
403.067062072702,1,1,1,0,0,1,1,0
403.103422043992,1,1,1,0,0,1,1,0
403.137601432757,0,0,0,0,0,0,1,1
403.139842015822,1,1,1,1,1,1,1,0
403.176175926035,1,1,1,0,1,1,1,0
403.183382504284,0,0,0,0,0,0,1,0
403.18685914045,0,0,0,0,0,1,0,0
403.194825272036,0,0,1,0,0,0,0,0
403.212571157338,1,0,0,0,0,0,0,0
404.062310890598,0,0,0,0,0,1,0,0
404.075390140316,0,0,0,0,0,1,0,1
404.098720755726,0,0,0,0,0,1,0,0
404.940198008835,0,0,0,0,1,0,0,0
404.999852584189,0,1,0,0,0,0,0,0
405.028647889213,0,0,0,0,0,0,0,1
405.046340646475,1,1,0,0,0,1,1,0
405.059394742209,0,0,0,0,0,0,1,1
405.082718505381,1,1,1,1,1,1,1,0
405.11909766238,1,1,1,1,1,1,1,1
405.155524006246,1,1,1,1,1,1,1,0
405.19186350397,1,1,1,0,1,1,1,0
405.228257422227,1,0,0,0,0,0,0,0
406.041562058396,0,0,0,0,0,1,0,0
406.077886690361,0,0,0,0,0,1,0,0
406.935407590166,0,0,0,1,0,0,0,0
407.025605080093,0,1,0,0,0,1,1,1
407.053223495766,0,0,1,0,0,0,0,0
407.061933456416,1,1,1,1,1,1,1,0
407.071307494496,0,0,0,0,0,0,1,0
407.073216869068,0,0,0,0,0,1,0,0
407.090327899252,0,1,0,0,0,0,0,1
407.098352639308,1,1,1,1,1,1,1,1
407.206625272182,0,0,0,0,0,0,1,0
407.243849896833,1,0,0,0,0,0,0,0
408.92077070099,1,1,0,0,1,1,0,0
408.933149163871,1,0,0,0,0,0,0,0
409.041236955638,1,1,0,1,0,1,1,1
409.044585653741,0,1,0,0,0,0,0,1
409.059833251046,0,1,0,0,0,0,0,1
409.077642662221,1,1,1,1,1,1,1,0
409.176317750975,0,1,1,1,0,0,1,1
409.17874681503,1,0,1,0,0,0,0,0
410.109275434405,1,1,1,0,1,1,0,1
410.161843906601,0,0,1,0,0,0,0,0
411.018902656725,1,0,0,0,0,0,0,1
411.023863509172,0,0,0,0,0,0,1,1
411.035779178723,0,0,0,0,0,0,1,0
411.05684843153,1,1,0,0,1,1,1,0
411.085236137865,0,0,0,0,0,0,0,1
411.090058672936,0,0,0,1,1,0,1,1
411.093245879104,1,1,1,1,1,1,1,1
411.108593382561,1,0,0,0,0,0,0,0
411.121624831434,0,1,0,0,1,1,1,1
411.194358590618,1,1,1,1,0,0,1,0
411.326860590431,1,0,0,0,0,0,0,0
411.987079848017,1,1,1,1,1,1,1,1
412.147350524544,0,0,0,1,0,0,0,0
413.015002767033,0,0,0,0,0,1,1,0
413.036153513737,0,0,0,0,0,1,1,0
413.051437537845,1,1,0,0,1,1,1,0
413.054745215279,0,0,0,0,0,0,0,1
413.062035020332,0,1,0,1,0,0,1,0
413.070224593442,0,1,1,1,0,0,0,0
413.072567159976,1,1,1,1,1,1,1,0
413.087845776984,1,0,0,0,0,1,0,0
413.096854864581,1,0,0,0,0,0,0,0
413.124166336757,1,0,0,0,0,1,0,0
413.133185297715,1,0,0,1,0,0,0,0
413.21001881107,1,1,0,1,1,0,0,0
413.985037831169,1,1,0,0,1,1,1,1
414.235795156206,0,0,0,0,0,0,1,0
414.994299697515,0,0,0,0,0,0,0,1
415.03066599077,0,1,0,0,0,1,1,0
415.051805542468,0,1,0,0,0,1,1,0
415.06708997868,1,1,1,1,1,1,1,0
415.076333699177,1,0,0,0,0,0,0,0
415.088163934559,1,1,1,1,1,1,1,0
415.103422029856,1,1,0,0,0,1,1,0
415.137543773992,1,1,0,0,0,0,1,1
415.139800834592,1,1,0,0,0,1,1,0
415.212540167554,1,0,0,0,0,0,0,0
415.219764365738,1,0,1,0,1,1,1,0
416.991438882995,0,0,0,0,0,0,0,1
417.009907310273,0,0,0,0,0,1,1,0
417.029719025514,0,0,0,0,0,0,0,1
417.046308622419,1,1,0,0,0,1,1,0
417.046533836729,0,0,0,0,1,0,0,0
417.064278266639,0,0,1,0,0,0,0,0
417.067450615392,0,0,0,0,0,1,0,0
417.082729755436,1,1,0,0,0,1,1,0
417.116858860829,1,0,0,0,0,0,1,0
417.119104387758,1,1,1,1,1,1,1,0
417.149097064659,0,0,0,0,0,0,1,0
417.153240331746,0,0,0,0,0,0,1,1
417.155477299405,1,1,1,0,1,0,1,0
417.166162779496,0,0,0,0,0,0,0,1
417.191921079964,1,1,1,0,0,0,1,0
417.199108069681,1,0,0,0,0,0,1,0
418.090988095916,0,0,0,0,1,0,0,0
418.955893650959,0,0,0,0,1,0,0,0
419.02564989881,0,1,0,0,0,1,1,0
419.062000617374,1,1,1,1,0,1,1,0
419.08308517486,0,0,0,0,0,1,0,0
419.098346584978,1,1,1,0,1,1,1,0
419.107438967696,0,0,0,1,0,0,0,0
419.114570566675,0,0,0,0,0,0,0,1
419.134769001433,1,1,1,1,1,1,1,1
419.145243405139,0,0,0,0,0,0,0,1
419.151311867186,0,0,0,0,0,0,1,0
419.171121992706,1,1,1,1,1,1,1,0
419.207469957454,1,1,1,0,0,0,1,0
419.243894987392,1,0,0,0,0,0,0,0
420.057215833137,0,0,0,0,0,1,0,0
420.093623263079,0,0,0,0,0,1,0,0
420.950809626186,0,0,0,0,0,1,0,0
421.041250402563,0,1,0,1,0,1,1,0
421.044643339742,0,1,0,0,0,0,0,1
421.059763555425,0,1,0,0,0,0,0,0
421.067112044279,0,0,0,0,0,0,0,1
421.068870269898,0,0,1,0,0,0,0,0
421.077587970374,1,1,1,1,1,1,1,0
421.114012814373,1,1,1,1,1,1,1,1
421.215119626958,1,0,0,0,0,0,0,0
421.259605412206,1,0,0,0,0,0,0,0
421.939512737384,0,0,0,0,0,0,0,1
422.109253790084,1,0,0,0,0,0,1,0
423.020523971512,0,0,0,0,0,1,0,0
423.039103439683,0,1,0,0,0,0,0,0
423.056912426131,1,1,0,0,1,1,1,0
423.060294934359,0,0,0,0,0,0,0,1
423.075384461092,0,1,0,0,0,0,0,0
423.093256520067,1,1,1,1,1,1,1,1
423.158072465456,0,0,1,0,0,0,0,0
423.194326901307,1,0,0,0,0,0,0,0
423.222368083401,0,0,1,0,0,0,0,0
424.088512699001,0,0,0,0,0,1,0,0
425.036186438407,0,0,0,0,0,1,0,0
425.054786706195,0,1,0,0,0,0,0,1
425.072566890514,0,1,1,0,1,1,0,0
425.08562879894,0,0,0,0,0,1,0,0
425.091177081294,0,1,0,0,0,0,0,0
425.124259456439,0,0,0,1,0,0,0,0
425.137290031914,0,1,1,0,1,1,1,0
425.173664486624,1,1,1,0,1,0,1,0
425.219120244244,0,0,0,1,1,1,1,1
426.074248693157,1,0,0,0,0,0,1,0
426.104212525782,0,1,0,0,0,1,1,1
427.013985923954,0,0,0,0,0,0,1,0
427.03069297629,0,0,0,0,0,1,1,0
427.051827179376,0,1,0,0,0,1,1,0
427.067054986542,0,0,0,0,0,1,0,0
427.070439438434,0,1,0,0,0,0,0,0
427.085894080309,0,1,1,1,0,0,0,0
427.088210321811,1,1,1,1,1,1,1,0
427.103455527219,0,0,0,0,0,1,0,0
427.116532815171,1,1,1,0,0,1,1,1
427.119887127017,0,0,0,0,0,1,0,0
427.1213904628,0,0,0,1,0,0,0,0
427.139868036945,0,0,0,1,0,1,0,0
427.150428208827,0,0,0,0,1,0,0,0
427.152939196354,1,1,1,0,1,1,1,1
427.215682178431,0,0,0,0,0,1,0,0
429.04634935807,1,0,1,0,0,1,1,0
429.049713527434,0,0,0,0,0,0,0,1
429.067478152054,0,1,0,0,0,1,1,0
429.082780166243,1,1,1,1,0,1,1,1
429.093332582133,0,0,0,0,1,0,1,0
429.095806825482,0,1,1,0,1,1,1,1
429.116745220094,0,0,0,0,0,0,1,0
429.119070590131,1,0,0,0,0,1,1,0
429.128421414058,0,0,0,0,0,1,0,0
429.137088748978,0,0,0,1,0,0,0,0
429.191908757431,1,0,0,0,0,1,0,0
429.199112673353,0,0,0,0,0,0,1,0
429.235474484795,1,0,1,0,1,1,1,0
430.19425159059,0,0,0,0,0,0,1,0
430.953869467965,0,1,0,0,0,0,0,1
430.989212554245,0,0,0,0,0,0,0,1
431.025608144845,0,0,0,0,0,0,1,0
431.026607507153,0,0,0,0,0,0,0,1
431.046695359347,0,0,0,0,0,1,0,0
431.061989235377,1,1,1,0,0,1,1,0
431.07986515674,0,0,1,0,0,0,0,0
431.083112171686,0,1,0,0,0,1,0,0
431.098403029763,1,1,1,1,1,1,1,0
431.10774381659,1,0,0,0,0,0,0,0
431.134790025813,1,1,1,0,1,1,1,0
431.17112897083,1,1,0,0,1,1,1,0
431.178343087281,0,0,0,0,0,0,1,0
431.207552113338,1,0,0,0,0,0,1,0
431.210808204638,0,0,1,0,0,0,0,0
431.214775341593,1,0,0,0,0,0,1,0
433.041278715971,1,1,0,0,0,1,1,0
433.077685082233,1,1,1,1,1,1,1,0
433.098779211671,0,1,0,0,0,0,1,0
433.111725484481,0,0,0,0,0,0,1,0
433.114024792418,1,1,1,1,1,1,1,1
433.142472007118,0,0,0,0,0,0,1,0
433.150430202618,1,1,1,1,1,1,1,1
433.186850537169,1,1,1,0,1,1,1,0
434.072887066175,0,1,0,0,0,1,1,0
435.020539260446,0,0,0,0,0,1,0,0
435.020813117924,0,0,0,0,0,0,1,1
435.044227386632,0,0,0,0,0,0,1,0
435.056955274874,1,1,1,1,1,1,1,0
435.060335951277,0,1,0,0,0,0,0,1
435.068265237293,0,0,0,0,0,1,0,0
435.084527364966,0,0,1,0,0,0,0,0
435.09330045953,1,1,1,1,1,1,1,1
435.12967326314,1,1,1,1,1,1,1,1
435.275211439307,1,0,0,0,0,0,0,0
435.324617582244,0,0,0,1,0,0,0,0
436.052157044089,0,0,0,0,0,1,0,0
436.124866262007,1,0,0,0,0,0,0,0
437.036189125917,0,1,0,0,1,1,1,0
437.051494636163,0,0,0,0,0,1,0,0
437.072585458072,1,1,1,1,1,1,1,0
437.075965368891,0,0,0,0,0,0,0,1
437.083847161762,0,0,0,0,0,1,0,0
437.108930056889,1,1,1,1,1,1,1,0
437.173693177255,1,0,1,0,1,1,1,0
437.257770156864,0,0,0,0,1,0,0,0
437.974286920209,0,0,0,0,0,0,0,1
438.10419633434,0,0,0,0,0,1,1,0
438.143627354929,0,0,0,0,0,1,0,0
439.055165624139,0,1,0,0,0,1,0,1
439.07031871715,0,0,0,0,0,0,0,1
439.088161062818,0,1,1,1,1,1,1,0
439.103446463799,0,0,0,1,0,0,0,0
439.106778348986,0,1,0,0,0,0,0,1
439.133586866474,0,0,0,0,0,0,0,1
439.148882269768,1,0,0,0,0,0,0,0
439.165023831608,0,0,0,0,0,1,0,0
439.273476009983,1,0,0,0,0,0,0,0
440.068395113544,1,1,0,0,1,0,0,0
440.119827379301,1,1,0,0,0,0,1,0
441.011135308518,0,0,0,0,0,1,0,0
441.046330353718,1,0,0,0,0,1,0,0
441.049662382024,0,1,0,0,0,0,0,1
441.067445217603,0,1,0,0,0,1,1,0
441.082682517206,0,0,0,0,0,1,0,0
441.08602507994,0,1,0,0,0,0,0,0
441.101538331369,0,0,1,1,0,0,0,0
441.119161409272,0,0,0,1,0,0,0,0
441.129725298742,0,0,0,0,0,0,1,0
441.132181024161,1,1,1,0,1,1,1,0
441.135570034611,0,0,0,0,0,1,0,0
441.168546108283,1,1,1,0,1,1,1,0
441.204968766383,1,1,1,0,1,0,1,0
442.099084741158,0,0,0,0,0,0,0,1
442.130288007966,0,0,0,0,0,1,0,0
443.025570050744,0,0,0,0,0,1,1,0
443.045232902366,1,0,0,0,0,0,0,0
443.046693202057,0,0,0,0,0,1,0,0
443.059815412783,0,0,1,0,0,0,0,0
443.06197252065,1,0,0,0,0,1,1,0
443.065319689049,1,1,1,0,0,0,0,1
443.075077305562,0,0,0,0,0,0,1,0
443.08312105635,1,0,0,0,0,1,1,0
443.09780764743,0,0,0,0,0,1,0,0
443.098414050448,1,0,1,0,0,0,1,0
443.132440327809,0,0,0,0,0,0,1,0
443.143664748598,1,0,0,0,0,0,0,0
443.251099249321,0,0,0,0,0,0,1,0
444.209932863225,0,0,0,0,0,0,1,0
444.941904014313,0,0,0,0,1,0,0,0
444.988467226349,0,0,0,0,0,1,0,0
445.041231611724,0,1,0,0,0,1,1,0
445.056878806434,0,0,1,0,0,0,0,0
445.061181639147,0,1,0,0,0,0,0,1
445.062314822367,0,0,0,0,0,1,1,0
445.077648929997,1,1,0,1,0,1,1,0
445.086904590365,0,0,0,0,0,1,0,0
445.088186092908,0,0,0,0,0,0,1,0
445.090703609108,0,0,0,0,1,0,1,0
445.095510724758,0,0,1,0,0,0,0,0
445.098764302069,0,1,0,0,0,1,1,0
445.114028424843,1,1,0,1,1,1,1,0
445.131955893661,0,0,0,1,0,0,0,0
445.148151570789,1,1,0,0,1,1,1,1
445.161452663979,0,0,0,0,1,0,0,0
445.193953878212,0,0,0,0,0,0,1,0
445.223209854127,1,0,0,0,0,0,0,0
445.230368100921,0,0,0,0,0,0,1,0
445.381765150841,1,0,0,0,0,0,0,0
446.073171372248,0,0,0,0,0,0,1,0
446.102835428456,0,0,1,0,0,0,0,0
447.020806869712,0,0,0,0,0,1,0,0
447.05691596879,1,1,0,0,0,1,1,0
447.066792188402,0,0,0,0,0,0,1,0
447.09106680313,0,0,0,0,1,0,0,0
447.09324777296,1,1,0,1,1,1,1,0
447.096562243302,0,0,0,0,0,0,0,1
447.10371910015,0,0,0,0,0,0,1,0
447.127450430325,0,0,1,1,1,0,0,0
447.129676968486,1,1,1,0,1,1,1,0
447.14762085792,0,0,0,1,0,0,0,0
447.163857111717,0,0,0,0,0,0,1,0
447.202454273815,1,1,1,0,1,1,1,0
447.238811455379,1,0,0,0,0,0,0,0
448.052094585768,0,0,0,0,0,1,0,0
449.036153802432,0,1,0,0,0,1,1,0
449.072543871549,1,1,0,1,1,1,1,0
449.083649515919,0,0,0,0,0,1,0,0
449.100195222467,0,0,1,0,0,0,0,0
449.108959458991,1,1,1,0,1,1,1,1
449.166658480779,0,0,1,0,0,0,0,0
449.254454647498,1,0,0,0,0,0,0,0
450.104742380966,0,0,0,0,0,1,0,0
451.018209533247,0,0,0,0,0,0,1,0
451.051814909722,1,1,0,0,0,1,1,0
451.070411723725,0,1,1,0,0,0,0,1
451.088224866763,1,1,1,1,1,1,1,0
451.124612374534,1,1,1,1,1,1,1,1
451.189282729289,0,0,0,0,1,1,1,0
451.212782681817,0,0,0,0,0,0,1,0
452.035328261722,0,0,0,0,0,1,0,0
452.944870234084,0,0,0,0,0,0,0,1
453.031047454848,0,0,0,0,0,1,0,0
453.046284501615,0,0,0,0,0,1,0,0
453.049543097791,0,0,0,0,0,0,0,1
453.049801483674,0,1,0,0,0,0,0,0
453.066114683427,0,0,0,0,0,0,0,1
453.067431269955,1,1,0,1,0,1,1,0
453.074612131172,0,1,0,0,0,0,0,0
453.083603983111,1,0,0,0,0,0,0,0
453.086025757328,0,0,0,0,0,0,0,1
453.103879493075,1,1,1,1,1,1,1,0
453.135090176126,0,0,0,0,0,1,0,0
453.168610789958,0,0,1,0,1,0,1,0
453.204946596811,1,1,0,0,1,0,1,0
454.034084083681,1,1,1,1,1,1,1,1
454.156897554735,1,0,0,0,0,0,0,0
454.987773281768,0,0,0,0,0,0,0,1
455.046715100367,0,0,0,0,0,1,0,0
455.061988470262,0,0,0,0,0,1,1,0
455.065311933048,0,0,0,0,0,0,0,1
455.083066172065,1,1,1,0,1,1,1,0
455.101632111961,0,1,0,0,0,0,0,1
455.111453581766,0,1,1,0,0,1,0,1
455.117150800095,0,0,1,0,0,0,0,0
455.145370292843,0,0,0,0,0,0,1,0
455.147865874753,1,1,1,0,1,1,1,0
455.151137982881,0,0,0,0,0,1,0,0
455.180672867424,0,0,0,0,0,1,0,0
455.220634643492,1,1,1,0,0,0,1,0
455.962536842566,0,0,0,0,0,1,0,0
456.014321897216,0,0,0,0,0,0,1,0
456.208987109755,0,0,1,0,0,0,0,0
457.041197798623,0,1,0,0,0,1,0,0
457.062313980676,0,0,0,0,0,0,1,0
457.075396080743,0,0,1,0,0,0,0,0
457.077591558917,0,0,0,0,0,1,1,0
457.080939188777,0,1,0,0,0,0,0,1
457.088270502786,0,0,0,0,0,0,1,0
457.098763730391,1,1,1,1,0,1,1,0
457.114048644519,0,0,1,1,0,1,1,0
457.117284803193,0,1,0,0,0,0,0,0
457.159333487824,1,0,0,0,0,0,0,0
457.159649973599,0,0,0,0,0,1,0,0
457.266802297369,0,0,0,0,0,0,1,0
458.161624844461,0,0,0,0,0,0,1,0
458.225568277273,0,0,0,0,0,0,1,0
458.957571648701,0,1,0,0,0,1,0,0
459.020459619933,0,0,0,0,0,1,0,0
459.056886551281,1,1,0,0,0,1,1,0
459.07803100804,0,0,0,1,0,1,1,0
459.093298769617,1,1,1,1,0,1,1,0
459.103829698906,0,0,0,0,0,0,1,0
459.104093716778,0,0,1,0,0,0,0,0
459.163784595839,0,1,0,0,0,0,0,1
459.20239411103,1,0,0,0,0,0,0,0
459.205678711293,0,0,0,0,0,0,0,1
459.246044317094,1,0,0,0,0,0,1,0
460.204846758655,0,0,0,0,0,0,1,0
461.036135966289,0,1,0,0,0,1,1,0
461.03724871032,0,0,0,0,0,0,0,1
461.072585278075,1,1,0,0,1,1,1,0
461.097484125907,0,1,0,0,0,0,0,1
461.108943198435,1,1,0,1,1,1,1,0
461.119520447362,0,0,0,0,0,0,1,1
461.143087057553,0,0,0,1,0,0,0,0
461.145280607664,1,1,1,0,1,1,1,0
461.188876128783,0,0,0,0,1,0,0,0
461.218087864382,1,0,0,0,0,1,1,0
461.254689271033,1,0,0,0,0,0,0,0
461.400031339527,1,0,0,0,0,0,0,0
462.271223060556,0,0,0,0,0,1,0,0
463.031914519836,0,0,0,0,0,0,1,0
463.051796648179,0,1,0,0,1,1,1,0
463.086015796494,0,0,0,0,0,1,0,0
463.088237089778,1,1,1,1,1,1,1,0
463.124640508137,1,1,1,1,1,1,1,0
463.146014464542,0,1,0,0,0,0,0,0
463.158789551167,0,0,1,0,1,0,0,0
463.18988880948,0,0,0,1,0,0,0,0
463.998321992832,0,0,0,0,0,1,0,0
465.031077651473,0,0,0,0,0,1,0,0
465.047250940602,0,0,0,0,0,0,0,1
465.067432255195,1,1,0,1,0,1,1,0
465.085995293803,0,1,0,0,0,0,0,1
465.102725568503,0,0,0,0,0,0,0,1
465.103724532452,1,1,1,1,0,1,1,0
465.113293989059,1,0,0,0,0,0,0,0
465.13502752828,0,0,0,0,1,0,0,0
465.140219212629,1,1,1,0,1,1,1,0
465.197708708635,0,1,0,0,0,0,0,0
465.205008205616,0,1,0,0,1,0,0,0
466.135844538497,0,0,0,0,0,1,0,0
467.003222458382,0,0,0,0,0,0,0,1
467.00900887253,0,0,1,0,0,0,0,0
467.046664879621,0,1,0,0,0,1,1,0
467.051668175618,0,0,0,1,0,0,1,0
467.061940150565,0,1,0,0,0,0,0,0
467.065280033426,0,1,0,0,0,0,0,1
467.083088723042,1,1,0,0,1,1,1,0
467.119488879741,1,1,1,0,1,1,1,1
467.134868668465,0,0,0,1,0,0,0,0
467.163863819359,0,0,0,0,0,1,0,0
467.184200768427,1,0,0,0,0,0,0,0
467.22057257572,1,0,0,0,1,0,0,0
467.266173398582,0,0,0,0,1,1,1,1
467.366119008744,1,0,0,1,1,1,1,1
468.091450135612,0,0,0,1,0,0,1,0
468.114758550199,0,1,0,0,0,0,1,0
468.208934395445,0,0,0,0,0,1,0,0
468.224210191629,0,0,0,0,0,1,0,0
469.041251120829,0,0,0,0,0,1,1,0
469.062391950278,0,0,0,0,0,1,1,0
469.077654866646,0,0,0,0,0,1,1,0
469.080976132017,0,1,1,0,0,0,0,1
469.088323776159,0,0,0,0,0,0,1,0
469.098788737284,1,1,1,0,1,1,1,0
469.11179560357,0,0,0,0,0,0,0,1
