,ECA2_0018_01.a_p1,ECA2_0018_02.a_p1,ECA2_0018_03.a_p1,ECA2_0018_04.a_p1,ECA2_0018_05.a_p1,ECA2_0018_06.a_p1,ECA2_0018_07.a_p1,ECA2_0018_09.a_p1,ECA2_0018_10.a_p1
338.148773626018,1,1,1,1,1,1,1,1,1
339.035826927654,1,1,1,1,1,1,1,1,1
339.0510268291,0,0,0,0,1,0,0,0,0
339.059854857755,0,0,0,0,1,0,0,0,0
339.083433261328,0,0,1,0,0,0,0,0,0
339.111845849351,0,0,0,0,1,0,0,0,1
339.17315572832,0,0,1,1,1,1,1,1,0
339.180133369197,0,0,1,0,0,0,0,0,0
340.197706101679,1,1,1,1,1,1,1,1,0
340.224231113601,1,0,1,0,0,0,1,0,1
341.014976956191,0,0,0,1,1,1,1,0,0
341.030286778022,0,1,0,1,1,1,0,0,0
341.051432806298,1,1,1,1,1,1,1,1,1
341.066613639013,1,1,0,1,1,0,0,0,0
341.067488290948,0,0,0,0,0,0,1,0,0
341.079710504834,1,1,1,1,0,0,0,0,0
341.10307484656,1,0,1,1,1,1,1,1,0
341.113650555679,0,1,0,0,0,0,0,0,0
341.116083556712,1,1,1,1,1,1,1,1,0
341.182994097531,0,0,0,0,0,0,1,0,0
342.046699610808,0,0,0,1,0,0,0,0,0
342.167025057996,1,1,1,1,1,1,1,1,1
342.239775936764,1,0,1,1,1,1,1,0,0
343.009524112467,0,0,0,1,1,1,0,0,0
343.030698713285,1,1,1,1,1,1,1,1,0
343.045930973354,1,1,1,1,1,1,1,1,0
343.058965226189,1,1,1,1,0,1,0,0,0
343.080121250137,1,0,0,0,1,0,1,1,0
343.082325259695,1,1,1,1,1,1,1,1,1
343.116453535533,1,1,0,1,1,0,1,0,0
343.118642673311,1,1,1,1,1,1,1,1,1
343.155088353528,1,1,1,1,1,1,1,1,0
343.158478469459,0,0,0,0,0,0,0,0,1
343.165714993426,1,1,1,1,0,1,1,1,1
343.177547259218,0,1,0,0,0,0,0,0,0
343.198703463502,1,1,1,1,1,1,1,1,1
344.078469280713,0,0,0,0,0,0,0,0,1
344.101942870815,1,0,0,0,0,0,0,0,0
344.14636642831,1,1,1,0,1,0,1,0,0
344.18266441874,1,1,1,1,1,1,1,1,1
344.219102041571,1,1,1,1,1,1,1,1,1
345.025178166361,1,1,1,1,1,1,1,1,1
345.038238340504,0,1,1,1,0,0,0,0,0
345.046318715642,1,1,1,1,1,1,1,1,1
345.061609991528,1,1,1,1,1,1,1,1,1
345.06497580668,1,0,0,0,0,0,0,0,0
345.072947888342,1,0,1,0,0,0,1,0,0
345.095728379067,1,1,1,1,1,1,1,1,1
345.097937172215,1,1,1,1,1,1,1,1,1
345.101315019446,0,1,0,1,0,0,0,0,0
345.1092627899,1,1,1,1,1,0,0,1,0
345.134332592676,1,1,1,1,1,1,1,1,1
345.162782047817,0,0,1,0,0,0,1,0,0
345.170766400863,1,1,1,1,1,1,1,1,1
345.177965934384,1,1,1,1,1,0,1,1,1
345.974933798153,0,1,0,0,0,1,0,0,0
346.96862891452,0,0,0,1,0,0,0,0,0
347.004527163191,1,1,0,1,1,1,1,0,0
347.038310052615,1,0,0,0,0,0,0,0,0
347.04083035272,1,1,1,1,1,1,1,1,1
347.062022130947,1,1,1,1,1,1,1,1,1
347.077228409431,1,1,1,1,1,1,1,1,1
347.088522926829,0,0,0,0,1,0,1,1,0
347.113629831415,1,1,1,1,1,1,1,1,1
347.149943444748,1,1,1,1,1,1,1,1,1
347.165303830312,1,0,0,0,0,0,1,0,0
347.222765971095,0,0,0,1,0,0,1,0,0
347.222953468236,0,1,0,0,0,0,0,0,0
348.072413958191,1,1,0,1,1,1,0,0,0
348.108915300542,0,0,0,1,0,0,0,0,0
348.192827517869,1,0,0,1,1,0,0,0,0
349.020115304537,1,1,1,1,1,1,1,1,1
349.049586259541,0,0,0,0,0,0,0,0,1
349.056496668412,1,1,1,1,1,1,1,1,1
349.077619349922,0,1,1,0,1,1,0,1,0
349.092918031447,1,1,1,1,1,1,1,1,1
349.121121940066,0,0,0,0,0,0,1,1,0
349.140602773689,1,0,0,0,0,0,0,0,0
349.151762849649,1,0,0,0,0,0,0,0,0
349.169023346464,0,0,0,0,0,0,1,1,0
350.051769709976,0,0,1,0,1,0,0,1,0
350.088142822738,1,1,1,1,1,0,1,1,0
350.135687001706,1,1,1,0,1,1,1,0,0
350.172136493978,1,1,1,1,0,1,1,1,0
350.185143712163,1,1,1,1,1,1,1,1,1
351.035766012244,1,1,1,1,1,1,1,1,1
351.072138333567,1,1,1,1,1,1,1,1,1
351.093300357214,1,0,0,0,0,0,0,0,0
351.108582655515,1,1,1,1,1,1,1,1,1
351.119883482489,0,0,0,0,1,0,1,0,0
351.130048457718,0,0,0,1,0,0,0,0,0
351.136852424198,1,1,1,1,0,0,1,1,0
351.148261776868,0,0,0,0,1,0,0,0,0
351.203136441605,0,0,0,1,1,1,0,0,0
352.067424420654,1,0,0,0,1,1,1,0,0
352.103742233992,1,1,1,1,1,0,1,1,0
352.128068833895,0,0,0,0,1,0,1,0,0
352.15142413102,0,0,0,0,1,0,1,1,0
352.164383941218,1,1,1,1,1,1,1,1,1
353.014935493477,1,1,1,1,1,0,1,1,0
353.015151616488,0,0,0,0,0,1,0,0,0
353.02367597199,0,0,0,0,1,0,0,0,1
353.033745448031,0,0,0,0,0,0,0,0,1
353.05141925999,1,1,1,1,1,1,1,1,1
353.079733464402,1,0,1,0,1,0,1,0,0
353.099119056804,0,0,0,0,0,1,0,0,0
354.143725584181,1,0,1,0,0,0,1,0,0
354.213353155587,0,0,0,0,0,0,1,0,0
355.009577446281,0,0,0,0,0,1,0,0,0
355.020740291247,0,0,0,0,0,0,0,0,1
355.030627188011,1,1,1,1,1,1,1,1,1
355.045885027271,1,1,0,1,0,1,1,1,0
355.082282157743,0,1,0,1,0,1,0,0,0
355.092902354011,0,1,0,0,0,0,0,0,0
355.095337681225,1,1,1,1,1,1,1,1,0
355.109944498164,1,0,1,0,1,1,0,0,0
355.114700038989,0,0,0,0,0,1,0,0,0
355.16811528018,1,1,1,1,1,1,1,1,0
355.198692884725,1,0,0,0,1,1,1,0,0
356.062379115285,0,0,0,0,1,0,0,0,0
356.182767131936,1,1,1,1,1,0,1,1,1
357.025157978381,1,1,1,1,0,1,1,1,0
357.046380027556,1,1,1,1,1,1,1,1,1
357.061639132,1,1,1,1,1,1,1,1,0
357.074642866779,1,1,0,1,1,0,1,1,0
357.077814111603,0,0,0,0,1,0,0,0,1
357.078077205989,0,0,0,0,0,0,1,0,0
357.095758160634,1,1,1,1,0,0,1,0,0
357.097951583257,1,1,1,1,1,1,1,1,0
357.106827224692,0,0,0,0,1,0,0,0,0
357.130345430164,0,0,0,0,0,0,1,0,0
357.134336575856,1,1,0,1,1,1,1,1,0
357.214251336409,1,1,1,1,1,1,1,1,1
358.125617187983,0,0,0,0,1,0,0,0,0
358.198353257738,1,1,1,1,1,1,1,1,1
359.004410264481,0,0,0,0,0,1,0,0,0
359.025604810553,0,0,0,0,1,1,0,0,0
359.040827605703,1,1,1,1,1,1,1,1,1
359.053861397628,1,1,1,1,1,1,1,1,0
359.061939001258,1,1,1,1,1,1,1,1,1
359.077232277101,1,1,1,1,1,1,1,1,1
359.088641649665,1,0,1,0,0,0,1,0,1
359.111377458472,1,1,1,1,1,1,1,0,0
359.113577261528,1,1,1,1,1,1,1,1,1
359.150035089665,1,1,1,1,1,1,1,1,0
359.157228437746,1,0,0,0,0,0,1,0,1
359.186326241786,1,0,1,0,1,0,0,1,0
359.193602610788,1,1,1,1,1,1,1,1,0
359.222815642095,0,1,0,1,0,1,1,0,0
359.244082470721,1,0,0,0,0,0,0,0,0
359.280297587726,0,1,0,0,0,0,0,0,0
359.990579441568,0,1,0,0,0,0,0,0,0
360.072491076114,0,0,0,0,0,0,1,0,0
360.141194320716,0,0,1,0,1,1,1,0,0
360.17765654334,1,1,1,1,1,1,1,1,1
361.020203202757,1,1,1,1,1,1,1,1,1
361.03141416872,1,1,1,1,1,1,1,1,0
361.0412320211,1,1,0,0,1,1,1,0,0
361.056450883082,1,1,1,1,1,1,1,1,1
361.092917492873,1,1,1,1,1,1,1,1,1
361.096250604741,1,0,0,1,0,0,0,0,0
361.104191971401,1,1,0,1,0,0,1,1,0
361.129228263743,1,1,1,1,1,1,1,1,1
361.165636188115,1,1,1,1,1,1,1,1,1
361.202032043186,0,1,1,1,0,1,1,1,0
361.259474222944,0,0,1,1,0,1,1,0,0
362.088049958924,1,0,0,0,0,0,1,0,0
362.124565915271,1,0,0,0,0,0,0,0,0
362.218388773041,1,0,0,1,1,1,1,1,0
363.03578042413,1,1,1,1,1,1,1,1,1
363.072081802094,1,1,1,1,1,1,1,1,1
363.083408506467,1,0,1,0,0,1,1,1,0
363.10858231203,1,1,1,1,1,1,1,1,1
363.11993770068,1,1,1,1,1,1,0,1,0
363.136853752621,0,0,1,0,0,0,0,0,0
363.148211506686,0,1,0,0,0,0,0,0,0
363.217635165194,1,1,1,1,0,1,1,1,0
364.067358096948,0,0,1,0,1,1,0,0,0
364.10386330536,1,1,1,1,1,0,0,0,0
364.187807075562,1,1,1,1,1,1,1,1,0
364.20076978619,1,1,1,1,1,1,1,1,1
364.234144872095,0,0,0,0,0,0,1,0,0
365.014999350136,1,1,1,1,1,1,1,1,0
365.051447751813,1,1,1,1,1,1,1,1,1
365.056227057703,0,0,0,0,1,0,0,0,0
365.087779048533,1,1,1,1,1,1,1,1,1
365.099174259668,1,1,1,1,0,1,0,0,0
365.135486179102,1,0,0,0,0,0,0,0,0
365.163923618487,0,1,0,0,1,0,0,1,0
365.181719259927,1,1,0,0,0,0,0,0,0
365.218058055525,1,0,0,0,0,0,0,1,0
365.233347438082,0,1,1,1,0,1,1,1,0
366.04667879371,0,0,0,0,0,1,1,0,0
366.083006492122,1,1,1,1,1,1,0,0,0
366.130678815804,1,1,0,0,0,1,1,0,1
366.143659583845,1,1,0,0,0,0,1,0,0
366.180116546856,1,1,1,1,1,1,1,1,1
367.012920790665,1,0,1,0,0,0,0,0,0
367.029280400029,0,0,0,0,0,0,0,1,0
367.030630584968,1,1,1,1,1,1,1,1,1
367.043643829669,1,0,0,1,0,0,1,0,0
367.06706934349,1,1,1,1,1,1,1,1,1
367.078325988299,0,0,1,0,0,0,0,0,0
367.095365337489,1,0,1,1,1,1,0,1,0
367.112068595603,0,0,0,0,1,0,0,0,0
367.114688294567,1,0,0,0,0,0,0,0,0
367.164072079953,1,0,0,0,0,0,0,0,0
367.16572661793,1,0,0,0,0,0,0,0,0
367.204550798065,0,1,1,1,0,0,0,0,0
367.21599116063,0,1,0,1,1,0,0,0,0
368.062279069239,1,0,0,0,0,0,0,0,0
368.156545761397,0,0,0,0,0,0,0,1,0
368.15936539045,0,0,1,1,0,0,1,0,0
368.968822384919,0,1,0,0,0,0,0,0,0
368.988858760918,1,0,0,0,0,0,0,0,0
369.009950139289,0,1,0,0,0,0,0,0,0
369.025206742976,0,1,0,0,1,1,0,0,0
369.026230545214,0,0,0,1,0,0,0,1,0
369.028569730003,0,1,0,0,0,0,0,0,0
369.046310964264,1,1,1,1,1,1,1,1,1
369.061598175475,1,0,1,1,1,1,1,1,0
369.072212276688,0,0,1,0,0,0,1,0,0
369.097503801127,0,1,0,0,0,0,0,0,0
369.097948752025,1,0,0,1,1,1,0,0,0
369.10853974426,0,1,1,0,0,0,0,0,0
369.134344370399,0,0,0,0,0,1,0,0,0
369.18139495536,1,0,0,1,1,1,0,1,0
370.077967055023,0,1,1,1,1,1,1,1,0
371.025611478681,1,1,1,1,1,1,1,0,0
371.025928683852,0,0,0,0,0,0,0,1,0
371.040880248302,1,1,1,1,1,1,1,1,0
371.051483688559,1,0,1,0,0,0,0,0,0
371.061971237483,1,1,1,1,1,1,1,1,1
371.077218054152,1,1,1,1,1,1,1,1,0
371.08007263747,0,0,0,0,0,1,0,0,0
371.090292370366,1,1,1,1,1,1,1,1,1
371.11361936982,1,1,1,1,1,1,1,1,0
371.149928351375,0,0,0,1,1,0,0,0,0
371.150147409741,0,0,1,0,0,1,0,0,0
371.157192659913,1,0,0,1,1,0,0,0,0
371.178442351318,0,0,0,1,1,1,0,0,0
371.193562335852,0,0,0,0,0,1,0,0,0
371.197030746434,1,0,0,0,0,1,1,0,0
371.229951513963,1,1,1,1,1,1,1,1,1
372.21396446099,1,1,1,1,1,1,1,1,1
373.020100526779,1,1,1,1,1,1,1,1,0
373.033164057225,0,0,0,0,1,0,0,0,0
373.041248932347,1,1,1,1,1,1,1,1,1
373.048353408227,1,0,0,0,0,0,0,0,0
373.056476136202,1,1,1,1,1,1,1,1,1
373.069513595637,1,1,1,1,1,1,1,1,0
373.090608981369,1,1,1,1,1,1,1,0,0
373.092863986741,1,1,1,1,1,1,1,1,1
373.096233009252,0,0,0,0,0,0,0,0,1
373.127044142201,1,1,1,1,1,1,1,1,1
373.129236898477,1,1,1,1,1,1,1,1,1
373.165624489225,1,1,1,1,1,1,1,1,0
373.172856160813,1,1,1,1,1,1,1,1,1
373.194086653009,1,0,0,0,0,0,0,0,0
373.202019001096,1,1,0,0,0,1,0,0,0
373.209226441057,1,1,1,1,1,1,1,0,0
374.156843108666,1,1,1,1,1,1,1,1,1
374.163750054994,0,0,0,0,0,0,0,1,0
374.208502309907,1,0,0,0,0,0,0,0,0
375.018131179717,0,0,0,0,1,0,1,0,1
375.035730095859,1,1,1,1,1,1,1,1,0
375.048792224413,1,0,1,1,1,1,1,0,0
375.056852029369,1,1,1,1,1,1,1,1,0
375.07214128479,1,1,1,1,1,1,1,1,1
375.106310669646,1,1,1,1,0,0,1,0,0
375.119921211798,0,0,0,1,0,0,0,0,0
375.138927970795,0,0,0,0,0,1,0,0,0
375.144928848733,1,1,1,1,1,1,1,1,1
375.181292203292,1,1,1,1,1,1,1,1,0
375.188481856015,1,0,0,0,0,0,0,0,0
375.217706396629,0,0,1,1,1,1,0,0,0
375.2751891478,1,1,1,1,1,1,1,1,1
376.0673825717,0,1,0,1,1,1,0,0,0
376.103836491196,0,0,0,0,1,0,0,0,0
376.154730762206,0,0,0,1,0,1,1,0,0
376.224193779609,0,0,0,0,0,0,0,1,0
377.015073251635,1,1,1,1,1,1,1,1,1
377.051396445684,1,1,1,1,1,1,1,1,1
377.060713565489,0,0,0,0,0,1,0,0,0
377.062701328383,0,0,1,0,0,0,0,0,0
377.072546760135,1,1,1,1,1,1,1,0,0
377.087803190623,1,1,1,1,1,1,1,1,1
377.099149700489,1,1,0,1,1,0,1,0,0
377.12417426497,1,1,1,1,1,1,1,1,1
377.135538949468,1,1,0,1,1,1,1,0,0
377.182589419778,0,0,0,0,0,0,0,1,0
377.196945440299,1,1,1,1,0,1,1,1,0
377.200301595477,0,0,0,0,0,1,0,0,0
377.233358059072,1,1,1,1,1,1,1,1,0
377.254526219586,0,0,0,0,0,1,0,0,0
378.046664944457,0,0,0,0,1,0,1,0,0
378.119416926561,0,1,0,1,1,1,1,0,0
378.167042044128,1,0,1,1,1,1,1,1,0
378.203453824993,1,1,1,1,1,1,0,0,0
378.216503667,1,1,1,1,1,1,1,1,1
379.030686112247,1,1,1,1,1,1,1,1,1
379.043747718356,1,0,0,0,0,0,1,0,0
379.049313754401,0,1,0,0,0,0,0,0,0
379.059801630792,0,0,0,0,1,0,0,0,1
379.067076004777,1,1,1,1,1,1,1,1,1
379.078358857877,0,0,1,1,0,0,0,0,0
379.103451701591,1,1,1,1,1,1,1,1,1
379.106785488435,1,0,1,0,1,0,0,0,0
379.114785962032,1,1,1,1,1,1,1,0,0
379.162184586541,0,0,1,1,0,0,0,0,0
379.215958544736,0,0,0,0,1,0,0,0,0
379.248942744913,1,1,0,1,0,1,1,0,0
380.062333798109,0,1,0,0,1,1,1,1,0
380.083780136392,0,0,0,0,0,1,0,0,0
380.098706774837,0,0,1,1,1,1,1,0,0
380.195742975484,1,1,1,1,1,1,1,1,1
381.009899860409,0,0,0,1,1,0,1,0,0
381.04633893879,1,1,1,1,1,1,1,1,1
381.05938916193,0,0,1,1,0,0,1,0,0
381.072174085026,1,0,0,0,0,0,0,0,0
381.086066522072,0,1,0,0,0,0,0,0,0
381.094016064472,0,0,0,0,0,1,0,0,0
381.103855167013,0,0,0,0,0,0,0,1,0
381.122815341219,0,0,0,1,0,0,0,0,0
381.140234491654,0,1,0,0,1,0,0,0,0
381.147430924684,1,1,1,1,1,1,1,1,1
381.264587778596,1,0,0,0,0,0,0,0,0
381.980201444698,0,0,1,0,0,0,0,0,0
382.077997977155,1,1,0,1,0,1,1,1,0
382.100423454432,0,1,0,1,1,1,0,0,0
382.138627913002,0,0,1,0,0,0,0,0,0
383.025617753596,1,1,1,1,1,1,1,1,1
383.04086489292,1,0,1,0,0,1,1,1,0
383.041177787259,0,1,0,0,1,0,0,0,0
383.061973823269,1,1,1,1,1,1,1,1,1
383.077215054468,1,1,0,1,1,1,1,0,0
383.087841711599,0,0,1,0,0,0,0,0,0
383.113166644235,0,0,0,0,0,0,0,1,0
383.124253826772,0,0,1,0,0,0,0,0,0
383.12670158935,1,1,1,1,1,1,1,1,1
383.16065469719,1,0,0,0,0,0,0,0,0
383.199426217271,1,1,1,1,1,1,1,1,0
383.229940728655,0,0,0,0,0,0,1,0,0
384.057274292347,0,0,0,1,0,0,1,0,0
384.169247597233,0,0,1,0,1,0,0,1,0
384.169595692965,1,0,0,1,0,1,1,0,0
384.179384954068,1,1,0,1,1,1,0,0,0
385.020158329479,1,1,0,1,1,1,1,1,0
385.041247297459,1,1,1,1,1,1,1,1,1
385.056500330622,1,1,1,1,1,1,1,1,0
385.090675567781,1,1,1,1,1,0,1,0,0
385.092903606989,1,1,1,1,1,1,1,1,0
385.096268592277,0,1,0,0,0,0,0,0,0
385.129225024818,1,1,0,1,1,0,1,1,0
385.165660574293,0,1,1,1,1,0,0,0,0
385.176324028226,1,0,0,0,0,1,1,0,0
385.205347564249,0,0,0,0,0,0,1,0,0
385.209244802773,1,0,0,0,1,0,1,0,0
386.072910516549,1,1,0,0,0,0,1,1,0
386.193448933234,0,0,0,1,0,0,0,0,0
386.970152412133,0,0,0,0,1,0,0,0,0
387.020522108053,0,0,0,0,0,1,0,0,0
387.035782330147,1,1,1,1,1,1,1,1,1
387.05692392994,1,1,1,1,1,1,1,1,1
387.069848738085,0,0,0,0,1,0,0,0,0
387.072164506515,1,1,1,1,1,1,1,1,1
387.106308535077,1,1,1,1,1,1,1,1,0
387.108537109246,1,1,1,1,1,1,1,1,1
387.132817814912,0,1,0,0,0,0,0,0,0
387.144925934392,1,1,1,1,1,1,1,1,1
387.152127429249,0,0,0,0,1,0,1,0,0
387.17334317284,1,0,0,0,0,0,0,0,0
387.181271326447,1,1,1,1,1,1,0,1,0
387.188485459668,1,0,0,0,1,1,1,0,1
387.191949641051,1,0,0,0,1,1,1,0,1
387.221037203268,0,0,0,0,1,0,1,0,1
387.224879236409,1,1,1,1,1,1,1,1,0
388.080478683739,1,0,0,0,0,0,0,0,0
388.172501812849,1,1,0,1,1,1,1,1,1
388.172701817545,0,0,1,0,0,0,0,0,0
388.971271633928,0,0,0,0,1,0,0,0,0
389.015030630069,1,1,1,1,1,1,1,1,0
389.036187118955,1,1,1,0,1,1,1,0,0
389.051460675204,1,1,1,1,1,1,1,1,1
389.054784976227,1,0,0,1,0,0,0,0,0
389.064479619368,1,1,1,1,1,1,1,1,0
389.072535459714,1,1,1,1,1,1,1,1,1
389.087797436197,1,1,1,1,1,1,1,1,1
389.09113065357,0,0,1,0,0,0,0,0,0
389.12199764657,1,1,0,1,1,1,1,0,0
389.124212180512,1,1,1,1,1,1,1,1,1
389.150174111517,0,0,1,0,0,0,0,0,0
389.160577607689,1,1,1,1,1,1,1,1,1
389.167747391763,0,0,0,0,0,0,1,0,0
389.189008449217,1,0,0,0,1,1,1,0,0
389.196955886215,1,1,1,1,1,1,0,1,0
389.204177880557,0,0,1,0,0,0,1,0,0
389.290840920282,1,1,1,1,1,1,1,1,0
390.083049521284,0,0,0,0,0,1,0,1,0
390.170382463722,1,1,1,1,1,1,1,1,1
391.030658021836,1,1,1,1,1,1,1,1,1
391.043670832731,0,0,1,1,1,0,1,1,0
391.051767245061,0,0,0,1,0,0,0,0,0
391.052119463495,0,0,0,0,1,0,0,0,0
391.067072181836,1,1,1,1,1,1,1,1,1
391.070441152021,1,0,0,0,0,0,0,0,0
391.078406632076,0,1,0,0,0,1,0,0,0
391.088192582606,1,0,1,1,1,1,1,1,0
391.103438396276,1,1,1,1,1,1,1,1,1
391.165748667585,0,0,1,0,0,0,0,0,0
391.212588728176,1,1,1,1,1,1,1,1,0
392.098710946304,1,1,0,1,1,0,0,0,0
392.14966518813,0,0,0,0,0,0,1,0,0
392.152305352202,0,0,0,0,0,1,0,0,0
392.232130675696,1,1,1,1,1,1,1,1,0
392.989166399943,0,0,0,0,0,0,0,0,1
393.009908526357,0,0,0,0,1,0,0,0,1
393.010135408385,0,0,0,0,0,0,1,0,0
393.046321803348,1,1,1,1,1,1,1,1,1
393.05935778138,1,1,1,1,1,1,0,0,0
393.073004694634,1,0,0,0,0,0,0,0,0
393.080259201825,0,0,0,0,0,0,1,0,0
393.082686187308,1,1,1,1,1,1,1,1,1
393.093975428266,0,1,0,0,0,0,0,0,0
393.111041533927,1,1,0,1,0,1,0,0,0
393.130437552162,1,0,0,0,0,0,0,0,0
393.177913398708,1,0,0,0,0,0,0,0,0
393.190982440552,0,0,0,0,1,0,0,0,1
393.192061987446,0,0,0,0,1,0,0,0,0
393.195179622561,0,0,0,0,0,1,0,0,0
393.286960099968,0,0,0,0,0,0,0,1,0
394.174992173512,1,0,0,0,0,1,1,0,0
394.195984114948,1,0,0,0,0,0,0,0,0
394.917497103268,0,1,0,0,0,0,0,0,0
394.964735197683,0,0,0,0,0,0,0,0,1
395.025553889637,1,1,1,1,1,1,1,1,1
395.040803263723,0,1,0,0,0,0,0,0,0
395.061963644418,1,1,1,1,1,1,1,1,1
395.087870030785,0,0,1,0,0,0,0,0,0
395.090316448769,1,1,1,1,1,1,1,0,0
395.093851069642,0,0,0,0,1,0,0,1,0
395.12667674729,1,1,1,1,1,1,1,1,1
395.187568127214,0,0,0,0,0,0,0,1,0
395.21081572965,0,1,0,0,0,0,0,0,0
396.166576162147,0,0,0,0,0,0,0,1,0
396.202965860277,0,0,0,0,0,1,0,0,0
397.020146211942,1,0,0,0,0,0,0,0,0
397.029149649705,1,0,0,0,0,0,0,0,1
397.041265486201,1,1,1,1,1,1,1,1,1
397.056500648576,1,1,1,1,1,1,1,1,0
397.067143177887,1,0,0,0,0,0,0,0,0
397.092840652197,0,1,0,1,0,0,0,0,0
397.103636827025,0,0,1,0,0,0,0,0,0
397.138282637659,0,0,0,0,0,0,1,0,0
397.172799425403,0,0,0,0,0,0,1,0,0
397.178689726966,1,1,1,1,1,1,1,1,0
397.215076554878,1,1,0,1,0,0,1,1,0
397.245606263579,1,0,0,1,0,0,0,0,0
398.072884270867,1,0,1,0,1,0,0,0,0
398.203917524393,0,0,1,0,0,0,0,0,0
399.019448170061,0,0,0,1,0,0,0,0,0
399.020519333603,0,1,0,0,1,0,0,0,0
399.020850188223,0,0,0,0,0,1,0,0,0
399.035808130185,1,1,1,1,0,1,1,1,0
399.036156504224,0,0,0,0,1,0,0,0,0
399.05689320288,1,1,1,1,1,1,1,1,1
399.072129620395,1,1,0,1,1,1,1,1,0
399.085232204813,1,1,1,1,1,1,1,1,1
399.108556282225,1,1,1,1,1,1,1,1,0
399.111851142414,0,1,0,0,0,0,0,0,0
399.117561610886,0,0,0,0,1,0,1,0,0
399.14094160816,0,0,0,0,0,1,0,0,0
399.144919624057,1,1,0,0,0,1,1,1,0
399.217693552083,0,0,0,0,0,0,0,1,0
399.224883267652,1,0,0,0,0,0,0,0,0
399.230723276713,0,1,0,0,0,0,0,0,0
400.164514829566,1,0,1,1,1,1,1,0,0
400.220171360843,1,0,1,0,1,1,0,0,0
401.014979762062,0,1,1,1,0,1,1,0,0
401.036083857302,1,1,1,1,1,1,1,1,0
401.051390989383,1,1,1,1,1,1,1,1,1
401.064474948977,1,0,1,1,1,0,1,0,0
401.072530312219,1,1,1,1,1,1,1,1,1
401.087773156696,1,1,1,1,1,1,1,1,1
401.091102324882,0,1,0,0,0,0,0,0,0
401.121879816856,1,1,0,0,1,0,1,1,0
401.124177379548,1,1,1,1,1,1,1,1,1
401.135308489231,0,0,1,0,0,0,0,0,0
401.160573328797,1,0,1,1,1,1,1,1,0
401.163829210742,0,1,1,0,0,0,0,0,0
401.171278220127,1,0,0,0,0,0,0,0,0
401.192065156234,0,0,0,0,1,0,0,0,0
401.19692445176,0,1,1,0,0,1,0,1,0
401.204140080444,1,1,1,1,1,1,1,1,1
401.233340195639,0,1,1,0,0,0,1,1,0
401.240556009425,1,1,0,1,1,1,1,1,0
402.162008550534,0,0,1,0,0,0,0,0,0
402.199371861089,1,0,1,0,1,0,0,0,0
403.030707164804,1,1,1,1,1,1,1,1,1
403.051806795172,1,1,1,1,1,1,1,1,0
403.067062072702,1,1,1,1,1,1,1,1,1
403.101201574588,1,0,0,1,0,0,1,0,0
403.103422043992,1,1,1,1,1,1,1,1,1
403.121370890149,1,0,0,0,0,0,1,0,0
403.137601432757,1,1,1,1,0,0,1,0,0
403.139842015822,1,1,1,1,1,1,1,1,1
403.176175926035,1,1,1,1,1,1,1,1,1
403.183382504284,1,1,0,1,1,1,1,1,1
403.18685914045,1,0,0,0,0,0,0,0,0
403.204514528068,0,1,0,0,0,0,0,0,0
403.212571157338,1,0,1,0,0,1,1,1,0
403.306457010937,1,1,1,1,1,1,1,1,0
404.075390140316,1,0,0,0,0,0,0,0,0
404.107249752496,0,0,0,0,0,0,0,1,0
405.028647889213,1,0,0,0,0,0,1,0,0
405.046340646475,1,1,1,1,1,1,1,1,1
405.059394742209,1,1,1,0,1,1,1,1,0
405.067459200353,1,0,0,1,1,1,1,0,0
405.082718505381,1,1,1,1,1,1,1,1,1
405.094047307055,1,0,0,0,0,0,0,1,0
405.11909766238,1,1,1,1,1,1,1,1,1
405.144693135427,0,0,1,0,0,0,0,0,0
405.155524006246,1,1,1,1,1,1,1,1,1
405.19186350397,1,1,1,1,1,1,1,1,1
405.228257422227,0,0,1,0,0,0,0,1,0
406.077886690361,1,1,1,1,1,1,1,1,0
406.114330331801,0,1,1,1,1,0,1,0,0
406.165307537278,0,0,0,1,0,0,0,0,0
407.025605080093,1,1,1,1,1,1,1,1,1
407.038497015984,0,0,0,0,1,0,0,0,0
407.061933456416,1,1,1,1,1,1,1,1,1
407.090327899252,1,1,0,0,0,0,0,0,0
407.098352639308,1,1,1,1,1,1,1,1,1
407.109656731036,1,0,0,0,0,0,0,0,0
407.126703416002,1,1,0,0,0,0,1,0,0
407.160604025341,0,1,1,1,0,0,1,0,0
407.16302625886,1,0,1,1,0,1,0,0,0
407.206625272182,1,0,0,1,1,0,0,0,0
407.243849896833,0,1,1,1,0,0,0,1,0
408.190704759104,1,0,0,0,0,1,0,0,0
408.92077070099,0,1,0,1,1,0,1,0,0
408.933149163871,1,1,0,0,1,0,0,0,0
409.041236955638,1,1,1,1,1,1,1,1,1
409.044585653741,0,0,0,1,0,0,1,0,0
409.056508695129,0,0,0,0,0,1,0,0,0
409.077642662221,1,1,1,1,1,1,1,1,1
409.088934555751,0,0,0,0,0,1,0,0,0
409.111518019533,1,0,0,0,0,0,0,0,0
409.176317750975,1,0,1,0,0,0,1,0,0
409.17874681503,1,1,1,1,1,1,1,1,0
409.190110973541,0,0,0,1,1,1,0,0,0
410.109275434405,1,1,1,1,1,1,1,1,0
411.020499919382,1,1,1,1,1,1,1,1,0
411.023863509172,1,1,0,1,0,0,0,0,0
