,ECA2_0029_01.a_p1,ECA2_0029_02.a_p1,ECA2_0029_03.a_p1,ECA2_0029_04.a_p1,ECA2_0029_05.a_p1,ECA2_0029_06.a_p1,ECA2_0029_07.a_p1,ECA2_0029_08.a_p1,ECA2_0029_09.a_p1,ECA2_0029_10.a_p1
200.986315118622,0,0,0,0,0,0,0,1,0,0
201.124444794287,1,1,0,0,1,1,0,0,0,0
203.001667167221,0,0,0,0,0,1,0,0,0,0
203.001940656736,0,0,0,0,0,1,0,0,0,0
204.087718708921,1,0,0,0,0,0,1,1,0,0
205.017315875677,0,0,0,0,0,1,0,0,0,0
205.017599513069,0,0,0,0,0,1,0,0,0,0
205.126741017369,0,0,0,1,0,0,0,0,0,0
207.029899091282,0,0,0,1,0,0,0,0,0,0
207.066283233563,0,0,0,0,0,0,0,1,0,1
207.07749568135,0,0,0,0,0,0,0,1,0,0
209.009149823193,1,0,0,0,0,0,0,1,0,0
209.045531739112,0,0,0,0,0,0,0,1,1,0
211.024813932517,0,0,0,1,0,0,0,1,0,0
215.001964732155,0,0,0,0,0,0,0,1,0,0
215.128909134367,0,0,1,0,0,0,0,0,0,0
216.152365556641,0,0,0,0,0,0,0,0,0,1
217.108174927159,0,1,0,0,0,0,0,0,0,0
218.996831734425,0,0,0,0,0,1,0,0,0,0
221.093167178783,0,0,0,0,1,0,0,0,0,0
221.121657258346,1,0,1,1,0,1,0,1,0,0
223.024764337093,0,0,1,0,0,1,0,0,0,0
225.04042670604,1,1,1,1,0,0,0,1,0,0
226.978397415797,0,0,0,0,0,0,0,1,0,0
227.140126711641,1,1,0,0,0,1,0,0,0,0
229.035344803185,0,0,1,0,0,0,0,0,0,0
229.15578506445,1,1,1,1,1,1,1,1,1,1
231.135001441115,0,1,0,0,1,0,0,0,0,1
233.009163412669,0,0,1,0,0,0,0,0,0,0
233.085278326514,0,0,1,0,0,0,0,0,0,0
235.02482248343,0,0,1,0,0,0,0,0,0,0
235.061203573925,0,0,0,0,1,0,0,0,0,1
235.112292071711,0,0,0,1,0,0,0,0,0,0
236.096197433397,1,0,0,0,0,0,0,1,0,0
237.040483507492,0,0,1,0,1,0,0,0,0,0
237.076867410919,0,0,0,1,0,0,0,1,0,0
239.01970562526,0,0,1,0,0,0,0,0,1,0
239.056102990688,1,1,0,1,1,0,0,1,1,0
241.035404817619,0,0,1,0,0,0,0,0,0,0
243.098649057827,0,0,0,0,0,0,0,1,0,0
243.171444942575,1,1,1,1,1,1,1,1,1,1
245.084821387311,0,0,0,0,0,1,0,0,0,0
245.085297012592,0,0,0,0,0,1,0,0,0,0
245.114324215602,1,1,1,1,1,1,0,1,1,1
247.02165056819,0,0,0,0,0,1,0,0,0,0
