,ECA2_0048_01.a_p1,ECA2_0048_02.a_p1,ECA2_0048_03.a_p1,ECA2_0048_04.a_p1,ECA2_0048_05.a_p1,ECA2_0048_06.a_p1,ECA2_0048_07.a_p1,ECA2_0048_08.a_p1,ECA2_0048_09.a_p1,ECA2_0048_10.a_p1
200.056398229246,0,1,0,0,0,1,0,1,0,0
200.09281754081,1,1,1,1,1,1,1,1,0,1
201.088067155062,1,1,0,0,1,1,0,0,1,0
201.124444794287,0,0,0,1,0,0,0,0,0,0
202.072069998959,1,1,1,1,1,1,1,0,1,1
203.001940656736,0,1,0,0,0,0,0,1,0,0
203.111133773567,0,0,0,1,0,0,0,0,0,0
203.128853809756,1,1,0,1,1,0,1,0,1,1
204.06661728324,0,1,1,0,1,1,1,1,0,0
205.014241315858,1,0,1,1,1,0,1,1,0,1
205.050629724349,1,0,0,1,1,1,1,1,0,0
205.053988917895,0,0,0,0,0,0,1,0,1,0
205.126741017369,0,0,1,1,0,0,0,0,0,0
206.045880927013,0,0,0,0,0,0,0,0,1,0
206.095201102236,1,0,0,0,0,0,0,0,0,0
207.029899091282,1,1,1,1,1,1,1,1,1,1
207.066283233563,1,0,0,1,1,1,1,1,0,1
207.069644633925,0,0,1,0,0,1,0,1,0,0
207.989704791422,0,0,0,0,0,0,1,0,0,0
209.009149823193,1,1,1,1,1,1,1,1,1,1
209.045531739112,1,1,1,1,1,1,1,1,1,1
209.980028072167,0,0,0,1,0,0,0,0,0,0
210.09235070415,0,0,0,0,1,0,0,0,0,0
211.024813932517,1,1,1,1,1,1,1,1,1,1
211.11621774783,1,0,0,0,0,0,0,0,0,0
212.056459607158,0,1,1,0,0,1,1,0,0,0
213.004047514803,0,0,0,0,0,0,1,0,0,0
213.124417403501,0,1,0,0,0,0,0,0,0,0
214.072127155635,0,1,0,1,0,0,0,1,0,0
215.001964732155,0,0,0,0,1,0,0,0,0,0
215.019685039474,0,0,0,1,0,1,1,0,0,0
215.10371034119,0,0,0,0,0,1,1,0,0,0
216.051353604644,0,1,1,1,0,1,1,0,1,1
216.087699739865,1,1,1,1,1,1,1,1,1,1
217.035354402865,0,0,1,0,0,0,1,1,1,0
217.144545100215,0,1,0,0,1,0,1,0,0,0
218.033517761376,1,0,0,0,0,0,0,0,0,0
218.103380013694,1,1,1,1,1,1,1,1,1,1
218.996831734425,1,0,0,0,0,0,0,1,0,0
219.029844142125,0,0,1,1,0,1,0,1,0,1
219.066276254624,0,0,0,0,1,0,0,0,0,0
219.106043293227,1,0,1,1,0,0,1,0,0,0
219.123775022447,0,0,0,0,1,0,1,1,0,1
219.97401318478,0,0,0,0,0,0,1,0,0,0
220.061483371627,0,0,0,0,0,0,1,0,0,0
221.009152912676,1,1,1,1,1,1,1,1,1,1
221.045505511615,1,1,1,1,1,1,1,1,1,1
221.066689538606,0,0,0,0,0,1,0,0,0,0
221.08193544951,0,0,0,1,0,0,1,0,1,0
221.121657258346,1,1,1,1,0,1,1,1,0,1
223.024764337093,1,1,1,1,1,1,1,1,1,1
223.061205057204,1,1,1,1,1,1,1,1,1,1
223.06453372143,0,0,1,0,0,0,0,0,0,0
223.097537814546,0,1,1,1,1,1,0,1,1,1
225.004067850545,1,1,1,1,1,1,1,1,0,0
225.04042670604,1,1,1,1,1,1,1,1,1,1
225.04383551344,1,0,0,0,0,1,0,0,0,1
225.053346300421,0,0,0,0,0,0,1,0,0,0
225.149717032531,1,0,0,0,0,0,0,0,0,0
226.072066742386,0,0,0,0,0,0,0,0,0,1
227.019668270253,1,1,0,1,0,0,1,1,0,1
227.103712756213,1,1,1,1,1,1,1,0,1,0
227.140126711641,1,1,1,0,1,0,1,1,0,0
228.051330010739,1,0,0,0,0,0,0,0,1,0
228.051458550164,0,0,0,1,0,0,0,0,0,0
228.087750749605,0,1,0,0,0,0,0,0,0,0
228.124070207313,1,1,1,1,1,1,1,1,0,1
229.017567396488,0,0,0,0,0,1,0,0,0,0
229.035344803185,1,1,1,1,0,1,1,1,1,1
229.082936287754,1,1,1,1,0,0,0,0,1,1
229.119377411558,0,1,0,1,1,1,0,0,0,0
229.15578506445,1,1,0,1,1,0,1,1,0,1
230.066895913402,1,0,0,1,0,1,1,1,0,1
230.067013032928,0,1,0,0,0,0,0,0,0,0
230.10337141027,1,1,1,1,1,1,1,1,1,1
230.985266102881,0,0,0,0,0,1,0,0,0,0
231.029866623339,0,0,0,0,0,0,1,0,0,0
231.135001441115,1,0,0,0,0,0,0,0,0,1
231.160200192375,0,0,1,1,0,0,0,0,0,0
233.009163412669,1,1,0,1,0,0,1,1,0,0
233.012473971547,1,0,0,0,0,0,0,0,0,0
233.04552952382,1,0,1,0,0,0,1,0,0,0
233.085278326514,0,0,0,0,0,0,0,1,0,1
233.121676157195,0,0,0,0,0,0,1,0,0,1
233.139425359104,0,1,0,1,1,1,1,0,0,0
234.077210789178,0,0,0,0,0,0,1,0,0,0
234.991522898769,0,0,1,0,0,0,0,0,0,0
235.02482248343,1,1,1,1,1,1,1,1,1,1
235.061203573925,1,1,1,1,1,1,1,1,1,1
235.082243826946,0,0,0,0,0,0,1,0,0,0
235.082367024225,0,0,0,0,0,1,0,0,0,0
235.083132060695,0,0,0,1,0,0,0,0,0,0
235.097578928559,0,1,1,0,0,1,0,0,0,0
235.100919965221,1,0,1,1,0,0,0,0,0,0
235.133978679767,0,0,0,0,0,1,0,0,0,0
236.056328559313,0,1,0,0,0,0,0,0,0,0
