,ECA2_0061_01.a_p1,ECA2_0061_02.a_p1,ECA2_0061_03.a_p1,ECA2_0061_04.a_p1,ECA2_0061_05.a_p1,ECA2_0061_06.a_p1,ECA2_0061_07.a_p1,ECA2_0061_08.a_p1,ECA2_0061_09.a_p1,ECA2_0061_10.a_p1
201.088067155062,0,0,0,0,0,0,1,0,0,0
203.128853809756,0,0,0,0,0,0,0,0,0,1
204.06661728324,0,0,0,0,0,1,0,0,0,0
205.014241315858,0,0,1,0,0,0,0,0,1,1
205.028561575293,0,0,0,0,0,0,0,0,0,1
206.045880927013,1,0,0,0,0,0,0,0,0,0
206.082263331582,1,0,0,0,1,1,1,1,1,1
207.029899091282,0,0,1,1,0,0,0,1,1,1
207.066283233563,0,0,0,1,0,0,0,0,0,0
209.009149823193,0,1,1,1,1,0,1,1,1,1
209.045531739112,1,1,1,0,0,1,0,0,0,1
211.024813932517,1,1,1,1,1,1,0,1,1,1
212.020074004884,0,1,1,1,1,0,0,0,0,0
214.072127155635,0,0,0,0,0,0,0,0,0,1
216.087699739865,0,0,0,0,0,0,0,0,1,0
217.035354402865,0,0,0,0,0,0,0,1,0,0
217.040675243967,0,0,0,0,0,1,0,0,0,0
218.103380013694,1,1,1,1,1,1,1,1,1,1
219.066276254624,0,0,0,0,0,0,1,0,0,0
221.009152912676,1,0,1,0,0,0,0,1,1,0
221.045505511615,0,0,0,0,1,0,1,1,1,0
223.024764337093,1,0,1,1,1,0,0,1,1,1
223.061205057204,1,0,1,0,0,0,0,0,0,0
223.097537814546,0,0,1,1,1,1,0,1,1,1
224.074966767014,0,0,0,1,0,0,0,0,0,0
225.004067850545,0,0,1,0,0,0,0,0,0,0
225.04042670604,0,1,1,1,1,1,1,1,1,1
225.068592358868,0,0,1,0,0,0,0,0,0,0
228.051330010739,1,0,0,0,0,0,0,0,0,0
228.087750749605,0,0,0,0,0,0,0,1,0,0
229.035344803185,0,0,1,0,0,0,0,0,0,0
230.967544145891,0,0,0,0,1,0,0,0,0,0
231.0775410482,1,0,0,0,0,0,0,0,0,0
233.012473971547,0,0,0,0,0,0,0,0,1,0
233.04552952382,0,0,0,0,1,0,0,1,0,0
233.118284006235,0,0,0,0,0,0,0,0,1,0
235.02482248343,0,1,1,1,1,0,0,1,1,0
235.061203573925,1,1,1,1,1,1,1,1,1,1
235.097578928559,0,0,0,0,0,0,0,1,0,0
237.040483507492,1,0,1,1,0,0,1,1,1,1
237.076867410919,1,1,1,1,1,1,1,1,1,1
237.113244125764,1,1,1,0,1,1,1,1,1,1
238.007939059156,0,0,0,0,0,1,0,0,0,0
238.072102331914,0,0,1,0,0,0,0,0,0,1
238.086798248237,0,1,0,0,0,0,0,0,0,0
239.01970562526,1,1,1,0,0,0,0,1,1,1
239.056102990688,1,1,1,1,1,1,1,1,1,1
239.059457697051,0,0,1,0,0,0,0,0,0,1
239.103789368156,1,0,1,0,0,0,0,0,1,0
240.051383979353,0,0,1,0,0,1,0,0,0,0
240.087752696221,0,0,0,0,0,0,0,1,0,0
241.035404817619,1,1,1,1,0,0,0,1,1,1
241.119381262082,0,0,1,0,0,0,0,0,0,0
241.180897884247,1,0,0,0,0,0,0,0,0,0
241.994207925703,0,0,0,0,0,0,0,0,0,1
242.067042011868,1,0,1,0,0,1,0,0,1,1
242.103397876007,0,0,1,0,0,0,0,0,0,0
242.158380520657,0,0,0,0,0,0,0,0,1,0
244.082677655809,0,0,0,0,0,0,1,0,1,1
244.119102669805,0,0,0,0,0,0,1,0,0,0
245.045538737483,0,0,1,0,0,0,0,0,0,0
245.093200315607,0,0,0,1,1,1,1,1,1,0
245.114324215602,1,1,0,1,1,1,1,1,1,0
245.175860181487,0,0,0,0,0,0,0,0,0,1
246.098356112807,0,0,0,0,0,0,1,1,1,1
247.019892120998,0,1,0,0,0,0,0,0,0,0
247.024814295629,0,0,1,0,0,0,0,0,0,0
247.097606587005,0,0,0,0,0,1,0,0,0,0
247.155135947595,0,0,0,1,0,0,0,1,1,0
249.004086514732,0,0,0,0,1,0,0,0,0,0
249.040467863897,1,1,1,1,0,0,0,0,1,0
249.076889830027,0,0,0,1,0,0,0,1,1,1
249.113254751525,0,0,0,0,1,1,0,0,1,0
249.152981215788,0,0,1,0,0,0,0,0,1,0
250.013165928647,0,0,0,0,0,0,0,0,0,1
250.072098410503,0,0,0,0,0,1,1,0,1,0
251.01976940635,1,1,1,1,1,0,1,1,1,1
251.053705228,0,0,0,0,0,1,0,0,0,0
251.056133941414,1,1,1,1,1,1,1,1,0,1
251.059532992387,0,0,0,0,0,0,0,0,1,0
251.07859958616,1,1,1,1,1,1,1,1,1,1
251.092496275315,1,0,1,1,1,1,1,1,1,1
252.051393633391,1,0,0,0,0,0,0,0,0,0
252.087763875716,0,0,1,0,0,0,0,0,0,0
252.99899212853,0,0,1,0,0,0,0,0,1,1
253.03538516246,1,1,1,1,1,1,1,1,1,1
253.075171351508,0,0,1,0,0,0,0,0,1,1
254.067040616627,0,0,1,0,0,0,0,1,0,0
255.014665808967,0,0,1,0,0,0,0,0,0,0
255.062297216038,1,1,1,1,1,1,1,1,1,1
257.030318065288,0,0,1,1,0,0,1,0,0,0
257.077947553122,0,0,1,1,0,1,1,0,0,0
258.061905884261,1,0,1,0,0,0,0,1,1,0
258.09835108965,1,1,1,1,1,1,1,1,1,1
258.991770986541,0,0,0,0,0,0,1,0,0,0
259.028223572559,1,0,0,0,0,0,0,0,0,0
259.09359254392,0,0,0,0,0,0,0,0,1,0
259.129974451967,1,1,1,1,1,1,1,1,1,1
259.191501035286,0,0,1,0,0,0,1,0,1,1
260.114016653173,0,1,0,1,1,1,1,1,1,1
261.040499747034,0,1,0,0,0,0,0,1,1,0
261.076848305366,0,0,1,0,0,1,0,0,0,0
