,ECA2_0044_01.a_p1,ECA2_0044_02.a_p1,ECA2_0044_03.a_p1,ECA2_0044_04.a_p1,ECA2_0044_05.a_p1,ECA2_0044_06.a_p1,ECA2_0044_07.a_p1,ECA2_0044_08.a_p1,ECA2_0044_09.a_p1,ECA2_0044_10.a_p1
201.124444794287,1,0,0,0,0,0,0,0,0,1
202.963074792745,0,0,0,0,0,1,0,0,0,0
203.037891923847,0,0,0,0,1,0,0,0,0,0
204.048802857601,0,0,0,0,0,1,0,0,0,0
204.06661728324,0,1,0,0,0,0,0,0,0,0
205.014241315858,0,0,0,1,0,1,0,0,0,0
207.029899091282,0,0,1,1,0,0,1,0,0,0
207.066283233563,0,0,1,0,0,0,1,0,1,0
209.009149823193,0,0,0,1,1,1,1,0,1,0
209.045531739112,0,0,0,1,0,0,1,0,0,0
209.067559196434,0,0,0,0,0,0,0,1,0,0
211.024813932517,0,0,1,1,1,1,1,0,1,0
213.095446882845,0,0,0,0,0,1,0,0,0,0
213.124417403501,0,0,0,0,0,0,0,0,0,1
213.963804515613,0,0,1,0,1,1,1,0,0,0
214.021869047761,0,0,0,0,0,1,0,0,0,0
215.128909134367,1,0,0,0,0,1,0,0,0,1
217.108174927159,0,0,0,0,0,1,0,0,0,0
218.103380013694,1,1,1,0,0,0,1,1,1,1
221.009152912676,0,0,1,1,0,0,0,0,0,0
221.045505511615,0,0,0,1,1,0,1,0,1,0
221.08193544951,0,0,0,1,0,0,1,0,0,0
222.092480501239,0,0,1,0,0,0,0,0,0,0
222.989254766807,0,0,0,0,1,0,0,0,0,0
223.024764337093,0,0,1,1,1,1,1,1,1,0
223.061205057204,0,0,1,1,1,0,1,0,1,0
223.076381885631,0,0,0,1,0,0,0,0,0,0
223.089254937711,0,0,0,0,0,0,0,0,1,0
223.097537814546,0,1,1,1,1,0,1,0,1,1
225.04042670604,0,0,1,1,1,0,0,1,1,0
227.140126711641,1,0,0,0,1,1,0,0,0,1
229.035344803185,0,0,0,1,0,0,1,0,0,0
229.15578506445,1,0,1,1,0,1,1,1,0,1
231.135001441115,1,0,0,0,0,0,0,0,0,0
233.04552952382,0,0,0,1,0,0,1,0,0,0
