,ECA2_0013_01.a_p1,ECA2_0013_02.a_p1,ECA2_0013_03.a_p1,ECA2_0013_04.a_p1,ECA2_0013_05.a_p1,ECA2_0013_06.a_p1,ECA2_0013_07.a_p1,ECA2_0013_08.a_p1,ECA2_0013_09.a_p1,ECA2_0013_10.a_p1
200.986315118622,0,0,0,0,0,0,0,0,1,0
203.128853809756,0,0,0,0,0,0,0,0,1,0
204.06661728324,0,0,1,0,0,0,0,0,0,0
205.014241315858,0,0,0,0,1,0,0,0,0,0
207.029899091282,0,0,1,0,0,0,0,0,0,0
209.009149823193,0,1,0,0,0,0,0,0,0,0
209.045531739112,0,0,1,0,0,1,0,0,0,0
211.024813932517,0,1,0,0,1,1,1,0,1,0
212.092838549786,0,0,0,0,0,0,0,1,0,0
213.068565723747,1,0,0,0,0,0,0,0,0,0
215.128909134367,0,0,0,0,1,0,0,0,0,0
215.165251165895,1,0,0,0,0,0,0,0,1,0
218.103380013694,1,1,1,1,1,1,1,1,1,1
220.097877587828,0,0,0,0,0,0,0,1,0,0
220.928919290345,1,0,0,0,0,0,0,0,0,0
221.009152912676,1,0,0,0,0,0,0,0,0,0
221.045505511615,0,0,0,0,0,0,0,1,0,0
223.007148589913,0,1,0,0,0,0,0,0,0,0
223.024764337093,0,1,0,0,0,0,0,0,1,0
223.061205057204,1,1,0,0,0,1,0,0,1,0
223.06453372143,0,0,0,0,0,0,0,1,0,0
223.097537814546,1,1,0,0,1,0,1,0,0,1
224.026448754778,0,0,0,0,0,0,0,0,1,0
225.04042670604,0,1,1,1,1,1,1,0,1,1
225.080215445654,0,0,0,0,0,0,0,1,0,0
227.103712756213,0,0,0,0,0,0,0,1,0,0
227.140126711641,0,0,0,0,1,1,0,1,0,0
229.15578506445,1,1,1,0,1,1,1,1,0,0
231.160200192375,0,0,0,0,0,0,0,0,0,1
233.04552952382,0,0,0,0,0,0,0,0,1,0
233.085278326514,0,0,0,0,0,0,1,0,0,0
235.02482248343,0,1,0,0,0,1,1,0,1,1
235.061203573925,1,1,0,0,0,0,0,0,1,0
235.072467279957,0,0,0,0,1,0,0,0,0,0
235.097578928559,0,0,1,0,0,0,0,0,0,0
235.100919965221,0,0,0,0,0,0,0,1,0,0
235.110492651175,0,0,1,0,0,0,0,0,0,0
235.133978679767,0,0,1,0,0,0,0,1,0,0
237.040483507492,1,1,0,0,0,1,1,0,1,0
237.076867410919,1,1,1,0,1,1,1,0,1,1
237.113244125764,0,0,1,0,0,0,1,0,1,1
237.149632382166,1,1,0,0,0,0,1,1,0,0
239.01970562526,0,1,0,0,0,0,0,0,1,1
239.03498258995,0,0,0,0,1,0,0,0,0,0
239.056102990688,1,1,1,0,0,1,1,1,1,1
239.095856282684,0,0,0,0,0,0,0,1,0,0
241.035404817619,0,0,0,0,0,0,0,0,1,0
241.046601866772,1,0,1,1,1,1,1,1,0,1
241.119381262082,0,0,0,0,0,0,0,1,0,0
241.180897884247,0,0,0,0,0,0,0,1,0,0
242.067042011868,0,0,0,0,0,0,0,0,0,1
242.996882686786,0,0,0,0,0,0,1,0,0,0
243.033294284009,0,0,0,0,0,0,0,1,0,0
243.171444942575,1,1,0,0,0,1,1,1,0,0
243.196564362491,0,1,0,0,0,0,0,0,0,0
244.082677655809,0,0,0,0,0,0,0,0,0,1
245.114324215602,1,0,0,1,1,1,0,1,0,0
246.105255524561,0,0,0,0,0,0,0,0,1,0
247.024814295629,1,1,0,0,0,0,0,0,1,0
247.155135947595,0,0,0,0,0,0,0,0,0,1
249.040467863897,1,1,1,0,0,0,1,0,0,0
249.076889830027,0,1,1,0,0,1,0,0,1,0
249.080247670156,0,0,1,0,0,0,0,0,0,0
249.113254751525,0,0,0,0,0,0,1,0,0,0
249.152981215788,0,0,0,0,0,0,0,1,0,0
250.01059833505,0,1,0,0,0,0,0,0,0,0
250.072098410503,0,1,0,0,0,0,0,0,0,0
251.01976940635,1,1,0,0,0,1,1,0,1,0
251.056133941414,1,1,1,0,0,1,1,0,1,1
251.078082541343,0,0,1,0,0,0,0,0,0,0
251.07859958616,1,1,1,0,1,1,1,1,1,1
251.092496275315,1,1,0,0,0,1,1,0,1,1
251.103766666715,0,0,0,0,0,1,0,0,0,0
251.113635791176,1,0,0,0,0,0,0,0,0,0
251.165286572202,0,1,0,0,0,0,0,0,0,0
252.087763875716,0,0,0,0,0,0,0,0,0,1
252.102900741172,0,0,0,0,0,1,0,0,0,0
253.03538516246,1,1,1,0,0,1,1,0,1,1
253.075171351508,0,0,0,0,0,0,0,1,0,0
253.217335678994,0,0,0,0,0,0,0,0,0,1
255.062297216038,1,1,1,1,1,1,1,1,1,1
255.196579554938,1,1,0,0,0,0,1,1,0,1
256.119099862981,0,0,0,0,0,0,0,1,0,0
257.022864506575,0,1,0,0,0,0,0,0,0,0
257.030318065288,0,1,0,0,0,0,0,0,0,0
257.048912729196,0,1,0,0,1,0,1,1,0,0
257.114316207114,0,0,0,0,0,0,1,0,0,0
257.212198821544,1,1,1,0,0,0,0,1,1,1
258.09835108965,0,0,1,0,0,0,1,1,1,1
258.145973610707,0,0,1,0,0,1,1,0,0,0
259.024846541681,0,0,0,0,0,0,1,0,0,0
259.028223572559,0,0,1,0,0,0,0,0,0,0
259.129974451967,1,1,1,1,1,1,1,1,1,1
259.191501035286,1,1,1,0,1,1,1,1,1,1
261.040499747034,0,1,0,0,0,1,1,0,0,0
261.076848305366,1,1,0,0,0,0,1,0,1,1
261.116642352868,0,0,0,0,0,0,0,1,0,0
