,ECA2_0056_01.a_p1,ECA2_0056_02.a_p1,ECA2_0056_03.a_p1,ECA2_0056_04.a_p1,ECA2_0056_05.a_p1,ECA2_0056_06.a_p1,ECA2_0056_07.a_p1,ECA2_0056_08.a_p1,ECA2_0056_09.a_p1,ECA2_0056_10.a_p1
201.124444794287,0,1,0,0,0,0,0,1,0,0
203.96780407569,0,0,0,0,0,0,0,1,0,0
204.03652903767,0,0,0,0,0,0,0,1,0,0
207.066283233563,0,0,0,0,0,1,0,0,0,0
207.991795213135,0,0,0,0,0,1,0,0,0,0
209.045531739112,0,0,0,0,0,0,0,0,0,1
211.024813932517,0,0,0,0,0,0,0,0,0,1
215.001665238443,0,0,0,1,0,0,0,0,0,1
215.001964732155,0,0,0,1,0,0,0,0,0,1
215.128909134367,1,0,0,0,0,1,0,0,0,0
218.103380013694,0,0,1,0,0,0,0,0,0,0
223.024764337093,1,0,0,0,0,1,0,0,0,0
223.061205057204,1,0,0,0,0,0,0,0,0,0
223.097537814546,0,0,0,0,0,0,0,0,0,1
225.04042670604,1,0,0,0,0,1,0,0,0,0
225.040543140007,0,1,0,0,0,0,0,0,0,0
225.055719454097,0,0,0,0,1,0,0,0,0,0
225.99452592288,0,0,0,1,0,0,0,0,0,0
227.140126711641,0,1,1,0,1,1,0,1,0,0
229.15578506445,1,1,0,0,1,1,1,1,0,1
231.033374289099,0,1,0,0,0,0,0,0,0,0
231.135001441115,0,1,0,0,1,0,0,1,0,0
233.081924619241,0,0,0,0,0,0,0,0,0,1
237.016112797008,0,0,0,0,0,0,0,0,1,0
237.076867410919,1,1,0,0,0,1,0,0,0,0
239.056102990688,1,0,0,0,0,1,1,0,0,1
240.124225707203,0,0,0,0,0,0,0,0,0,1
240.991542950358,0,0,0,0,0,0,0,0,0,1
241.046601866772,0,0,0,0,0,0,1,1,0,0
243.171444942575,0,1,0,0,1,1,0,1,0,1
243.196564362491,0,0,0,0,0,1,0,0,0,0
244.13033161353,0,1,0,0,0,0,0,0,0,0
245.085297012592,0,0,0,1,0,0,0,0,0,0
245.114324215602,1,1,1,1,1,1,1,0,1,1
249.043829910249,0,0,0,1,0,0,1,0,0,0
249.076889830027,0,0,0,0,0,1,0,0,0,0
251.01976940635,0,0,0,0,0,1,0,0,0,0
251.056133941414,1,1,0,0,0,1,0,0,0,0
251.07859958616,0,0,1,1,0,0,0,0,1,0
251.092496275315,1,0,0,0,0,1,0,0,0,0
251.150102364253,0,0,0,1,0,0,0,0,0,0
255.062297216038,1,1,1,1,1,1,1,1,1,1
257.081989912799,0,0,1,1,0,0,0,0,0,0
257.085353119604,0,0,0,1,0,0,1,0,0,0
258.09835108965,0,0,0,0,0,0,0,0,0,1
258.145973610707,0,1,0,0,1,1,0,1,0,0
259.092681778819,0,0,0,1,0,0,0,0,0,0
259.096624369109,0,0,0,1,0,0,0,0,0,0
259.108872259658,0,0,0,1,0,0,0,0,0,0
259.129974451967,1,1,1,1,1,1,1,1,1,1
261.955591546,1,1,1,1,1,1,1,1,1,1
262.100131005709,0,0,0,1,0,0,0,0,0,0
262.10858703746,0,0,0,1,0,0,0,0,0,0
263.056162162984,0,0,0,0,0,1,0,0,0,0
263.092501343246,0,0,0,0,0,1,0,0,0,0
263.128918628623,1,0,0,1,0,1,0,0,0,0
263.140121306846,0,1,0,0,0,1,0,1,0,1
264.047399140689,0,1,1,1,1,0,0,1,1,1
264.064349017359,0,0,0,0,1,0,0,0,0,0
264.148384029452,0,0,0,1,0,0,0,0,0,0
265.035416012644,0,0,0,0,0,1,0,0,1,0
265.07175654152,1,0,0,0,0,1,0,0,1,1
