,ECA2_0034_01.a_p1,ECA2_0034_02.a_p1,ECA2_0034_03.a_p1,ECA2_0034_04.a_p1,ECA2_0034_05.a_p1,ECA2_0034_06.a_p1,ECA2_0034_07.a_p1,ECA2_0034_08.a_p1,ECA2_0034_09.a_p1,ECA2_0034_10.a_p1
205.056900725397,0,0,0,0,0,1,0,0,0,0
205.069241213697,0,0,0,0,0,0,0,0,1,0
206.085583096828,0,0,0,0,0,0,1,0,0,0
207.066283233563,0,0,0,0,0,0,1,0,0,0
209.009149823193,1,0,0,1,0,0,1,0,1,0
209.045531739112,0,0,0,1,1,1,0,0,0,0
211.024813932517,0,0,1,1,0,1,1,1,0,0
215.128909134367,0,1,0,0,0,0,0,0,0,0
215.201719564021,0,0,0,1,0,0,0,0,0,0
216.087699739865,0,0,0,0,0,0,0,1,0,0
218.103380013694,1,0,0,0,0,0,1,1,1,1
221.08193544951,0,0,0,0,1,1,0,0,0,0
221.118267307335,0,0,0,0,0,1,0,0,0,0
223.024764337093,0,0,0,1,0,1,0,0,1,0
223.061205057204,1,0,0,0,0,1,0,0,1,0
223.097537814546,0,0,0,1,1,1,0,1,0,0
225.04042670604,1,1,1,1,0,1,1,1,1,1
227.140126711641,0,0,1,0,0,0,0,1,1,0
229.017567396488,1,0,0,1,1,0,0,0,0,0
229.035344803185,0,0,0,1,0,1,0,0,0,0
231.04401148963,1,0,0,0,0,0,0,0,0,0
233.15804458693,0,0,1,0,0,0,0,1,0,0
235.02482248343,0,0,1,1,1,0,0,0,1,0
235.061203573925,0,0,0,0,1,0,1,0,0,1
235.097578928559,0,0,0,0,1,1,0,0,0,0
237.040483507492,1,0,0,0,1,1,0,0,0,1
237.076867410919,1,0,0,0,1,1,1,1,1,0
237.113244125764,0,0,0,0,0,1,0,1,0,0
238.072102331914,0,0,0,0,1,0,0,0,0,0
239.01970562526,0,0,1,1,0,0,0,0,0,0
239.056102990688,1,1,1,1,1,1,1,1,1,1
239.067368242209,0,0,1,1,1,0,0,0,0,0
241.035404817619,0,0,0,1,1,1,0,0,1,0
241.046601866772,1,0,0,0,0,0,0,0,0,0
241.119381262082,0,0,1,0,0,0,0,0,0,0
242.058655147918,0,0,0,0,1,0,0,0,0,0
243.033294284009,1,1,0,1,1,1,1,1,0,1
243.171444942575,0,0,0,0,1,0,0,0,0,0
244.082677655809,0,0,0,0,0,0,0,1,1,0
245.114324215602,1,1,1,1,0,0,0,1,1,1
247.024814295629,0,0,0,1,0,0,0,0,0,0
247.028204403927,0,0,0,0,0,0,0,1,0,1
247.097606587005,0,0,0,0,1,0,0,0,0,0
247.137371430142,0,0,1,0,0,0,0,1,0,0
247.155135947595,0,0,1,0,0,0,0,0,0,0
249.040467863897,0,0,1,1,1,1,0,1,1,1
249.076889830027,0,0,0,0,1,1,0,0,0,0
249.113254751525,0,0,0,0,1,1,0,0,0,0
249.152981215788,1,1,1,1,1,0,1,1,1,1
251.01976940635,0,0,1,1,1,0,1,1,1,1
251.056133941414,0,1,1,1,1,1,1,1,1,1
251.078082541343,0,0,1,0,0,0,0,1,0,0
251.07859958616,1,0,1,0,0,0,1,1,1,1
251.092496275315,1,0,1,0,1,1,0,1,1,1
252.051393633391,0,0,0,0,1,1,0,0,0,0
252.99899212853,0,0,0,1,0,0,0,0,0,0
253.03538516246,1,1,0,1,1,1,1,1,1,0
254.067040616627,0,0,0,0,1,0,0,0,0,0
254.088204604412,0,1,0,1,0,0,0,0,0,0
255.062297216038,1,1,1,1,1,1,1,1,1,1
255.101563903862,0,0,1,0,0,0,0,0,0,0
257.030318065288,0,0,1,1,1,1,0,0,0,0
257.048912729196,1,1,1,1,1,1,1,1,1,1
257.079527887467,0,0,0,1,0,0,0,0,0,0
257.114316207114,0,0,0,0,0,0,0,0,1,1
258.09835108965,1,0,1,1,0,0,1,1,0,1
259.061211474333,1,0,0,0,0,0,0,0,0,0
259.129974451967,1,1,1,1,1,1,1,1,1,1
259.191501035286,0,0,0,1,0,0,1,0,0,0
261.040499747034,0,0,0,1,1,1,0,0,1,1
261.076848305366,0,0,0,0,1,1,0,0,0,0
261.113272643658,0,0,0,0,0,0,0,0,1,0
261.170778997831,0,0,1,1,0,0,0,0,0,0
261.955591546,1,1,1,1,0,1,0,1,1,1
263.019720608659,0,0,0,1,1,1,1,0,0,0
263.056162162984,0,0,0,1,1,1,1,1,1,1
263.092501343246,1,0,1,0,1,1,0,0,1,0
263.128918628623,0,0,0,0,1,1,0,0,0,1
263.131770700229,0,0,0,0,0,0,0,0,0,1
263.132294307463,1,0,1,0,0,0,1,1,1,1
264.047399140689,1,0,1,0,0,0,1,1,1,0
264.051354076773,0,0,0,0,0,1,0,0,0,0
264.124116196035,0,0,0,0,1,0,0,0,0,0
264.998978478457,0,0,0,0,1,0,0,0,0,0
265.035416012644,1,1,1,1,1,1,1,1,1,1
265.057856790769,0,0,1,0,0,0,0,0,1,0
265.07175654152,1,1,1,1,1,1,1,1,1,1
265.108161078953,1,0,1,1,1,1,1,1,1,1
265.130148724283,0,0,1,0,0,0,0,1,0,0
265.180917735873,0,0,0,0,1,0,0,0,0,0
266.044467873695,0,0,0,0,0,0,0,1,1,0
266.067038262927,0,0,0,0,1,1,0,0,0,0
266.089479883299,0,0,1,0,0,0,1,1,1,1
266.994272940638,0,0,1,0,1,0,0,1,1,1
267.01468081692,0,0,0,1,0,1,1,0,0,0
267.051013014992,1,1,1,1,1,1,1,1,1,1
267.073503387235,1,1,1,1,1,1,1,1,1,1
268.046339522371,0,0,0,1,1,1,0,0,0,0
269.030335719134,1,1,1,1,1,1,1,1,1,1
269.212206948243,0,0,0,0,1,1,0,0,0,0
270.061980946967,0,0,1,1,1,1,0,0,0,0
271.06457499118,1,1,1,1,1,1,1,1,0,1
271.953598056649,0,0,0,0,0,1,0,0,0,0
273.038871077281,0,0,1,0,0,0,0,0,0,0
273.040493461949,0,0,0,1,1,1,0,0,0,0
273.076885700268,0,0,0,0,1,0,0,0,0,0
273.109211861709,0,1,0,0,0,0,0,1,1,0
274.97106521367,1,0,1,0,0,0,0,0,0,0
275.019686012876,0,0,0,1,1,0,0,0,1,0
275.056123708709,0,0,0,1,1,1,0,1,0,1
275.092536767002,0,0,0,0,1,1,0,1,1,0
275.168591143535,0,0,0,0,1,0,0,0,0,0
277.020980276143,0,0,0,1,0,0,0,0,0,0
277.035388091511,0,0,1,1,1,1,1,1,1,1
277.050112830188,0,1,0,0,0,0,1,1,0,0
277.059631820522,1,1,1,1,1,1,1,1,1,1
277.071780747801,1,0,1,1,1,1,1,1,1,1
277.08291887767,0,0,0,1,0,0,0,0,0,0
277.108133008574,1,0,1,0,1,1,0,1,1,1
277.119380108125,0,0,0,0,0,0,0,0,1,1
277.147907776054,1,1,1,1,0,0,1,1,1,1
277.155803904556,0,0,0,0,1,0,0,0,0,0
278.067013845785,0,0,0,0,1,0,0,0,0,0
278.161018533303,0,0,0,0,1,0,0,0,0,0
279.014622292583,0,1,0,1,1,1,1,1,1,0
279.05103605999,1,1,0,1,1,1,1,1,0,0
279.054420388945,0,0,0,0,0,1,0,0,0,0
279.062280845692,0,0,0,0,0,1,0,0,0,0
279.06634875781,0,0,1,0,0,0,0,0,0,0
279.098603709576,0,0,0,0,0,0,0,0,1,0
279.109403405403,0,0,1,0,0,0,0,1,0,0
279.127133342822,0,0,1,1,0,0,0,1,0,0
279.156204112013,0,0,0,0,0,1,0,0,0,0
280.046300276918,0,0,0,0,1,1,0,0,0,0
280.060083430889,1,1,1,1,0,0,1,1,1,1
280.082702213768,0,0,0,1,1,1,0,0,0,1
280.147087983242,0,0,0,0,0,0,0,0,1,1
281.030306431672,1,1,1,1,1,1,1,1,1,1
281.106400635685,0,0,0,0,0,0,0,1,0,0
281.125088971439,0,0,1,0,0,0,0,1,0,0
281.142831239658,0,0,1,0,0,0,0,1,0,0
282.061888615183,1,0,0,0,1,1,0,0,1,0
282.084373284142,0,0,0,0,0,0,1,0,1,0
282.098444831378,0,0,0,0,1,0,0,0,0,0
283.009605343612,0,0,0,1,0,0,0,0,0,0
283.04595745831,1,1,1,1,1,1,1,1,1,1
283.068429772895,1,0,1,0,0,0,1,1,1,1
283.137346800078,0,0,0,0,0,0,0,0,1,0
283.227901399487,0,0,0,0,0,0,1,0,0,0
284.083955414515,0,0,0,0,0,0,0,1,0,0
285.025195022631,0,0,0,0,1,1,0,0,0,0
285.080182644273,1,0,1,1,1,1,0,1,0,1
285.116568006492,0,0,0,0,1,0,0,0,0,0
285.128520638219,0,0,0,0,0,0,0,0,1,0
287.02301987597,0,0,0,0,0,1,0,0,0,0
287.040868822099,1,0,1,1,1,1,1,1,1,1
287.055215643865,1,1,1,0,0,0,1,1,1,1
287.056056994507,0,0,0,1,0,1,0,0,0,1
287.09249808681,0,0,0,0,1,1,0,0,0,0
287.124855166614,0,0,1,0,0,0,0,1,1,1
289.035335238622,1,0,0,1,1,1,1,1,1,1
289.038715491215,0,0,0,1,0,0,0,0,0,1
289.071733504922,1,0,0,0,1,1,0,1,1,0
289.104260156619,0,0,0,0,0,0,0,0,1,0
289.108143001339,0,0,0,0,1,1,0,0,1,0
291.014598605754,0,0,1,1,1,1,1,1,1,0
